class path,method name,method arguments,version1,version2,LOC1,Cyclomatic1,Time1,OwnTime1,Count1,Layer1,Callees1,CalleeInvocations1,Callers1,CallerInvocations1,LOC2,Cyclomatic2,Time2,OwnTime2,Count2,Layer2,Callees2,CalleeInvocations2,Callers2,CallerInvocations2,delta AvgTime,delta AvgOwnTime
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDResources.java,get,"COSName, COSName",pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,9,2,18,4,10708,1,1,14804,9,10708,9,2,43,8,15640,1,1,24532,9,15640,0.0010683744352526542,0.00013795646728263013
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDResources.java,getColorSpaceNames,,pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,4,1,0,0,208,10,1,208,1,208,4,1,0,0,208,9,1,208,1,208,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDResources.java,getXObjectNames,,pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,4,1,0,0,26,11,1,26,2,26,4,1,0,0,158,2,1,158,4,158,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDResources.java,getShadingNames,,pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,4,1,0,0,233,10,1,233,1,233,4,1,0,0,233,9,1,233,1,233,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDResources.java,getPatternNames,,pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,4,1,0,0,233,10,1,233,1,233,4,1,0,0,233,9,1,233,1,233,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDResources.java,getNames,COSName,pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,9,2,1,0,700,1,2,825,4,700,9,2,1,0,832,1,2,957,4,832,-0.00022664835164835158,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDResources.java,add,PDFont,pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,4,1,1,0,64,5,1,64,2,64,4,1,1,0,74,5,1,74,2,74,-0.0021114864864864857,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDResources.java,add,PDPropertyList,pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,11,2,0,0,4,11,1,4,1,4,11,2,0,0,4,10,1,4,1,4,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDResources.java,add,PDImageXObject,pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,4,1,0,0,32,5,1,32,2,32,4,1,0,0,33,5,1,33,2,33,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDResources.java,add,PDFormXObject,pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,4,1,2,0,67,5,1,67,1,67,4,1,1,0,67,5,1,67,1,67,-0.014925373134328358,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDResources.java,add,"PDXObject, String",pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,4,1,0,0,3,11,1,3,2,3,4,1,0,0,6,10,1,6,2,6,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDResources.java,add,"COSName, String, COSObjectable",pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,11,2,4,0,170,4,8,776,5,170,11,2,4,0,184,4,8,836,5,184,-0.001790281329923274,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDResources.java,createKey,"COSName, String",pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,17,3,2,0,111,4,8,814,1,111,17,3,1,0,116,4,8,844,1,116,-0.009397328362845604,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDResources.java,put,"COSName, COSName, COSObjectable",pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,10,2,1,0,158,4,4,484,2,158,10,2,2,0,172,4,4,540,2,172,0.005298793052693553,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDResources.java,put,"COSName, PDFont",pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,4,1,0,0,47,8,1,47,1,47,4,1,1,0,56,8,1,56,1,56,0.017857142857142856,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDRectangle.java,<init>,,pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,4,1,39,0,608,4,1,608,7,608,4,1,51,0,684,4,1,684,7,684,0.010416666666666657,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDRectangle.java,<init>,"float, float",pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,4,1,12,0,45,5,1,45,4,45,4,1,13,0,46,5,1,46,4,46,0.01594202898550723,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDRectangle.java,<init>,"float, float, float, float",pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,8,1,65,2,791,3,4,7120,5,791,8,1,89,3,917,3,4,8254,5,917,0.014881153434149447,0.0007430926163615481
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDRectangle.java,<init>,BoundingBox,pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,8,1,10,0,102,3,4,921,2,102,8,1,11,0,116,3,4,1047,2,116,-0.0032116294793779615,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDRectangle.java,<init>,COSArray,pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,9,1,296,17,3358,3,7,47014,10,3358,9,1,364,20,3678,3,7,51494,10,3678,0.010819122830370106,0.0003752006764947552
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDRectangle.java,contains,"float, float",pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,9,1,1697,62,96216,9,4,384864,1,96216,9,1,1868,69,96216,8,4,384864,1,96216,0.0017772511848341208,7.275297247858977e-05
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDRectangle.java,getLowerLeftX,,pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,4,1,608,177,465199,1,2,930398,25,465199,4,1,692,202,466135,1,2,932270,25,466135,0.000177580911898382,5.286852207618076e-05
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDRectangle.java,setLowerLeftX,float,pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,4,1,9,0,628,3,2,1256,7,628,4,1,12,0,702,3,2,1404,7,702,0.002762806902934293,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDRectangle.java,getLowerLeftY,,pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,4,1,764,127,326686,1,2,653372,24,326686,4,1,866,141,327607,1,2,655214,24,327607,0.0003047740592536639,4.164123155270467e-05
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDRectangle.java,setLowerLeftY,float,pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,4,1,10,0,672,3,2,1344,7,672,4,1,14,0,746,3,2,1492,7,746,0.0038858036512192003,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDRectangle.java,getUpperRightX,,pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,4,1,425,125,314254,1,2,628508,13,314254,4,1,494,139,315030,1,2,630060,13,315030,0.00021569542730095364,4.346040849762152e-05
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDRectangle.java,setUpperRightX,float,pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,4,1,11,0,628,3,2,1256,7,628,4,1,13,0,702,3,2,1404,7,702,0.001002594951639537,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDRectangle.java,getUpperRightY,,pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,4,1,2202,163,429430,1,2,858860,15,429430,4,1,2468,192,430222,1,2,860444,15,430222,0.000608845758370064,6.670830000692979e-05
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDRectangle.java,setUpperRightY,float,pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,4,1,12,0,672,3,2,1344,7,672,4,1,16,0,746,3,2,1492,7,746,0.003590578322481809,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDRectangle.java,getWidth,,pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,4,1,657,84,213918,2,2,427836,12,213918,4,1,770,103,214410,2,2,428820,12,214410,0.0005199801082621212,8.77142133131927e-05
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDRectangle.java,getHeight,,pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,4,1,650,86,214082,2,2,428164,13,214082,4,1,758,98,214581,2,2,429162,13,214581,0.000496245829484611,5.498876461534029e-05
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDRectangle.java,transform,Matrix,pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,18,1,42,11,2214,9,9,30996,4,2214,18,1,49,12,2295,8,9,32130,4,2295,0.002380572825336099,0.00026037515277113534
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDRectangle.java,toGeneralPath,,pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,14,1,14,2,525,9,12,5266,1,525,14,1,20,3,575,8,12,5766,1,575,0.008115942028985506,0.001407867494824017
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFont.java,<init>,,pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,8,1,0,0,3,7,2,6,1,3,9,1,0,0,5,7,3,15,1,5,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFont.java,<init>,String,pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,12,2,3271,0,45,11,8,190,1,45,13,2,3883,0,45,10,9,232,1,45,13.600000000000009,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFont.java,<init>,COSDictionary,pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,31,5,3695,3,1097,7,18,5584,2,1097,32,5,3748,4,1123,7,19,6838,2,1123,-0.030788250315967325,0.0008271567157576193
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFont.java,readCMap,COSBase,pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,25,3,6238,0,68,6,6,202,2,68,25,3,6777,0,70,6,6,208,2,70,5.078991596638659,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFont.java,getCOSObject,,pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,4,1,0,0,163,1,0,0,2,163,4,1,0,0,191,1,0,0,2,191,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFont.java,getDisplacement,int,pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,4,1,3021,133,322712,9,4,645428,2,322712,4,1,1683,163,330870,8,4,661744,2,330870,-0.004274698184136158,8.050843436208831e-05
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFont.java,getWidth,int,pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,24,5,3009,389,326728,7,11,2255367,4,326728,41,7,1520,199,334879,7,15,837297,4,334879,-0.004670542484538616,-0.0005963482983527467
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFont.java,encode,String,pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,12,2,606,8,1222,5,8,38606,2,1222,12,2,281,9,1259,5,8,39478,2,1259,-0.2727153366465215,0.000601885735308073
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFont.java,getStringWidth,String,pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,12,2,368,3,712,8,5,10072,3,712,12,2,149,3,731,8,5,10291,3,731,-0.3130235632272246,-0.00010951597780476177
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFont.java,getAverageFontWidth,,pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,36,6,1,0,18,9,3,2532,2,18,36,6,1,0,18,8,3,2532,2,18,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFont.java,toUnicode,"int, GlyphList",pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,4,1,5,0,1996,9,1,1996,1,1996,4,1,6,0,2096,8,1,2096,1,2096,0.0003575853998072482,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFont.java,toUnicode,int,pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,16,3,69,55,536159,9,4,14426,2,536159,16,3,83,67,544737,8,4,14826,2,544737,2.3673938082199527e-05,2.0413623095808845e-05
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFont.java,getSubType,,pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,4,1,0,0,39,10,1,39,1,39,4,1,0,0,39,9,1,39,1,39,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFont.java,getWidths,,pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,16,3,561,67,632433,7,2,1882,2,632433,16,3,598,5,35403,7,2,1902,2,35403,0.01600417342159812,3.529089326116627e-05
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFont.java,getSpaceWidth,,pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,32,6,36,20,211905,9,7,324,1,211905,32,6,105,19,212325,8,7,332,1,212325,0.0003246374532965164,-4.896457811837609e-06
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFont.java,isStandard14,,pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,8,2,27,4,4729,7,3,9360,1,4729,8,2,2,0,395,7,3,692,1,395,-0.0006461611762595991,-0.0008458447874814971
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFont.java,equals,Object,pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,4,1,2,2,19906,,0,0,2,19906,4,1,2,2,19906,,0,0,2,19906,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFont.java,hashCode,,pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,4,1,17,17,112510,,0,0,3,112510,4,1,20,20,120293,,0,0,3,120293,1.5163033218517432e-05,1.5163033218517432e-05
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDType1Font.java,<init>,String,pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,29,3,4297,0,45,11,11,394,1,45,41,5,4831,0,45,10,15,483,1,45,11.86666666666666,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDType1Font.java,<init>,COSDictionary,pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,70,10,1378,0,138,7,24,1702,1,138,72,10,1635,1,152,7,26,2060,1,152,0.7710717009916088,0.006578947368421052
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDType1Font.java,repairLength1,"byte[], int",pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,33,7,0,0,66,7,0,0,1,66,33,7,0,0,66,7,0,0,1,66,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDType1Font.java,getBaseFont,,pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,4,1,13,1,5099,5,1,5099,4,5099,4,1,3,0,808,2,1,808,4,808,0.001163351773498589,-0.00019611688566385565
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDType1Font.java,encode,int,pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,19,3,526,8,4615,5,7,32305,1,4615,26,4,183,4,4794,5,16,11065,1,4794,-0.07580344878552145,-0.0008991014861028434
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDType1Font.java,getWidthFromFont,int,pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,12,2,1019,18,14106,7,6,64908,3,14106,12,2,970,17,10715,7,6,47463,3,10715,0.018288534533446157,0.00031050815242687204
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDType1Font.java,getAverageFontWidth,,pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,11,2,1,0,12,9,1,12,1,12,11,2,1,0,12,8,1,12,1,12,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDType1Font.java,readCode,InputStream,pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,4,1,70,47,183630,7,1,183630,3,183630,4,1,79,54,185639,7,1,185639,3,185639,4.435580093904479e-05,3.4937688350169366e-05
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDType1Font.java,readEncodingFromFont,,pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,18,3,16,0,42,7,3,43,1,42,18,3,22,0,42,7,3,43,1,42,0.1428571428571429,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDType1Font.java,getName,,pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,4,1,12,1,4965,7,1,4965,7,4965,4,1,1,0,660,3,1,660,8,660,-0.000901766913851506,-0.0002014098690835851
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDType1Font.java,getBoundingBox,,pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,8,2,24,17,173338,5,1,61,3,173338,8,2,32,23,173676,5,1,72,3,173676,4.5793323544796505e-05,3.435622015981466e-05
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDType1Font.java,generateBoundingBox,,pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,12,3,6,0,61,5,6,429,1,61,14,3,9,0,72,5,6,506,1,72,0.026639344262295084,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDType1Font.java,codeToName,int,pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,5,1,614,7,14106,7,2,28212,1,14106,5,1,567,8,10715,7,2,21430,1,10715,0.009388895317560618,0.00025037415861864224
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDType1Font.java,getNameInFont,String,pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,28,5,1070,30,20561,0,7,143579,4,20561,28,5,787,28,12901,3,7,89955,4,12901,0.008962752606608115,0.0007113013872963219
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDType1Font.java,getPath,String,pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,11,2,269,1,920,9,3,2747,1,920,11,2,343,0,1011,8,3,2930,1,1011,0.0468767470863975,-0.0010869565217391304
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDType1Font.java,hasGlyph,String,pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,4,1,56,0,920,9,2,1840,1,920,4,1,153,1,1011,8,2,2022,1,1011,0.09046574635530899,0.0009891196834817012
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDType1Font.java,getFontMatrix,,pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,27,4,6,1,8280,7,7,799,2,8280,27,4,7,2,9892,7,7,841,2,9892,-1.69951417336217e-05,8.141063583318193e-05
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\PDAnnotationWidget.java,<init>,,pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,5,1,0,0,1,11,2,2,1,1,4,1,0,0,1,10,2,2,1,1,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\PDAnnotationWidget.java,<init>,COSDictionary,pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,5,1,6,0,945,4,2,1890,3,945,5,1,4,0,999,4,2,1998,3,999,-0.0023452023452023452,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\PDAnnotationWidget.java,getAppearanceCharacteristics,,pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,9,2,2,0,103,8,3,208,3,103,9,2,2,0,121,8,3,244,3,121,-0.002888550108320627,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\PDAnnotationWidget.java,getActions,,pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,10,2,1,0,10,10,3,14,1,10,9,2,1,0,10,9,3,14,1,10,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\PDAnnotationWidget.java,getBorderStyle,,pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,9,2,0,0,114,8,2,168,2,114,9,2,0,0,132,8,2,186,2,132,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\form\PDSignatureField.java,<init>,PDAcroForm,pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,8,1,18,0,6,9,8,60,4,6,8,1,33,0,10,9,8,100,4,10,0.2999999999999998,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\form\PDSignatureField.java,<init>,"PDAcroForm, COSDictionary, PDNonTerminalField",pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,4,1,0,0,20,3,1,20,1,20,4,1,0,0,29,3,1,29,1,29,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\form\PDSignatureField.java,generatePartialName,,pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,18,4,0,0,6,9,9,78,1,6,18,4,0,0,10,9,9,130,1,10,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\form\PDSignatureField.java,setValue,PDSignature,pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,5,1,0,0,4,9,2,8,2,4,5,1,0,0,8,9,2,16,2,8,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\form\PDSignatureField.java,setValue,String,pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,5,1,0,0,1,12,1,1,1,1,5,1,0,0,1,11,1,1,1,1,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\form\PDSignatureField.java,constructAppearances,,pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,14,3,0,0,4,8,3,12,1,4,14,3,0,0,8,8,3,24,1,8,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\form\PDTerminalField.java,<init>,PDAcroForm,pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,4,1,0,0,18,2,1,18,3,18,4,1,0,0,22,2,1,22,3,22,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\form\PDTerminalField.java,<init>,"PDAcroForm, COSDictionary, PDNonTerminalField",pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,4,1,0,0,1903,3,1,1903,3,1903,4,1,1,1,3145,3,1,3145,3,3145,0.0003179650238473768,0.0003179650238473768
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\form\PDTerminalField.java,getFieldType,,pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,9,2,0,0,14,11,1,14,7,14,9,2,0,0,14,10,1,14,7,14,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\form\PDTerminalField.java,getWidgets,,pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,21,5,35,1,295,5,8,2060,24,295,21,5,48,1,349,5,8,2275,25,349,0.018891748822301005,-0.0005245009955805935
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\form\PDTerminalField.java,applyChange,,pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,7,2,2988,0,69,8,4,135,5,69,7,2,2931,0,83,8,4,163,5,83,-7.99109481403876,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\PDAnnotation.java,createAnnotation,COSBase,pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,72,13,13,5,1066,5,14,17285,1,1066,72,13,10,3,1066,5,14,17285,1,1066,-0.002814258911819887,-0.0018761726078799254
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\PDAnnotation.java,<init>,,pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,5,1,0,0,2,2,2,4,2,2,5,1,0,0,2,2,2,4,2,2,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\PDAnnotation.java,<init>,COSDictionary,pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,5,1,3,0,1576,1,1,1576,5,1576,5,1,2,0,1630,1,1,1630,5,1630,-0.0006765594344617109,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\PDAnnotation.java,getRectangle,,pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,20,3,75,2,931,7,4,6493,4,931,20,3,89,2,988,7,4,6850,5,988,0.00952243245476328,-0.000123936214161778
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\PDAnnotation.java,setRectangle,PDRectangle,pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,4,1,0,0,6,1,1,6,4,6,4,1,0,0,10,1,1,10,4,10,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\PDAnnotation.java,getCOSObject,,pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,4,1,0,0,75,0,0,0,2,75,4,1,0,0,77,0,0,0,2,77,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\PDAnnotation.java,getAppearanceState,,pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,9,2,0,0,16,11,1,16,2,16,9,2,0,0,16,10,1,16,2,16,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\PDAnnotation.java,getAppearance,,pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,9,2,5,1,2017,6,3,3978,8,2017,9,2,6,2,2007,6,3,3958,7,2007,0.0005106075191959525,0.0005007263867490061
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\PDAnnotation.java,setAppearance,PDAppearanceDictionary,pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,9,2,0,0,10,5,1,10,4,10,9,2,0,0,12,5,1,12,4,12,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\PDAnnotation.java,getNormalAppearanceStream,,pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,22,4,18,2,926,8,4,3686,2,926,22,4,20,2,940,8,4,3742,3,940,0.0018381508202748031,-3.216763935480916e-05
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\PDAnnotation.java,isInvisible,,pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,4,1,0,0,64,10,1,64,1,64,4,1,0,0,136,4,1,136,2,136,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\PDAnnotation.java,isHidden,,pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,4,1,3,1,853,4,1,853,2,853,4,1,4,1,925,4,1,925,3,925,0.0008073254966572668,-9.125186147460464e-05
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\PDAnnotation.java,isPrinted,,pdfbox-2.0.2-2016.6,pdfbox-2.0.4-2016.12,4,1,0,0,67,10,1,67,1,67,4,1,0,0,67,9,1,67,1,67,0.0,0.0
