method,layer,size,upperDepth,upperWidth,lowerDepth,lowerWidth
org.apache.avro.thrift.test.Foo.add_args.validate(),0,5,2,2,0,0
org.apache.avro.util.Utf8.Utf8(byte[]),-1,1,0,0,0,0
org.apache.avro.compiler.specific.SpecificCompiler.Slf4jLogChute.isLevelEnabled(int),-1,1,0,0,0,0
org.apache.avro.file.DataFileStream.getMetaKeys(),0,125,8,35,0,0
"org.apache.avro.reflect.ReflectDatumReader.readString(Object, Schema, Decoder)",11,6,0,0,3,2
org.apache.avro.mapred.AvroValue.AvroValue(T),1,8,2,4,1,1
org.apache.avro.thrift.test.Foo.add_result.add_result(),0,7,2,3,0,0
org.apache.avro.ipc.trace.TraceNode.getResponderHostname(),-1,1,0,0,0,0
org.apache.avro.mapred.Pair.toString(),11,14,0,0,4,7
org.apache.avro.io.Perf.RecordWithPromotion.getDecoder(),11,87,0,0,10,21
org.apache.avro.ipc.trace.TraceCollection.addTrace(Trace),11,11,0,0,3,5
org.apache.avro.io.BufferedBinaryEncoder.OutputStreamSink.innerFlush(),-1,1,0,0,0,0
"org.apache.avro.protobuf.ProtobufDatumReader.readRecord(Object, Schema, ResolvingDecoder)",11,74,0,0,5,35
"org.apache.avro.ipc.NettyTransceiver.NettyClientAvroHandler.exceptionCaught(ChannelHandlerContext, ExceptionEvent)",-1,1,0,0,0,0
org.apache.avro.Schema.addAlias(String),11,46,4,23,1,1
"org.apache.avro.mojo.ProtocolMojo.doCompile(String, File, File)",11,90,0,0,8,23
org.apache.avro.Protocol.parse(JsonParser),11,2,0,0,1,1
org.apache.avro.thrift.test.Foo.add_result.fieldForId(int),11,2,0,0,1,1
org.apache.avro.specific.SpecificExceptionBase.SpecificExceptionBase(),11,2,0,0,1,1
"org.apache.avro.thrift.ThriftDatumWriter.ThriftDatumWriter(Schema, ThriftData)",11,4,0,0,2,2
org.apache.avro.io.Decoder.skipBytes(),0,31,4,22,0,0
org.apache.avro.io.LegacyBinaryEncoder.writeFloat(float),11,2,0,0,1,1
org.apache.avro.ipc.stats.StatsServer.stop(),-1,1,0,0,0,0
org.apache.avro.thrift.test.Foo.AsyncClient.zip(org.apache.thrift.async.AsyncMethodCallback),11,2,0,0,1,1
"org.apache.avro.mapred.Pair.Pair(Object, Integer)",11,40,0,0,6,17
org.apache.avro.file.DataFileReader12.next(),11,22,1,1,5,7
org.apache.avro.ipc.NettyTransceiver.close(),11,3,0,0,2,1
org.apache.avro.file.DataFileReader.previousSync(),-1,1,0,0,0,0
"org.apache.avro.data.RecordBuilderBase.RecordBuilderBase(RecordBuilderBase, GenericData)",2,8,2,3,2,1
"org.apache.avro.file.DataFileWriter.setMetaInternal(String, String)",2,34,6,10,0,0
org.apache.avro.mapred.Pair.value(V),0,78,8,29,0,0
org.apache.avro.io.JsonDecoder.readMapStart(),11,12,0,0,4,4
org.apache.avro.io.Decoder.readMapStart(),0,19,4,12,0,0
org.apache.avro.specific.SpecificDatumReader.SpecificDatumReader(),11,55,8,14,2,2
org.apache.avro.io.DirectBinaryDecoder.readBoolean(),-1,1,0,0,0,0
"org.apache.avro.compiler.specific.SpecificCompiler.generateHasMethod(Schema, Field)",11,7,0,0,3,4
org.apache.avro.io.BufferedBinaryEncoder.bytesBuffered(),11,2,1,1,0,0
org.apache.avro.thrift.test.Foo.ping_result.ping_result(),0,4,2,2,0,0
org.apache.avro.ipc.trace.TraceClientServlet.loadSpans(PrintWriter),11,8,4,3,1,1
org.apache.avro.Protocol.equals(Object),-1,1,0,0,0,0
"org.apache.avro.ipc.trace.InMemorySpanStorage.getSpansInRange(long, long)",11,2,0,0,1,1
"org.apache.avro.reflect.ReflectDatumWriter.writeBytes(Object, Encoder)",11,5,0,0,2,2
"org.apache.avro.ipc.generic.GenericResponder.getDatumReader(Schema, Schema)",11,6,2,1,2,2
org.apache.avro.Protocol.hashCode(),-1,1,0,0,0,0
org.apache.avro.thrift.test.Foo.AsyncClient.ping_call.write_args(org.apache.thrift.protocol.TProtocol),11,4,0,0,2,2
org.apache.avro.generic.GenericData.Array.size(),11,2,1,1,0,0
"org.apache.avro.mapred.FsInput.read(byte[], int, int)",-1,1,0,0,0,0
org.apache.avro.ipc.SocketServer.close(),2,4,3,1,0,0
"org.apache.avro.mapred.AvroRecordReader.next(AvroWrapper, NullWritable)",11,5,0,0,1,4
org.apache.avro.io.BufferedBinaryEncoder.writeDouble(double),11,5,0,0,3,2
org.apache.avro.mapred.tether.TetherKeySerialization.TetherDataDeserializer.open(InputStream),11,6,0,0,3,2
"org.apache.avro.ipc.reflect.ReflectResponder.getDatumReader(Schema, Schema)",11,6,0,0,4,2
org.apache.avro.io.JsonDecoder.readIndex(),11,15,0,0,3,7
org.apache.avro.ipc.NettyServer.join(),-1,1,0,0,0,0
org.apache.avro.ipc.DatagramServer.main(String[]),11,5,0,0,2,3
org.apache.avro.ipc.trace.InMemorySpanStorage.InMemorySpanStorage(),2,12,3,6,0,0
org.apache.avro.ipc.CallFuture.handleResult(T),11,2,0,0,1,1
org.apache.avro.ipc.trace.TraceCollection.getLongAverage(Collection),11,3,2,1,0,0
org.apache.avro.specific.SpecificRecordBase.compareTo(SpecificRecord),11,36,1,1,6,13
"org.apache.avro.specific.SpecificDatumReader.SpecificDatumReader(Schema, Schema)",2,6,1,2,2,2
org.apache.avro.ipc.RPCPlugin.serverSendResponse(RPCContext),7,263,14,69,0,0
org.apache.avro.specific.SpecificData.SpecificData(ClassLoader),11,2,1,1,0,0
"org.apache.avro.io.DirectBinaryEncoder.writeFixed(byte[], int, int)",-1,1,0,0,0,0
"org.apache.avro.util.ByteBufferOutputStream.write(byte[], int, int)",11,2,1,1,0,0
org.apache.avro.tool.Main.run(String[]),11,7,2,1,1,4
org.apache.avro.thrift.test.Foo.zip_args.equals(zip_args),11,2,1,1,0,0
org.apache.avro.compiler.specific.SpecificCompiler.compile(),11,81,0,0,7,28
"org.apache.avro.mapred.Pair.Pair(Float, GenericContainer)",11,17,0,0,7,4
org.apache.avro.reflect.ReflectData.AllowNull.get(),-1,1,0,0,0,0
"org.apache.avro.mapred.Pair.Pair(Double, CharSequence)",11,16,0,0,7,4
"org.apache.avro.io.ValidatingDecoder.ValidatingDecoder(Symbol, Decoder)",2,37,8,14,3,2
org.apache.avro.thrift.test.Foo.ping_args._Fields.findByThriftId(int),0,3,1,2,0,0
org.apache.avro.io.parsing.SkipParser.SkipHandler.skipAction(),2,5,3,2,0,0
"org.apache.avro.Schema.SeenPair.SeenPair(Object, Object)",11,5,3,2,0,0
org.apache.avro.file.DataFileStream.DataBlock.decompressUsing(Codec),3,54,6,20,1,2
org.apache.avro.util.ByteBufferOutputStream.ByteBufferOutputStream(),0,292,12,68,1,1
"org.apache.avro.protobuf.ProtobufDatumReader.ProtobufDatumReader(Schema, Schema, ProtobufData)",1,6,2,3,1,1
org.apache.avro.mapred.SequenceFileReader.(Anon_7).convert(Writable),-1,1,0,0,0,0
org.apache.avro.Schema.Name.hashCode(),2,5,3,2,0,0
"org.apache.avro.io.JsonEncoder.writeBytes(byte[], int, int)",11,8,0,0,3,3
org.apache.avro.io.DirectBinaryEncoder.writeInt(int),11,2,0,0,1,1
org.apache.avro.mojo.AbstractAvroMojo.execute(),11,6,0,0,2,4
org.apache.avro.mapred.AvroSerialization.getDeserializer(Class),11,18,0,0,4,7
org.apache.avro.ipc.RPCContext.setResponse(Object),0,275,14,69,0,0
org.apache.avro.generic.GenericDatumWriter.getMapEntries(Object),3,66,6,22,0,0
"org.apache.avro.io.EncoderFactory.validatingEncoder(Schema, Encoder)",11,33,1,1,7,14
org.apache.avro.ipc.Transceiver.isConnected(),0,305,14,70,0,0
org.apache.avro.thrift.test.Nested.validate(),0,4,2,2,0,0
org.apache.avro.io.JsonDecoder.readFloat(),11,11,0,0,4,4
org.apache.avro.Schema.Field.schema(),0,302,12,117,0,0
"org.apache.avro.ipc.trace.Util.addEvent(Span, SpanEvent)",0,11,2,6,0,0
"org.apache.avro.mapred.AvroTextOutputFormat.getRecordWriter(FileSystem, JobConf, String, Progressable)",11,28,0,0,4,15
org.apache.avro.io.ResolvingDecoder.skipAction(),11,20,0,0,6,7
"org.apache.avro.mapred.Pair.Pair(Void, Float)",11,16,0,0,7,4
org.apache.avro.mapred.HadoopReducerBase.ReduceIterable.next(),-1,1,0,0,0,0
org.apache.avro.io.Perf.RecordWithOutOfOrder.readInternal(Decoder),11,15,0,0,4,5
org.apache.avro.Protocol.Message.toJson(JsonGenerator),11,5,1,1,2,2
"org.apache.avro.generic.GenericData.validate(Schema, Object)",2,27,3,5,2,15
org.apache.avro.io.LegacyBinaryEncoder.setItemCount(long),11,3,0,0,2,1
org.apache.avro.compiler.specific.SpecificCompiler.main(String[]),11,90,0,0,10,23
org.apache.avro.mapred.tether.TetherTask.Buffer.data(),0,70,7,30,0,0
org.apache.avro.generic.GenericData.induce(Object),11,29,0,0,4,15
"org.apache.avro.io.parsing.Symbol.Fixup.Fixup(Symbol[], int)",1,3,2,1,0,0
org.apache.avro.thrift.test.Error.compareTo(Error),11,2,0,0,1,1
org.apache.avro.protobuf.ProtobufData.toCamelCase(String),5,3,1,1,1,1
org.apache.avro.compiler.specific.SpecificCompiler.mangle(String),1,82,7,23,3,1
org.apache.avro.io.Decoder.skipFixed(int),0,29,4,20,0,0
org.apache.avro.io.BufferedBinaryEncoder.writeInt(int),3,15,4,5,3,2
"org.apache.avro.io.parsing.Symbol.flattenedSize(Symbol[], int)",0,10,3,4,1,1
org.apache.avro.io.parsing.Symbol.root(Symbol...),1,79,8,21,4,2
org.apache.avro.file.SeekableInput.length(),0,69,8,18,0,0
org.apache.avro.RPCMetaTestPlugin.serverConnecting(RPCContext),11,5,0,0,1,4
org.apache.avro.specific.SpecificData.getSchema(java.lang.reflect.Type),5,132,7,28,5,13
org.apache.avro.Protocol.Message.toJson1(JsonGenerator),11,4,3,1,0,0
org.apache.avro.io.JsonDecoder.mapNext(),11,11,0,0,4,3
org.apache.avro.thrift.test.Foo.add_result.write(org.apache.thrift.protocol.TProtocol),11,3,1,1,1,1
org.apache.avro.io.Perf.GenericOneTimeUse.getDecoder(),-1,1,0,0,0,0
org.apache.avro.ipc.RPCPlugin.serverReceiveRequest(RPCContext),7,263,14,69,0,0
"org.apache.avro.ipc.HttpServer.HttpServer(Responder, int)",1,43,13,10,1,2
org.apache.avro.io.BinaryDecoder.doSkipItems(),3,13,1,2,4,3
"org.apache.avro.file.DataFileStream.DataBlock.DataBlock(ByteBuffer, long)",2,10,3,5,0,0
"org.apache.avro.io.parsing.ResolvingGrammarGenerator.generate(Schema, Schema, Map)",4,77,6,1,6,20
org.apache.avro.file.LengthLimitedInputStream.available(),11,2,0,0,1,1
org.apache.avro.generic.GenericRecordBuilder.equals(Object),11,37,0,0,6,15
org.apache.avro.ipc.RPCContext.getHandshakeRequest(),-1,1,0,0,0,0
org.apache.avro.ipc.SocketServer.Connection.run(),11,270,0,0,14,69
org.apache.avro.thrift.test.Foo.AsyncClient.zip_call.getResult(),-1,1,0,0,0,0
"org.apache.avro.io.BlockingBinaryEncoder.write(byte[], int, int)",11,12,2,1,3,5
org.apache.avro.thrift.ThriftDatumReader.ThriftDatumReader(),11,4,0,0,2,2
org.apache.avro.io.DatumReader.setSchema(Schema),2,60,6,21,0,0
"org.apache.avro.ipc.generic.GenericRequestor.request(String, Object)",10,408,15,67,12,31
org.apache.avro.io.BinaryEncoder.writeString(String),8,121,10,31,1,3
"org.apache.avro.ipc.Requestor.readResponse(Schema, Schema, Decoder)",0,212,14,47,0,0
"org.apache.avro.tool.Util.fileOrStdin(String, InputStream)",0,107,7,25,0,0
org.apache.avro.thrift.test.Foo.add_result.clear(),11,2,0,0,1,1
org.apache.avro.io.BlockingBinaryEncoder.writeLong(long),11,12,0,0,4,5
org.apache.avro.ipc.RPCPlugin.clientSendRequest(RPCContext),8,121,10,31,0,0
org.apache.avro.thrift.test.Foo.add_args.compareTo(add_args),11,3,0,0,1,2
org.apache.avro.thrift.test.Foo.add_args.deepCopy(),11,2,0,0,1,1
org.apache.avro.ipc.HttpTransceiver.getLength(List),0,270,16,69,0,0
org.apache.avro.ipc.trace.TraceCollection.longestTraces(int),-1,1,0,0,0,0
org.apache.avro.ipc.RPCContext.setRequestCallMeta(Map),7,263,14,69,0,0
org.apache.avro.io.BlockingBinaryEncoder.compact(),3,16,3,4,2,5
org.apache.avro.mapred.AvroJob.configureAvroInput(JobConf),11,9,5,2,1,1
org.apache.avro.mapred.AvroSerialization.accept(Class),-1,1,0,0,0,0
"org.apache.avro.mapred.Pair.Pair(ByteBuffer, ByteBuffer)",11,16,0,0,7,4
"org.apache.avro.io.parsing.ResolvingGrammarGenerator.mkEnumAdjust(List, List)",4,71,7,20,0,0
org.apache.avro.compiler.specific.SpecificCompiler.SpecificCompiler(Schema),7,93,9,23,3,7
org.apache.avro.ipc.stats.StatsPlugin.createNewFloatHistogram(),2,9,3,3,3,1
org.apache.avro.ipc.stats.FloatHistogram.getUnbiasedStdDev(),11,14,2,11,1,1
"org.apache.avro.file.DataFileStream.DataFileStream(InputStream, DatumReader)",5,136,7,31,6,15
org.apache.avro.io.BinaryDecoder.readLong(),2,28,4,8,3,3
org.apache.avro.io.ValidatingDecoder.readInt(),3,18,3,4,3,3
org.apache.avro.ipc.trace.Util.printableTime(long),0,14,3,7,0,0
org.apache.avro.ipc.Requestor.setRemote(HandshakeResponse),8,191,14,44,1,1
org.apache.avro.io.ValidatingEncoder.writeDouble(double),11,8,0,0,3,3
"org.apache.avro.mapred.Pair.Pair(Long, Object)",11,40,0,0,6,17
org.apache.avro.io.ValidatingEncoder.writeBoolean(boolean),11,8,0,0,3,3
org.apache.avro.mojo.AbstractAvroMojo.getTestIncludes(),11,6,3,3,0,0
"org.apache.avro.io.EncoderFactory.binaryEncoder(OutputStream, BinaryEncoder)",2,308,12,59,3,3
org.apache.avro.file.DataFileWriter.bufferInUse(),3,19,4,5,1,1
"org.apache.avro.io.LegacyBinaryEncoder.encodeDouble(double, OutputStream)",11,2,1,1,0,0
org.apache.avro.ipc.trace.TracePlugin.serverConnecting(RPCContext),11,6,0,0,3,3
"org.apache.avro.ipc.CallFuture.get(long, TimeUnit)",-1,1,0,0,0,0
org.apache.avro.io.Perf.ValidatingRecord.getEncoder(),11,33,0,0,8,14
org.apache.avro.thrift.test.Foo.add_result.read(org.apache.thrift.protocol.TProtocol),11,4,1,1,1,2
org.apache.avro.mapred.AvroSerialization.AvroWrapperSerializer.close(),-1,1,0,0,0,0
"org.apache.avro.ipc.Requestor.request(String, Object, Callback)",10,142,2,2,11,31
org.apache.avro.tool.RpcReceiveTool.SinkResponder.respond.(Anon_1).run(),-1,1,0,0,0,0
org.apache.avro.Schema.ArraySchema.computeHash(),11,4,0,0,2,2
org.apache.avro.ipc.trace.TracePlugin.clientSendRequest(RPCContext),11,6,0,0,1,5
"org.apache.avro.mapred.Pair.Pair(CharSequence, GenericContainer)",11,17,0,0,7,4
org.apache.avro.Schema.createMap(Schema),2,81,5,43,2,1
org.apache.avro.file.Codec.getName(),0,7,3,3,0,0
"org.apache.avro.io.BufferedBinaryEncoder.ByteSink.innerWrite(byte[], int, int)",0,4,2,2,0,0
org.apache.avro.ipc.DatagramServer.run(),11,267,0,0,15,69
org.apache.avro.thrift.test.Nested.isSetX(),0,3,1,2,0,0
org.apache.avro.Protocol.toJson(JsonGenerator),4,22,1,1,5,10
org.apache.avro.io.BinaryDecoder.ByteArrayByteSource.read(),11,5,0,0,1,4
org.apache.avro.mapred.AvroSerialization.AvroWrapperSerializer.serialize(AvroWrapper),11,3,0,0,1,2
"org.apache.avro.Schema.addProp(String, String)",1,85,6,50,2,1
"org.apache.avro.AvroRuntimeException.AvroRuntimeException(String, Throwable)",0,7,3,2,0,0
org.apache.avro.Schema.Field.order(),0,98,5,47,0,0
"org.apache.avro.io.parsing.Symbol.resolve(Symbol, Symbol)",4,71,7,20,1,1
org.apache.avro.thrift.test.Foo.ping_result.deepCopy(),11,2,0,0,1,1
org.apache.avro.io.Perf.usage(),11,4,2,2,0,0
org.apache.avro.specific.SpecificFixed.SpecificFixed(),11,32,2,1,6,12
"org.apache.avro.mapred.Pair.Pair(Integer, ByteBuffer)",11,16,0,0,7,4
org.apache.avro.mapred.HadoopMapper.MapCollector.MapCollector(OutputCollector),11,5,3,2,0,0
org.apache.avro.io.LegacyBinaryEncoder.writeIndex(int),11,2,0,0,1,1
org.apache.avro.mapred.AvroJob.configureAvroOutput(JobConf),11,9,5,2,1,1
"org.apache.avro.reflect.ReflectDatumReader.newArray(Object, int, Schema)",11,15,0,0,4,5
org.apache.avro.thrift.test.Foo.ping_args.fieldForId(int),11,2,0,0,1,1
"org.apache.avro.tool.Util.datumFromFile(Schema, String)",7,403,15,71,8,24
"org.apache.avro.ipc.NettyTransportCodec.NettyFrameEncoder.encode(ChannelHandlerContext, Channel, Object)",11,5,0,0,2,3
org.apache.avro.io.parsing.Symbol.Root.makeProduction(Symbol[]),1,5,2,1,2,1
org.apache.avro.ipc.SaslSocketTransceiver.AnonymousClient.evaluateChallenge(byte[]),-1,1,0,0,0,0
"org.apache.avro.io.BinaryData.hashCode(HashData, Schema)",11,40,6,3,4,17
org.apache.avro.ipc.NettyTransportCodec.NettyFrameEncoder.getLengthHeader(ByteBuffer),11,5,3,2,0,0
org.apache.avro.io.parsing.Symbol.Terminal.Terminal(String),11,3,0,0,2,1
"org.apache.avro.io.BinaryData.hashCode(byte[], int, int, Schema)",11,42,2,1,5,18
"org.apache.avro.thrift.ThriftDatumReader.ThriftDatumReader(Schema, Schema, ThriftData)",1,6,2,3,1,1
org.apache.avro.file.LengthLimitedInputStream.skip(long),-1,1,0,0,0,0
"org.apache.avro.io.BinaryDecoder.InputStreamByteSource.tryReadRaw(byte[], int, int)",-1,1,0,0,0,0
"org.apache.avro.thrift.ThriftData.getField(Object, String, int, Object)",-1,1,0,0,0,0
"org.apache.avro.tool.DataFileGetSchemaTool.run(InputStream, PrintStream, PrintStream, List)",11,64,0,0,8,16
org.apache.avro.protobuf.ProtobufDatumWriter.ProtobufDatumWriter(Class),11,58,0,0,7,17
"org.apache.avro.io.parsing.Parser.Parser(Symbol, ActionHandler)",1,17,7,4,0,0
org.apache.avro.ipc.trace.TracePlugin.TraceResponder.TraceResponder(SpanStorage),2,12,3,6,0,0
org.apache.avro.thrift.test.Foo.ping_args.compareTo(ping_args),-1,1,0,0,0,0
"org.apache.avro.generic.GenericData.Array.Array(int, Schema)",11,3,0,0,1,2
org.apache.avro.io.Perf.GenericResolving.GenericResolving(String),0,4,1,3,0,0
"org.apache.avro.generic.GenericData.getField(Object, String, int, Object)",2,123,6,52,2,1
org.apache.avro.FooRecord.FooRecord(int),-1,1,0,0,0,0
org.apache.avro.file.DataFileStream.nextBlock(),11,40,4,4,6,9
org.apache.avro.thrift.test.Error._Fields.findByName(String),-1,1,0,0,0,0
org.apache.avro.Schema.Names.space(),0,51,4,26,0,0
"org.apache.avro.generic.IndexedRecord.put(int, Object)",0,32,3,18,0,0
org.apache.avro.thrift.test.E.getValue(),-1,1,0,0,0,0
org.apache.avro.ipc.stats.Histogram.TreeMapSegmenter.getBuckets(),11,2,1,1,0,0
"org.apache.avro.tool.RpcReceiveTool.run(InputStream, PrintStream, PrintStream, List)",11,296,0,0,15,67
org.apache.avro.io.parsing.ValidatingGrammarGenerator.LitS.LitS(Schema),3,25,4,13,0,0
"org.apache.avro.io.parsing.Symbol.Symbol(Kind, Symbol[])",0,9,4,4,0,0
org.apache.avro.thrift.test.Foo.add_args.equals(add_args),11,2,1,1,0,0
"org.apache.avro.mapred.tether.TetherInputFormat.getRecordReader(InputSplit, JobConf, Reporter)",11,66,0,0,8,18
"org.apache.avro.compiler.specific.SchemaTask.doCompile(File, File)",11,90,0,0,8,23
org.apache.avro.thrift.test.Error.writeObject(java.io.ObjectOutputStream),11,3,0,0,2,1
org.apache.avro.mapred.AvroKeyComparator.setConf(Configuration),11,9,0,0,4,3
"org.apache.avro.mapred.Pair.Pair(Void, ByteBuffer)",11,16,0,0,7,4
org.apache.avro.io.JsonEncoder.writeIndex(int),11,11,0,0,3,5
"org.apache.avro.io.JsonDecoder.JsonDecoder(Schema, InputStream)",11,16,1,1,7,3
"org.apache.avro.mapred.Pair.Pair(Float, ByteBuffer)",11,16,0,0,7,4
"org.apache.avro.reflect.ReflectData.createSchema(Type, Map)",5,55,3,1,5,23
org.apache.avro.io.Perf.GenericNestedFake.genSourceData(),11,6,0,0,3,3
"org.apache.avro.thrift.ThriftData.setField(Object, String, int, Object, Object)",-1,1,0,0,0,0
"org.apache.avro.generic.GenericData.hashCode(Object, Schema)",3,39,2,5,4,12
org.apache.avro.ipc.SaslSocketTransceiver.SaslParticipant.wrap(byte[]),11,2,0,0,1,1
org.apache.avro.tool.RpcReceiveTool.SinkResponder.SinkResponder(Protocol),11,293,15,66,11,10
org.apache.avro.ipc.SaslSocketTransceiver.SaslSocketTransceiver(SocketAddress),3,33,4,7,5,9
"org.apache.avro.io.BinaryDecoder.BinaryDecoder(InputStream, int)",2,10,1,1,4,3
org.apache.avro.mapred.HadoopReducer.getCollector(OutputCollector),11,2,0,0,1,1
org.apache.avro.tool.DataFileGetMetaTool.escapeKey(String),11,60,9,15,0,0
"org.apache.avro.GenerateBlockingData.writeBlock(Encoder, FileOutputStream)",11,15,3,6,1,1
org.apache.avro.ipc.trace.Util.printableBytes(long),0,7,2,5,0,0
"org.apache.avro.file.DeflateCodec.writeAndClose(ByteBuffer, OutputStream)",0,6,2,3,0,0
org.apache.avro.reflect.ReflectDatumReader.ReflectDatumReader(),11,5,0,0,3,2
org.apache.avro.io.parsing.Symbol.ErrorAction.ErrorAction(String),4,2,1,1,0,0
org.apache.avro.io.BinaryDecoder.ByteArrayByteSource.close(),11,3,0,0,1,2
org.apache.avro.mapred.AvroSerialization.getSerializer(Class),11,19,0,0,5,6
org.apache.avro.ipc.trace.TraceNode.getMessageName(),-1,1,0,0,0,0
"org.apache.avro.ipc.NettyTransportCodec.NettyFrameDecoder.decodePackBody(ChannelHandlerContext, Channel, ChannelBuffer)",11,5,3,1,1,1
org.apache.avro.generic.GenericDatumReader.setSchema(Schema),11,37,7,11,0,0
org.apache.avro.thrift.test.Foo.zip_args.deepCopy(),11,2,0,0,1,1
"org.apache.avro.file.DataFileReader.DataFileReader(SeekableInput, DatumReader)",5,99,6,16,6,16
org.apache.avro.file.DataFileWriter.assertNotOpen(),1,91,8,20,1,1
"org.apache.avro.reflect.ReflectData.getMessage(Method, Protocol, Map)",5,68,5,3,7,28
"org.apache.avro.ipc.NettyTransportCodec.NettyFrameDecoder.decodePackHeader(ChannelHandlerContext, Channel, ChannelBuffer)",11,5,3,1,1,1
org.apache.avro.mapred.AvroJob.setReflect(JobConf),11,3,0,0,1,2
org.apache.avro.Schema.toString(boolean),2,194,9,42,2,2
org.apache.avro.mapred.AvroWrapper.datum(),0,75,7,16,0,0
org.apache.avro.io.BinaryDecoder.readString(Utf8),3,60,6,21,4,5
"org.apache.avro.io.BinaryDecoder.ByteSource.tryReadRaw(byte[], int, int)",0,11,2,6,0,0
org.apache.avro.mapred.tether.TetherTaskRunner.partitions(int),11,2,0,0,1,1
org.apache.avro.file.SeekableInput.seek(long),0,68,8,18,0,0
"org.apache.avro.io.BinaryData.compare(byte[], int, byte[], int, Schema)",11,41,2,1,6,19
org.apache.avro.ipc.NettyTransceiver.transceive(List),11,9,0,0,4,3
org.apache.avro.generic.GenericRecordBuilder.GenericRecordBuilder(GenericRecordBuilder),11,5,0,0,3,2
org.apache.avro.mapred.SequenceFileReader.(Anon_8).convert(Writable),-1,1,0,0,0,0
org.apache.avro.Schema.Props.write(JsonGenerator),0,41,6,10,0,0
"org.apache.avro.io.ValidatingEncoder.ValidatingEncoder(Symbol, Encoder)",11,31,7,14,1,1
org.apache.avro.thrift.test.Foo.zip_args.write(org.apache.thrift.protocol.TProtocol),1,5,2,2,1,1
org.apache.avro.io.JsonDecoder.getSymbol(Schema),3,18,5,3,6,2
org.apache.avro.specific.SpecificDatumReader.setSchema(Schema),11,37,0,0,6,11
org.apache.avro.file.SeekableByteArrayInput.seek(long),-1,1,0,0,0,0
org.apache.avro.RPCMetaTestPlugin.clientSendRequest(RPCContext),11,5,0,0,1,4
"org.apache.avro.thrift.ThriftDatumReader.createEnum(String, Schema)",11,6,0,0,3,2
org.apache.avro.reflect.ReflectDatumReader.ReflectDatumReader(Class),11,32,0,0,6,14
org.apache.avro.ipc.SaslSocketTransceiver.readStatus(),1,20,4,9,1,2
org.apache.avro.thrift.test.Foo.add_args.setNum2(int),1,12,3,5,1,1
"org.apache.avro.io.JsonDecoder.JsonElement.JsonElement(JsonToken, String)",11,3,1,2,0,0
org.apache.avro.Schema.getFullName(),1,256,12,80,1,1
org.apache.avro.mapred.HadoopReducerBase.getReducer(JobConf),11,3,2,1,0,0
"org.apache.avro.reflect.ReflectDatumReader.ReflectDatumReader(Schema, Schema, ReflectData)",2,7,2,3,2,1
org.apache.avro.io.Encoder.writeLong(long),0,94,5,46,0,0
org.apache.avro.reflect.ReflectData.makeNullable(Schema),3,61,8,14,4,11
org.apache.avro.ipc.trace.Util.longValue(ID),11,11,2,6,0,0
org.apache.avro.io.BinaryDecoder.readInt(),2,22,3,7,3,3
org.apache.avro.io.BlockingBinaryEncoder.expandStack(),0,14,5,3,1,1
org.apache.avro.util.WeakIdentityHashMap.equals(Object),-1,1,0,0,0,0
org.apache.avro.mapred.SequenceFileReader.next(Pair),11,11,1,1,4,6
"org.apache.avro.ipc.trace.TraceNode.extractEventTime(TraceNode, SpanEvent)",0,5,1,4,0,0
org.apache.avro.io.ValidatingEncoder.startItem(),11,3,0,0,1,2
org.apache.avro.tool.RpcReceiveTool.run2(PrintStream),11,296,16,67,1,1
"org.apache.avro.ipc.generic.GenericRequestor.request(String, Object, Callback)",11,141,0,0,12,31
org.apache.avro.io.Decoder.readString(Utf8),0,264,14,64,0,0
org.apache.avro.thrift.test.Foo.Client.send_ping(),11,5,3,1,1,1
org.apache.avro.Schema.createRecord(List),4,81,8,23,4,3
org.apache.avro.Protocol.parseDoc(JsonNode),11,62,6,30,1,1
org.apache.avro.io.BinaryEncoder.writeMapEnd(),11,32,6,9,1,1
"org.apache.avro.RandomData.RandomData(Schema, int, long)",1,2,1,1,0,0
"org.apache.avro.mapred.Pair.Pair(Long, Long)",11,16,0,0,7,4
org.apache.avro.io.BinaryDecoder.mapNext(),4,59,6,21,5,3
"org.apache.avro.ipc.specific.SpecificRequestor.getClient(Class, Transceiver)",11,30,0,0,10,10
"org.apache.avro.ipc.SaslSocketTransceiver.SaslSocketTransceiver(SocketAddress, SaslClient)",3,18,1,1,4,9
org.apache.avro.mapred.AvroTextOutputFormat.AvroTextRecordWriter.close(Reporter),11,17,0,0,6,5
"org.apache.avro.generic.GenericData.newRecord(Object, Schema)",1,90,5,28,1,1
"org.apache.avro.mapred.AvroJob.setOutputSchema(JobConf, Schema)",11,9,0,0,4,2
org.apache.avro.thrift.test.Foo.Client.Factory.getClient(org.apache.thrift.protocol.TProtocol),11,2,0,0,1,1
org.apache.avro.io.Perf.main(String[]),11,4,0,0,1,3
org.apache.avro.generic.GenericData.isMap(Object),2,16,3,12,0,0
org.apache.avro.ipc.stats.Histogram.TreeMapSegmenter.segment(T),11,2,0,0,1,1
"org.apache.avro.mapred.tether.TetherReducer.reduce(TetherData, Iterator, OutputCollector, Reporter)",11,41,0,0,7,9
org.apache.avro.io.ResolvingDecoder.readLong(),3,74,5,33,3,4
org.apache.avro.io.BinaryDecoder.ByteArrayByteSource.skipSourceBytes(long),11,5,0,0,2,3
