method,LOC,Cyclomatic,FanIn,FanOut,Loop
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationFileAttachment.getFile(),4,1,1,4,0
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationFileAttachment.setFile(PDFileSpecification),4,1,1,2,0
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationFileAttachment.getAttachmentName(),4,1,1,3,0
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationFileAttachment.setAttachementName(String),4,1,1,2,0
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationPopup.PDAnnotationPopup(),5,1,2,5,0
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationPopup.PDAnnotationPopup(COSDictionary),4,1,4,2,0
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationPopup.setOpen(boolean),4,1,1,2,0
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationPopup.getOpen(),4,1,0,3,0
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationPopup.setParent(PDAnnotationMarkup),4,1,2,2,0
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationPopup.getParent(),13,2,2,4,0
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationTextMarkup.PDAnnotationTextMarkup(),3,1,0,1,0
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationTextMarkup.PDAnnotationTextMarkup(String),6,1,2,4,0
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationTextMarkup.PDAnnotationTextMarkup(COSDictionary),4,1,4,2,0
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationTextMarkup.setQuadPoints(float[]),6,1,4,4,0
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationTextMarkup.getQuadPoints(),12,2,1,4,0
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationTextMarkup.setSubtype(String),4,1,3,2,0
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationTextMarkup.getSubtype(),4,1,1,3,0
org.apache.pdfbox.pdmodel.common.filespecification.PDSimpleFileSpecification.PDSimpleFileSpecification(),4,1,1,3,0
org.apache.pdfbox.pdmodel.common.filespecification.PDSimpleFileSpecification.PDSimpleFileSpecification(COSString),4,1,2,2,0
org.apache.pdfbox.pdmodel.common.filespecification.PDSimpleFileSpecification.getFile(),4,1,1,2,0
org.apache.pdfbox.pdmodel.common.filespecification.PDSimpleFileSpecification.setFile(String),4,1,2,2,0
org.apache.pdfbox.pdmodel.common.filespecification.PDSimpleFileSpecification.getCOSObject(),4,1,1,1,0
org.apache.pdfbox.pdmodel.fdf.FDFJavaScript.FDFJavaScript(),4,1,0,3,0
org.apache.pdfbox.pdmodel.fdf.FDFJavaScript.FDFJavaScript(COSDictionary),4,1,2,2,0
org.apache.pdfbox.pdmodel.fdf.FDFJavaScript.getCOSObject(),4,1,1,1,0
org.apache.pdfbox.pdmodel.fdf.FDFJavaScript.getBefore(),16,3,2,4,0
org.apache.pdfbox.pdmodel.fdf.FDFJavaScript.setBefore(String),4,1,3,2,0
org.apache.pdfbox.pdmodel.fdf.FDFJavaScript.getAfter(),16,3,2,4,0
org.apache.pdfbox.pdmodel.fdf.FDFJavaScript.setAfter(String),4,1,3,2,0
org.apache.pdfbox.pdmodel.fdf.FDFJavaScript.getDoc(),14,3,2,6,1
"org.apache.pdfbox.pdmodel.fdf.FDFJavaScript.setDoc(Map<String, PDActionJavaScript>)",10,2,3,8,1
org.apache.pdfbox.pdmodel.fdf.FDFField.FDFField(),4,1,3,3,0
org.apache.pdfbox.pdmodel.fdf.FDFField.FDFField(COSDictionary),4,1,4,2,0
org.apache.pdfbox.pdmodel.fdf.FDFField.FDFField(Element),31,7,2,17,1
org.apache.pdfbox.pdmodel.fdf.FDFField.writeXML(Writer),30,7,2,8,1
org.apache.pdfbox.pdmodel.fdf.FDFField.getCOSObject(),4,1,1,1,0
org.apache.pdfbox.pdmodel.fdf.FDFField.getKids(),15,3,4,8,1
org.apache.pdfbox.pdmodel.fdf.FDFField.setKids(List<FDFField>),4,1,5,2,0
org.apache.pdfbox.pdmodel.fdf.FDFField.getPartialFieldName(),4,1,5,2,0
org.apache.pdfbox.pdmodel.fdf.FDFField.setPartialFieldName(String),4,1,6,1,0
org.apache.pdfbox.pdmodel.fdf.FDFField.getValue(),24,5,3,5,0
org.apache.pdfbox.pdmodel.fdf.FDFField.getCOSValue(),24,5,3,3,0
org.apache.pdfbox.pdmodel.fdf.FDFField.setValue(Object),21,5,4,6,0
org.apache.pdfbox.pdmodel.fdf.FDFField.setValue(COSBase),4,1,5,1,0
org.apache.pdfbox.pdmodel.fdf.FDFField.getFieldFlags(),10,2,3,3,0
org.apache.pdfbox.pdmodel.fdf.FDFField.setFieldFlags(Integer),9,2,3,2,0
org.apache.pdfbox.pdmodel.fdf.FDFField.setFieldFlags(int),4,1,3,1,0
org.apache.pdfbox.pdmodel.fdf.FDFField.getSetFieldFlags(),10,2,3,3,0
org.apache.pdfbox.pdmodel.fdf.FDFField.setSetFieldFlags(Integer),9,2,3,2,0
org.apache.pdfbox.pdmodel.fdf.FDFField.setSetFieldFlags(int),4,1,3,1,0
org.apache.pdfbox.pdmodel.fdf.FDFField.getClearFieldFlags(),10,2,3,3,0
org.apache.pdfbox.pdmodel.fdf.FDFField.setClearFieldFlags(Integer),9,2,3,2,0
org.apache.pdfbox.pdmodel.fdf.FDFField.setClearFieldFlags(int),4,1,3,1,0
org.apache.pdfbox.pdmodel.fdf.FDFField.getWidgetFieldFlags(),10,2,2,3,0
org.apache.pdfbox.pdmodel.fdf.FDFField.setWidgetFieldFlags(Integer),9,2,3,2,0
org.apache.pdfbox.pdmodel.fdf.FDFField.setWidgetFieldFlags(int),4,1,3,1,0
org.apache.pdfbox.pdmodel.fdf.FDFField.getSetWidgetFieldFlags(),10,2,3,3,0
org.apache.pdfbox.pdmodel.fdf.FDFField.setSetWidgetFieldFlags(Integer),9,2,3,2,0
org.apache.pdfbox.pdmodel.fdf.FDFField.setSetWidgetFieldFlags(int),4,1,3,1,0
org.apache.pdfbox.pdmodel.fdf.FDFField.getClearWidgetFieldFlags(),10,2,3,3,0
org.apache.pdfbox.pdmodel.fdf.FDFField.setClearWidgetFieldFlags(Integer),9,2,3,2,0
org.apache.pdfbox.pdmodel.fdf.FDFField.setClearWidgetFieldFlags(int),4,1,3,1,0
org.apache.pdfbox.pdmodel.fdf.FDFField.getAppearanceDictionary(),10,2,2,3,0
org.apache.pdfbox.pdmodel.fdf.FDFField.setAppearanceDictionary(PDAppearanceDictionary),4,1,3,1,0
org.apache.pdfbox.pdmodel.fdf.FDFField.getAppearanceStreamReference(),10,2,2,3,0
org.apache.pdfbox.pdmodel.fdf.FDFField.setAppearanceStreamReference(FDFNamedPageReference),4,1,3,1,0
org.apache.pdfbox.pdmodel.fdf.FDFField.getIconFit(),10,2,2,3,0
org.apache.pdfbox.pdmodel.fdf.FDFField.setIconFit(FDFIconFit),4,1,3,1,0
org.apache.pdfbox.pdmodel.fdf.FDFField.getOptions(),24,4,2,9,1
org.apache.pdfbox.pdmodel.fdf.FDFField.setOptions(List<Object>),5,1,3,2,0
org.apache.pdfbox.pdmodel.fdf.FDFField.getAction(),4,1,2,3,0
org.apache.pdfbox.pdmodel.fdf.FDFField.setAction(PDAction),4,1,3,1,0
org.apache.pdfbox.pdmodel.fdf.FDFField.getAdditionalActions(),10,2,2,3,0
org.apache.pdfbox.pdmodel.fdf.FDFField.setAdditionalActions(PDAdditionalActions),4,1,3,1,0
org.apache.pdfbox.pdmodel.fdf.FDFField.getRichText(),16,3,3,4,0
org.apache.pdfbox.pdmodel.fdf.FDFField.setRichText(COSString),4,1,4,1,0
org.apache.pdfbox.pdmodel.fdf.FDFField.setRichText(COSStream),4,1,3,1,0
org.apache.pdfbox.pdmodel.fdf.FDFField.escapeXML(String),36,8,2,8,1
org.apache.pdfbox.pdmodel.fdf.FDFPage.FDFPage(),4,1,0,3,0
org.apache.pdfbox.pdmodel.fdf.FDFPage.FDFPage(COSDictionary),4,1,2,2,0
org.apache.pdfbox.pdmodel.fdf.FDFPage.getCOSObject(),4,1,1,1,0
org.apache.pdfbox.pdmodel.fdf.FDFPage.getTemplates(),15,3,2,8,1
org.apache.pdfbox.pdmodel.fdf.FDFPage.setTemplates(List<FDFTemplate>),4,1,3,2,0
org.apache.pdfbox.pdmodel.fdf.FDFPage.getPageInfo(),10,2,2,3,0
org.apache.pdfbox.pdmodel.fdf.FDFPage.setPageInfo(FDFPageInfo),4,1,3,1,0
org.apache.pdfbox.debugger.colorpane.IndexedTableModel.IndexedTableModel(IndexedColorant[]),4,1,2,2,0
org.apache.pdfbox.debugger.colorpane.IndexedTableModel.getRowCount(),4,1,2,1,0
org.apache.pdfbox.debugger.colorpane.IndexedTableModel.getColumnCount(),4,1,2,1,0
"org.apache.pdfbox.debugger.colorpane.IndexedTableModel.getValueAt(int, int)",14,4,3,4,0
org.apache.pdfbox.debugger.colorpane.IndexedTableModel.getColumnName(int),4,1,2,1,0
org.apache.pdfbox.debugger.colorpane.IndexedTableModel.getColumnClass(int),14,4,1,1,0
org.apache.pdfbox.multipdf.PDFCloneUtility.PDFCloneUtility(PDDocument),4,1,4,2,0
org.apache.pdfbox.multipdf.PDFCloneUtility.getDestination(),4,1,1,1,0
org.apache.pdfbox.multipdf.PDFCloneUtility.cloneForNewDocument(Object),77,13,8,21,4
"org.apache.pdfbox.multipdf.PDFCloneUtility.cloneMerge(COSObjectable, COSObjectable)",77,14,6,20,3
org.apache.xmpbox.type.DeviceSettingsType.DeviceSettingsType(XMPMetadata),4,1,1,2,0
org.apache.pdfbox.examples.pdmodel.ExtractEmbeddedFiles.ExtractEmbeddedFiles(),3,1,0,1,0
org.apache.pdfbox.examples.pdmodel.ExtractEmbeddedFiles.main(String[]),58,9,2,19,3
"org.apache.pdfbox.examples.pdmodel.ExtractEmbeddedFiles.extractFiles(Map<String, PDComplexFileSpecification>, String)",11,2,3,5,1
"org.apache.pdfbox.examples.pdmodel.ExtractEmbeddedFiles.extractFile(String, String, PDEmbeddedFile)",17,1,6,6,0
org.apache.pdfbox.examples.pdmodel.ExtractEmbeddedFiles.getEmbeddedFile(PDComplexFileSpecification),25,6,3,6,0
org.apache.pdfbox.examples.pdmodel.ExtractEmbeddedFiles.usage(),4,1,2,2,0
org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDMarkInfo.PDMarkInfo(),4,1,0,3,0
org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDMarkInfo.PDMarkInfo(COSDictionary),4,1,2,2,0
org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDMarkInfo.getCOSObject(),4,1,1,1,0
org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDMarkInfo.isMarked(),4,1,2,2,0
org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDMarkInfo.setMarked(boolean),4,1,3,1,0
org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDMarkInfo.usesUserProperties(),4,1,1,2,0
org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDMarkInfo.setUserProperties(boolean),4,1,2,1,0
org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDMarkInfo.isSuspect(),4,1,1,2,0
org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDMarkInfo.setSuspect(boolean),4,1,1,1,0
org.apache.pdfbox.examples.interactive.form.CreateSimpleForm.CreateSimpleForm(),3,1,0,1,0
org.apache.pdfbox.examples.interactive.form.CreateSimpleForm.main(String[]),27,1,2,25,0
org.apache.pdfbox.pdmodel.interactive.form.MultilineFieldsTest.setUp(),6,1,4,7,0
org.apache.pdfbox.pdmodel.interactive.form.MultilineFieldsTest.fillFields(),34,2,7,9,0
org.apache.pdfbox.pdmodel.interactive.form.MultilineFieldsTest.tearDown(),4,1,1,1,0
org.apache.pdfbox.examples.pdmodel.PrintURLs.PrintURLs(),3,1,0,1,0
org.apache.pdfbox.examples.pdmodel.PrintURLs.main(String[]),69,11,3,22,3
org.apache.pdfbox.examples.pdmodel.PrintURLs.usage(),4,1,2,2,0
org.apache.pdfbox.text.PDFTextStripperByArea.PDFTextStripperByArea(),5,1,2,3,0
org.apache.pdfbox.text.PDFTextStripperByArea.setShouldSeparateByBeads(boolean),3,1,0,0,0
"org.apache.pdfbox.text.PDFTextStripperByArea.addRegion(String, Rectangle2D)",5,1,6,2,0
org.apache.pdfbox.text.PDFTextStripperByArea.removeRegion(String),5,1,3,2,0
org.apache.pdfbox.text.PDFTextStripperByArea.getRegions(),4,1,1,1,0
org.apache.pdfbox.text.PDFTextStripperByArea.getTextForRegion(String),5,1,4,3,0
org.apache.pdfbox.text.PDFTextStripperByArea.extractRegions(PDPage),18,3,6,12,1
org.apache.pdfbox.text.PDFTextStripperByArea.processTextPosition(TextPosition),14,3,3,10,1
org.apache.pdfbox.text.PDFTextStripperByArea.writePage(),11,2,3,8,1
org.apache.pdfbox.examples.util.PrintImageLocations.PrintImageLocations(),9,1,1,2,0
org.apache.pdfbox.examples.util.PrintImageLocations.main(String[]),30,4,3,8,1
"org.apache.pdfbox.examples.util.PrintImageLocations.processOperator(Operator, List<COSBase>)",39,4,3,18,0
org.apache.pdfbox.examples.util.PrintImageLocations.usage(),4,1,2,2,0
"org.apache.pdfbox.contentstream.operator.state.Concatenate.process(Operator, List<COSBase>)",20,3,3,9,0
org.apache.pdfbox.contentstream.operator.state.Concatenate.getName(),4,1,0,1,0
"org.apache.pdfbox.contentstream.operator.state.Save.process(Operator, List<COSBase>)",4,1,1,1,0
org.apache.pdfbox.contentstream.operator.state.Save.getName(),4,1,0,1,0
"org.apache.pdfbox.contentstream.operator.state.SetGraphicsStateParameters.process(Operator, List<COSBase>)",19,4,3,9,0
org.apache.pdfbox.contentstream.operator.state.SetGraphicsStateParameters.getName(),4,1,0,1,0
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDPropBuild.PDPropBuild(),5,1,1,4,0
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDPropBuild.PDPropBuild(COSDictionary),5,1,3,3,0
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDPropBuild.getCOSObject(),4,1,1,1,0
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDPropBuild.getFilter(),10,2,2,3,0
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDPropBuild.setPDPropBuildFilter(PDPropBuildDataDict),4,1,3,1,0
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDPropBuild.getPubSec(),10,2,2,3,0
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDPropBuild.setPDPropBuildPubSec(PDPropBuildDataDict),4,1,3,1,0
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDPropBuild.getApp(),10,2,2,3,0
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDPropBuild.setPDPropBuildApp(PDPropBuildDataDict),4,1,3,1,0
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDPropBuildDataDict.PDPropBuildDataDict(),5,1,1,4,0
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDPropBuildDataDict.PDPropBuildDataDict(COSDictionary),5,1,5,3,0
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDPropBuildDataDict.getCOSObject(),4,1,1,1,0
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDPropBuildDataDict.getName(),4,1,2,2,0
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDPropBuildDataDict.setName(String),4,1,3,1,0
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDPropBuildDataDict.getDate(),4,1,2,2,0
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDPropBuildDataDict.setDate(String),4,1,3,1,0
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDPropBuildDataDict.setVersion(String),4,1,2,1,0
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDPropBuildDataDict.getVersion(),4,1,1,2,0
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDPropBuildDataDict.getRevision(),4,1,2,2,0
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDPropBuildDataDict.setRevision(long),4,1,3,1,0
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDPropBuildDataDict.getMinimumRevision(),4,1,2,2,0
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDPropBuildDataDict.setMinimumRevision(long),4,1,3,1,0
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDPropBuildDataDict.getPreRelease(),4,1,2,2,0
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDPropBuildDataDict.setPreRelease(boolean),4,1,3,1,0
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDPropBuildDataDict.getOS(),9,2,2,4,0
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDPropBuildDataDict.setOS(String),18,3,3,7,0
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDPropBuildDataDict.getNonEFontNoWarn(),4,1,2,2,0
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDPropBuildDataDict.getTrustedMode(),4,1,2,2,0
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDPropBuildDataDict.setTrustedMode(boolean),4,1,3,1,0
org.apache.pdfbox.examples.pdmodel.AddAnnotations.AddAnnotations(),3,1,0,1,0
org.apache.pdfbox.examples.pdmodel.AddAnnotations.main(String[]),122,2,11,51,0
org.apache.pdfbox.preflight.annotation.pdfa.PDFAbAnnotationFactory.initializeClasses(),19,1,17,1,0
"org.apache.pdfbox.preflight.graphic.ColorSpaceHelperFactory.getColorSpaceHelper(PreflightContext, PDColorSpace, ColorSpaceRestriction)",12,3,10,4,0
org.apache.pdfbox.preflight.process.CatalogValidationProcess.CatalogValidationProcess(),54,1,52,2,0
org.apache.pdfbox.preflight.process.CatalogValidationProcess.isStandardICCCharacterization(String),11,3,3,2,1
org.apache.pdfbox.preflight.process.CatalogValidationProcess.validate(PreflightContext),17,2,3,10,0
org.apache.pdfbox.preflight.process.CatalogValidationProcess.validateActions(PreflightContext),10,2,6,5,0
org.apache.pdfbox.preflight.process.CatalogValidationProcess.validateLang(PreflightContext),8,2,4,5,0
org.apache.pdfbox.preflight.process.CatalogValidationProcess.validateNames(PreflightContext),18,4,5,5,0
org.apache.pdfbox.preflight.process.CatalogValidationProcess.validateOCProperties(PreflightContext),8,2,4,3,0
org.apache.pdfbox.preflight.process.CatalogValidationProcess.validateOutputIntent(PreflightContext),49,7,10,23,1
"org.apache.pdfbox.preflight.process.CatalogValidationProcess.validateICCProfile(COSBase, Map<COSObjectKey, Boolean>, PreflightContext)",55,11,9,19,0
"org.apache.pdfbox.preflight.process.CatalogValidationProcess.validateICCProfileVersion(ICC_Profile, PreflightContext)",24,4,4,8,0
"org.apache.pdfbox.preflight.process.CatalogValidationProcess.validateICCProfileNEntry(COSStream, PreflightContext, ICC_Profile)",31,5,6,8,0
org.apache.pdfbox.preflight.process.FileSpecificationValidationProcess.validate(PreflightContext),19,4,4,8,1
"org.apache.pdfbox.preflight.process.FileSpecificationValidationProcess.validateFileSpecification(PreflightContext, COSDictionary)",10,2,5,6,0
org.apache.pdfbox.preflight.process.MetadataValidationProcess.validate(PreflightContext),91,15,21,21,0
"org.apache.pdfbox.preflight.process.MetadataValidationProcess.checkThumbnails(PreflightContext, XMPMetadata)",26,5,5,6,1
"org.apache.pdfbox.preflight.process.MetadataValidationProcess.checkThumbnail(ThumbnailType, PreflightContext)",45,7,5,15,0
org.apache.pdfbox.preflight.process.MetadataValidationProcess.hasJpegMagicNumber(byte[]),11,2,3,1,0
org.apache.pdfbox.preflight.process.MetadataValidationProcess.getXpacket(COSDocument),26,4,6,8,0
org.apache.pdfbox.preflight.process.MetadataValidationProcess.checkStreamFilterUsage(PDDocument),11,2,2,8,0
org.apache.pdfbox.preflight.process.PageTreeValidationProcess.validate(PreflightContext),25,4,4,11,1
"org.apache.pdfbox.preflight.process.PageTreeValidationProcess.validatePage(PreflightContext, PDPage)",4,1,4,1,0
org.apache.pdfbox.preflight.process.TrailerValidationProcess.validate(PreflightContext),22,3,1,9,0
org.apache.pdfbox.preflight.process.TrailerValidationProcess.checkTrailersForLinearizedPDF14(PreflightContext),20,3,5,9,0
org.apache.pdfbox.preflight.process.TrailerValidationProcess.checkTrailersForLinearizedPDF15(PreflightContext),45,7,8,15,1
"org.apache.pdfbox.preflight.process.TrailerValidationProcess.compareIds(COSDictionary, COSDictionary, COSDocument)",40,7,6,7,2
"org.apache.pdfbox.preflight.process.TrailerValidationProcess.checkMainTrailer(PreflightContext, COSDictionary)",109,20,17,11,1
org.apache.pdfbox.preflight.process.TrailerValidationProcess.getLinearizedDictionary(PDDocument),15,3,3,7,1
"org.apache.pdfbox.preflight.process.TrailerValidationProcess.checkLinearizedDictionnary(PreflightContext, COSDictionary)",48,10,11,5,1
org.apache.pdfbox.preflight.process.XRefValidationProcess.validate(PreflightContext),12,3,4,7,0
org.apache.pdfbox.preflight.process.reflect.ActionsValidationProcess.validate(PreflightContext),24,4,2,12,1
org.apache.pdfbox.preflight.process.reflect.AnnotationValidationProcess.validate(PreflightContext),23,4,2,10,0
org.apache.pdfbox.preflight.process.reflect.DestinationValidationProcess.validate(PreflightContext),48,8,4,16,0
"org.apache.pdfbox.preflight.process.reflect.DestinationValidationProcess.validateExplicitDestination(PreflightContext, COSArray)",24,4,7,7,0
org.apache.pdfbox.preflight.process.reflect.ExtGStateValidationProcess.validate(PreflightContext),19,3,2,9,0
"org.apache.pdfbox.preflight.process.reflect.ExtGStateValidationProcess.extractExtGStateDictionaries(PreflightContext, COSDictionary)",25,5,4,11,1
"org.apache.pdfbox.preflight.process.reflect.ExtGStateValidationProcess.validateTransparencyRules(PreflightContext, List<COSDictionary>)",12,2,3,6,1
"org.apache.pdfbox.preflight.process.reflect.ExtGStateValidationProcess.validateFonts(PreflightContext, List<COSDictionary>)",8,2,3,1,1
"org.apache.pdfbox.preflight.process.reflect.ExtGStateValidationProcess.checkFont(PreflightContext, COSDictionary)",48,8,10,10,0
"org.apache.pdfbox.preflight.process.reflect.ExtGStateValidationProcess.checkSoftMask(PreflightContext, COSDictionary)",10,2,6,5,0
"org.apache.pdfbox.preflight.process.reflect.ExtGStateValidationProcess.checkBlendMode(PreflightContext, COSDictionary)",13,3,7,5,0
"org.apache.pdfbox.preflight.process.reflect.ExtGStateValidationProcess.checkUpperCA(PreflightContext, COSDictionary)",15,3,5,7,0
"org.apache.pdfbox.preflight.process.reflect.ExtGStateValidationProcess.checkLowerCA(PreflightContext, COSDictionary)",15,3,5,7,0
"org.apache.pdfbox.preflight.process.reflect.ExtGStateValidationProcess.checkTRKey(PreflightContext, COSDictionary)",8,2,5,3,0
"org.apache.pdfbox.preflight.process.reflect.ExtGStateValidationProcess.checkTR2Key(PreflightContext, COSDictionary)",12,3,4,5,0
org.apache.pdfbox.preflight.process.reflect.FontValidationProcess.validate(PreflightContext),26,5,2,10,0
"org.apache.pdfbox.preflight.process.reflect.FontValidationProcess.getFontValidator(PreflightContext, PDFont)",27,6,13,9,0
org.apache.pdfbox.preflight.process.reflect.GraphicObjectPageValidationProcess.validate(PreflightContext),31,6,3,10,0
org.apache.pdfbox.preflight.process.reflect.ShadingPatternValidationProcess.validate(PreflightContext),20,3,2,9,0
"org.apache.pdfbox.preflight.process.reflect.ShadingPatternValidationProcess.checkColorSpace(PreflightContext, PDPage, PDShading)",16,2,6,8,0
"org.apache.pdfbox.preflight.process.reflect.ShadingPatternValidationProcess.checkGraphicState(PreflightContext, PDPage, PDShading)",10,2,5,3,0
org.apache.pdfbox.preflight.process.reflect.SinglePageValidationProcess.validate(PreflightContext),23,3,2,13,0
"org.apache.pdfbox.preflight.process.reflect.SinglePageValidationProcess.validateActions(PreflightContext, PDPage)",4,1,4,2,0
"org.apache.pdfbox.preflight.process.reflect.SinglePageValidationProcess.validateColorSpaces(PreflightContext, PDPage)",22,4,4,7,1
"org.apache.pdfbox.preflight.process.reflect.SinglePageValidationProcess.validateGraphicObjects(PreflightContext, PDPage)",21,4,7,8,0
"org.apache.pdfbox.preflight.process.reflect.SinglePageValidationProcess.validateResources(PreflightContext, PDPage)",4,1,4,2,0
"org.apache.pdfbox.preflight.process.reflect.SinglePageValidationProcess.validateContent(PreflightContext, PDPage)",12,2,5,5,0
"org.apache.pdfbox.preflight.process.reflect.SinglePageValidationProcess.validateAnnotation(PreflightContext, PDPage)",23,5,6,4,1
"org.apache.pdfbox.preflight.process.reflect.SinglePageValidationProcess.validateGroupTransparency(PreflightContext, PDPage)",14,3,7,9,0
org.apache.xmpbox.schema.XmpSchemaException.XmpSchemaException(String),4,1,1,2,0
"org.apache.xmpbox.schema.XmpSchemaException.XmpSchemaException(String, Throwable)",4,1,3,2,0
"org.apache.pdfbox.contentstream.operator.text.SetTextRenderingMode.process(Operator, List<COSBase>)",15,3,3,8,0
org.apache.pdfbox.contentstream.operator.text.SetTextRenderingMode.getName(),4,1,0,1,0
"org.apache.fontbox.cff.Type1CharStringParser.Type1CharStringParser(String, String)",5,1,3,3,0
"org.apache.fontbox.cff.Type1CharStringParser.parse(byte[], List)",4,1,3,3,0
"org.apache.fontbox.cff.Type1CharStringParser.parse(byte[], List, List<Object>)",84,15,12,24,3
org.apache.fontbox.cff.Type1CharStringParser.removeInteger(List<Object>),16,3,2,6,0
"org.apache.fontbox.cff.Type1CharStringParser.readCommand(DataInput, int)",9,2,3,4,0
"org.apache.fontbox.cff.Type1CharStringParser.readNumber(DataInput, int)",25,5,3,4,0
org.apache.pdfbox.pdmodel.common.PDTypedDictionaryWrapper.PDTypedDictionaryWrapper(String),5,1,2,4,0
org.apache.pdfbox.pdmodel.common.PDTypedDictionaryWrapper.PDTypedDictionaryWrapper(COSDictionary),4,1,1,2,0
org.apache.pdfbox.pdmodel.common.PDTypedDictionaryWrapper.getType(),4,1,1,3,0
org.apache.pdfbox.examples.pdmodel.CreatePDFA.CreatePDFA(),3,1,0,1,0
org.apache.pdfbox.examples.pdmodel.CreatePDFA.main(String[]),59,3,5,40,0
"org.apache.pdfbox.pdmodel.graphics.color.PDOutputIntent.PDOutputIntent(PDDocument, InputStream)",8,1,10,6,0
org.apache.pdfbox.pdmodel.graphics.color.PDOutputIntent.PDOutputIntent(COSDictionary),4,1,2,2,0
org.apache.pdfbox.pdmodel.graphics.color.PDOutputIntent.getCOSObject(),4,1,3,1,0
org.apache.pdfbox.pdmodel.graphics.color.PDOutputIntent.getDestOutputIntent(),4,1,2,2,0
org.apache.pdfbox.pdmodel.graphics.color.PDOutputIntent.getInfo(),4,1,2,2,0
org.apache.pdfbox.pdmodel.graphics.color.PDOutputIntent.setInfo(String),4,1,5,1,0
org.apache.pdfbox.pdmodel.graphics.color.PDOutputIntent.getOutputCondition(),4,1,2,2,0
org.apache.pdfbox.pdmodel.graphics.color.PDOutputIntent.setOutputCondition(String),4,1,5,1,0
org.apache.pdfbox.pdmodel.graphics.color.PDOutputIntent.getOutputConditionIdentifier(),4,1,2,2,0
org.apache.pdfbox.pdmodel.graphics.color.PDOutputIntent.setOutputConditionIdentifier(String),4,1,5,1,0
org.apache.pdfbox.pdmodel.graphics.color.PDOutputIntent.getRegistryName(),4,1,2,2,0
org.apache.pdfbox.pdmodel.graphics.color.PDOutputIntent.setRegistryName(String),4,1,5,1,0
"org.apache.pdfbox.pdmodel.graphics.color.PDOutputIntent.configureOutputProfile(PDDocument, InputStream)",8,1,5,8,0
"org.apache.pdfbox.contentstream.operator.markedcontent.EndMarkedContentSequence.process(Operator, List<COSBase>)",7,2,1,1,0
