method,layer,size,upperDepth,upperWidth,lowerDepth,lowerWidth
org.apache.ivy.ant.IvyPublish.setPubrevision(String),-1,1,0,0,0,0
org.apache.ivy.core.settings.IvySettings.validate(),1,6,2,2,2,1
org.apache.ivy.plugins.repository.TransferEvent.isTotalLengthSet(),2,13,3,6,0,0
org.apache.ivy.plugins.resolver.ResolverSettings.getResolveMode(ModuleId),15,176,15,46,0,0
org.apache.ivy.osgi.repo.BundleRepoDescriptor.getName(),-1,1,0,0,0,0
org.apache.ivy.core.cache.DefaultResolutionCacheManager.DefaultResolutionCacheManager(File),7,32,7,7,1,1
org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.setModuleArtifact(Artifact),7,79,8,18,0,0
org.apache.ivy.core.settings.IvySettings.getLatestStrategy(String),2,314,16,48,3,2
org.apache.ivy.core.settings.IvySettings.getNamespace(String),20,2,0,0,1,1
org.apache.ivy.plugins.repository.ssh.SshResource.SshResource(),20,201,16,42,0,0
"org.apache.ivy.util.MessageLogger.rawlog(String, int)",0,6,4,2,0,0
org.apache.ivy.plugins.repository.sftp.SFTPResource.toString(),20,189,17,43,1,1
org.apache.ivy.core.report.ConfigurationResolveReport.getEvictedMrids(),14,206,2,3,20,46
org.apache.ivy.core.cache.DefaultResolutionCacheManager.CacheParserSettings.getMatcher(String),20,2,0,0,1,1
org.apache.ivy.plugins.parser.m2.PomReader.AddDTDFilterInputStream.read(),-1,1,0,0,0,0
org.apache.ivy.core.resolve.VisitData.getNode(),1,18,4,10,0,0
org.apache.ivy.core.deliver.DeliverOptions.getPdrResolver(),13,240,15,46,0,0
"org.apache.ivy.plugins.resolver.IvyRepResolver.findArtifactRef(Artifact, Date)",20,243,0,0,16,43
org.apache.ivy.plugins.resolver.VsftpResolver.getVsftpRepository(),1,59,9,14,1,1
org.apache.ivy.core.install.InstallOptions.isOverwrite(),17,644,13,103,0,0
org.apache.ivy.core.resolve.IvyNode.getBlacklistData(String),20,32,6,9,1,1
org.apache.ivy.plugins.report.XmlReportParser.SaxXmlReportParser.getResolvedModule(),6,2,1,1,0,0
org.apache.ivy.plugins.resolver.ResolverSettings.getDefaultLatestStrategy(),0,17,5,5,0,0
org.apache.ivy.plugins.repository.url.URLResource.openStream(),20,3,0,0,1,2
org.apache.ivy.plugins.parser.m2.PomModuleDescriptorBuilder.PomModuleDescriptor.addDependencyManagement(PomDependencyMgt),20,23,4,11,2,3
org.apache.ivy.plugins.repository.ArtifactResourceResolver.resolve(Artifact),20,143,9,27,0,0
org.apache.ivy.plugins.signer.bouncycastle.OpenPGPSignatureGenerator.setKeyId(String),-1,1,0,0,0,0
org.apache.ivy.core.cache.ParserSettingsMonitor.getMonitoredSettings(),13,16,6,5,0,0
org.apache.ivy.core.resolve.ResolvedModuleRevision.toString(),20,5,0,0,2,2
org.apache.ivy.util.url.URLHandlerRegistry.setDefault(URLHandler),0,29,6,8,0,0
org.apache.ivy.core.cache.ParserSettingsMonitor.(Anon_1).resolveFile(String),20,2,0,0,1,1
org.apache.ivy.core.resolve.VisitNode.getResolvedId(),15,461,13,91,2,4
org.apache.ivy.plugins.trigger.Trigger.getEventFilter(),2,7,3,4,0,0
org.apache.ivy.core.resolve.ResolveData.setCurrentResolvedModuleRevision(ResolvedModuleRevision),2,226,12,43,0,0
org.apache.ivy.plugins.repository.url.URLResource.getLastModified(),20,7,0,0,2,5
org.apache.ivy.util.Message.rawinfo(String),3,286,12,43,3,5
org.apache.ivy.ant.IvyResolve.setLog(String),8,36,6,15,0,0
org.apache.ivy.core.cache.DefaultResolutionCacheManager.getConfigurationResolveReportsInCache(String),20,2,0,0,1,1
org.apache.ivy.osgi.p2.PropertiesParser.PropertyHandler.handleAttributes(Attributes),-1,1,0,0,0,0
org.apache.ivy.core.cache.DefaultResolutionCacheManager.CacheParserSettings.substitute(Map),20,2,0,0,1,1
org.apache.ivy.util.url.HttpClientHandler.getURLInfo(URL),20,41,0,0,5,12
org.apache.ivy.core.module.id.ModuleId.intern(ModuleId),1,3,2,1,0,0
org.apache.ivy.plugins.resolver.IBiblioResolver.getWholePattern(),0,304,17,42,0,0
org.apache.ivy.core.settings.IvySettings.getConflictManager(ModuleId),20,17,0,0,4,6
org.apache.ivy.plugins.report.XmlReportParser.SaxXmlReportParser.XmlReportParserHandler.getMaxPos(),20,204,15,46,0,0
org.apache.ivy.ant.IvyPostResolveTask.ensureResolved(IvySettings),8,122,4,11,8,27
org.apache.ivy.core.retrieve.RetrieveEngine.getCache(),4,72,5,35,1,1
"org.apache.ivy.Ivy14.resolve(URL, String, String[], File, Date, boolean)",20,646,0,0,15,99
org.apache.ivy.ant.IvyVar.getUrl(),20,20,6,7,0,0
org.apache.ivy.core.settings.IvySettings.getClassLoader(),4,12,5,5,0,0
org.apache.ivy.core.module.descriptor.DefaultDependencyDescriptor.getAttributes(),20,2,0,0,1,1
org.apache.ivy.plugins.resolver.RepositoryResolver.dumpSettings(),20,33,4,4,4,6
"org.apache.ivy.plugins.lock.ArtifactLockStrategy.lockArtifact(Artifact, File)",20,17,0,0,6,5
org.apache.ivy.plugins.namespace.NamespaceRule.getFromSystem(),20,189,17,44,0,0
"org.apache.ivy.osgi.core.OSGiManifestParser.parseDescriptor(ParserSettings, URL, Resource, boolean)",20,311,2,1,17,47
"org.apache.ivy.core.cache.DefaultRepositoryCacheManager.getGroupIntValue(java.util.regex.Matcher, int)",0,2,1,1,0,0
org.apache.ivy.util.MessageLogger.deprecated(String),0,13,4,5,0,0
org.apache.ivy.osgi.updatesite.xml.EclipsePlugin.setFilter(String),20,7,2,5,0,0
"org.apache.ivy.osgi.obr.xml.RequirementAdapter.adapt(BundleInfo, boolean)",20,17,4,4,2,3
org.apache.ivy.plugins.resolver.SshResolver.setCreateDirCommand(String),20,3,0,0,1,2
"org.apache.ivy.ant.IvyPublish.PublishArtifact.setDynamicAttribute(String, String)",-1,1,0,0,0,0
"org.apache.ivy.core.NormalRelativeUrlResolver.getURL(URL, String)",-1,1,0,0,0,0
org.apache.ivy.ant.IvyResolve.setFailurePropery(String),20,2,0,0,1,1
org.apache.ivy.plugins.resolver.AbstractResolver.setRepositoryCacheManager(RepositoryCacheManager),20,2,0,0,1,1
org.apache.ivy.core.module.descriptor.Configuration.Visibility.getVisibility(String),20,53,7,16,0,0
org.apache.ivy.core.resolve.IvyNodeCallers.Caller.equals(Object),20,7,0,0,2,5
"org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorUpdater.UpdaterHandler.ignorableWhitespace(char[], int, int)",20,9,0,0,4,3
org.apache.ivy.tools.analyser.JarJarDependencyAnalyser.main(String[]),20,223,0,0,16,42
org.apache.ivy.plugins.resolver.DependencyResolver.commitPublishTransaction(),0,677,13,105,0,0
org.apache.ivy.core.settings.IvySettings.getTypeDefs(),2,11,5,4,0,0
org.apache.ivy.plugins.resolver.ResolverSettings.getDefaultRepositoryCacheManager(),1,4,2,2,0,0
org.apache.ivy.plugins.parser.m2.PomReader.getDependencyMgt(),20,378,12,100,1,2
"org.apache.ivy.core.module.descriptor.DefaultArtifact.DefaultArtifact(ModuleRevisionId, Date, String, String, String, boolean)",5,25,1,3,5,9
org.apache.ivy.core.resolve.IvyNode.getRealConfs(String),15,36,5,7,2,5
org.apache.ivy.core.resolve.IvyNodeUsage.removeRootModuleConf(String),-1,1,0,0,0,0
org.apache.ivy.plugins.circular.CircularDependencyHelper.formatMessage(ModuleDescriptor[]),20,4,0,0,2,2
org.apache.ivy.ant.IvyPostResolveTask.setModule(String),-1,1,0,0,0,0
org.apache.ivy.core.sort.SortOptions.isUseCircularDependencyStrategy(),4,53,7,12,0,0
org.apache.ivy.plugins.parser.xml.UpdateOptions.isUpdateBranch(),20,191,15,46,0,0
"org.apache.ivy.core.resolve.IvyNode.getEvictionDataInRoot(String, IvyNode)",15,34,2,1,8,13
org.apache.ivy.core.event.EventManager.addIvyListener(IvyListener),-1,1,0,0,0,0
org.apache.ivy.core.resolve.IvyNode.getAllUsages(),4,291,16,50,0,0
org.apache.ivy.plugins.parser.xml.UpdateOptions.getMergedDescriptor(),1,239,15,46,0,0
org.apache.ivy.plugins.parser.m2.PomReader.PomDependencyMgtElement.getVersion(),20,224,16,45,2,2
org.apache.ivy.ant.ConvertManifestTask.doExecute(),20,397,0,0,17,63
org.apache.ivy.plugins.repository.sftp.SFTPResource.openStream(),20,190,0,0,17,43
"org.apache.ivy.osgi.p2.P2Artifact.P2Artifact(String, Version, String)",0,4,2,2,0,0
org.apache.ivy.plugins.parser.m2.PomModuleDescriptorBuilder.getPropertyExtraInfoKey(String),20,5,3,2,0,0
org.apache.ivy.ant.IvyTask.splitConfs(String),0,1091,14,245,0,0
"org.apache.ivy.core.module.id.ArtifactRevisionId.ArtifactRevisionId(ArtifactId, ModuleRevisionId)",20,18,0,0,3,9
org.apache.ivy.Ivy14.Ivy14(Ivy),20,88,9,29,0,0
org.apache.ivy.osgi.updatesite.xml.EclipseFeature.toString(),20,3,0,0,2,1
org.apache.ivy.core.resolve.ResolveOptions.setRevision(String),0,36,6,19,0,0
org.apache.ivy.core.module.id.ModuleRevisionId.toString(),1,1557,11,670,1,1
org.apache.ivy.core.module.descriptor.ModuleDescriptor.setResolvedPublicationDate(Date),0,263,15,50,0,0
org.apache.ivy.core.cache.ParserSettingsMonitor.(Anon_1).substitute(Map),20,3,0,0,2,1
org.apache.ivy.plugins.parser.m2.PomModuleDescriptorParser.accept(Resource),20,2,0,0,1,1
org.apache.ivy.util.MessageLoggerEngine.verbose(String),20,5,0,0,3,2
"org.apache.ivy.plugins.lock.ArtifactLockStrategy.unlockArtifact(Artifact, File)",20,16,0,0,6,5
org.apache.ivy.osgi.util.VersionRange.VersionRangeParser.parseNumber(),1,8,2,3,1,3
org.apache.ivy.plugins.resolver.FileSystemResolver.checkSupportTransaction(),4,16,1,1,5,5
org.apache.ivy.ant.IvyPostResolveTask.getBranch(),8,122,9,33,0,0
"org.apache.ivy.plugins.repository.ssh.SshCache.Entry.Entry(Session, String, String, int)",11,153,2,3,11,47
"org.apache.ivy.plugins.resolver.ResolverTestHelper.assertOrganisationEntries(DependencyResolver, String[], OrganisationEntry[])",20,4,0,0,2,2
org.apache.ivy.plugins.resolver.AbstractResolver.getLatestStrategy(),5,288,12,46,5,5
org.apache.ivy.osgi.repo.ManifestAndLocation.getManifest(),0,332,19,43,0,0
org.apache.ivy.plugins.parser.m2.PomReader.getTextContent(Element),0,6,2,3,0,0
org.apache.ivy.core.resolve.IvyNodeEviction.EvictionData.getConflictManager(),0,310,14,60,0,0
"org.apache.ivy.core.cache.RepositoryCacheManager.saveResolvedRevision(ModuleRevisionId, String)",6,14,4,7,0,0
"org.apache.ivy.core.module.descriptor.ConfigurationGroup.ConfigurationGroup(String, Map)",4,21,5,5,6,1
org.apache.ivy.core.retrieve.RetrieveReport.getNbrArtifactsCopied(),12,371,12,78,0,0
org.apache.ivy.core.event.EventManager.fireTransferEvent(TransferEvent),20,5,3,1,1,1
org.apache.ivy.util.MessageLogger.debug(String),0,13,4,5,0,0
org.apache.ivy.core.publish.PublishOptions.getConfs(),12,284,13,59,0,0
"org.apache.ivy.core.deliver.DeliverOptions.DeliverOptions(String, Date, PublishingDependencyRevisionResolver, boolean, boolean, String[])",13,279,16,67,0,0
"org.apache.ivy.core.RelativeUrlResolver.getURL(URL, String, String)",1,51,5,23,1,1
org.apache.ivy.plugins.resolver.IvyRepResolver.getWholeArtPattern(),1,3,2,1,0,0
org.apache.ivy.core.resolve.IvyNodeEviction.getEvictedData(String),13,199,18,46,6,7
org.apache.ivy.core.module.descriptor.DefaultDependencyDescriptor.getExcludeRules(String),20,3,1,1,1,1
org.apache.ivy.osgi.repo.RepositoryManifestIterable.listDirs(Object),20,19,0,0,5,5
org.apache.ivy.plugins.repository.vsftp.VsftpRepository.getHost(),0,202,12,41,0,0
org.apache.ivy.plugins.repository.Resource.isLocal(),0,321,16,49,0,0
org.apache.ivy.util.HexEncoder.encode(byte[]),20,3,2,1,0,0
org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser.Parser.mergeInfo(ModuleDescriptor),20,222,5,16,14,46
org.apache.ivy.util.EncrytedProperties.contains(Object),20,2,0,0,1,1
org.apache.ivy.core.repository.RepositoryManagementEngine.ensureAnalyzed(),20,2,1,1,0,0
org.apache.ivy.ant.IvyPublish.getStatus(),20,353,16,64,0,0
"org.apache.ivy.core.settings.IvySettings.loadProperties(InputStream, boolean)",20,4,0,0,3,1
"org.apache.ivy.util.url.URLHandler.URLInfo.URLInfo(boolean, long, long)",20,2,0,0,1,1
"org.apache.ivy.Ivy.deliver(ModuleRevisionId, String, String)",20,243,0,0,15,55
org.apache.ivy.osgi.core.BundleCapability.hashCode(),20,3,1,1,1,1
org.apache.ivy.plugins.resolver.IvyRepResolver.ensureArtifactConfigured(ResolverSettings),1,329,14,42,2,3
org.apache.ivy.osgi.repo.AbstractFSManifestIterable.listDirs(Object),20,18,5,6,0,0
org.apache.ivy.core.module.descriptor.ModuleDescriptor.getConfigurations(),0,195,6,77,0,0
org.apache.ivy.core.report.ConfigurationResolveReport.getNodesNumber(),20,218,21,45,1,1
org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.getLastModified(),20,2,1,1,0,0
org.apache.ivy.core.resolve.IvyNodeCallers.IvyNodeCallers(IvyNode),15,5,3,2,0,0
org.apache.ivy.core.cache.DefaultResolutionCacheManager.setBasedir(File),6,29,7,6,0,0
org.apache.ivy.core.resolve.VisitNode.getDescriptor(),15,185,16,44,1,1
org.apache.ivy.Ivy.getEventManager(),0,159,11,43,0,0
org.apache.ivy.util.Configurator.Macro.Macro(MacroDef),1,2,1,1,0,0
org.apache.ivy.ant.IvyInfo.setRevision(String),-1,1,0,0,0,0
"org.apache.ivy.core.event.FilteredIvyListener.FilteredIvyListener(IvyListener, Filter)",0,2,1,1,0,0
org.apache.ivy.plugins.resolver.IvyRepResolver.getWholeIvyPattern(),1,3,2,1,0,0
org.apache.ivy.plugins.namespace.NamespaceRule.getToSystem(),20,189,17,44,0,0
org.apache.ivy.plugins.circular.WarnCircularDependencyStrategy.logCircularDependency(ModuleRevisionId[]),20,12,0,0,4,5
org.apache.ivy.core.deliver.DeliverOptions.getConfs(),13,240,15,46,0,0
"org.apache.ivy.Ivy14.resolve(ModuleDescriptor, String[], File, Date, boolean, boolean, boolean, boolean, boolean, Filter)",20,638,0,0,15,97
org.apache.ivy.plugins.report.XmlReportParser.getDependencyRevisionIds(),17,213,21,44,1,1
org.apache.ivy.plugins.resolver.AbstractResolver.locate(Artifact),20,8,1,1,1,6
org.apache.ivy.ant.IvyResources.iterator(),-1,1,0,0,0,0
"org.apache.ivy.plugins.resolver.BasicResolver.UnresolvedDependencyException.UnresolvedDependencyException(String, boolean)",1,456,12,97,0,0
org.apache.ivy.plugins.parser.xml.UpdateOptions.getBranch(),20,191,15,46,0,0
"org.apache.ivy.plugins.version.VersionMatcher.accept(ModuleRevisionId, ModuleDescriptor)",0,328,15,71,0,0
org.apache.ivy.core.install.InstallOptions.setMatcherName(String),17,674,15,97,0,0
org.apache.ivy.core.module.descriptor.ModuleDescriptor.getInheritedDescriptors(),0,335,15,60,0,0
org.apache.ivy.osgi.util.DelegetingHandler.startElement.(Anon_3).call(),20,28,0,0,8,6
org.apache.ivy.core.module.descriptor.AbstractIncludeExcludeRule.equals(Object),20,8,0,0,2,5
org.apache.ivy.core.settings.IvySettings.getLockStrategy(String),2,28,5,11,3,1
"org.apache.ivy.core.event.retrieve.StartRetrieveArtifactEvent.StartRetrieveArtifactEvent(ArtifactDownloadReport, File)",12,246,5,33,13,47
org.apache.ivy.ant.AntBuildTrigger.setPrefix(String),-1,1,0,0,0,0
"org.apache.ivy.plugins.resolver.IBiblioResolver.download(Artifact[], DownloadOptions)",20,174,0,0,13,43
"org.apache.ivy.plugins.latest.LatestLexicographicStrategy.(Anon_1).compare(Object, Object)",20,2,0,0,1,1
org.apache.ivy.core.module.descriptor.Configuration.getDeprecated(),0,19,5,11,0,0
org.apache.ivy.plugins.repository.vfs.VfsResource.getContentLength(),20,12,0,0,5,5
org.apache.ivy.Ivy14.findModule(ModuleRevisionId),20,205,0,0,17,46
"org.apache.ivy.core.resolve.IvyNode.doesExclude(ModuleDescriptor, String, String[], DependencyDescriptor, Artifact, Stack)",2,49,8,9,4,9
org.apache.ivy.core.report.ResolveReport.getDownloadTime(),16,623,14,94,0,0
org.apache.ivy.ant.IvyPublish.getArtifactspattern(),20,353,16,64,0,0
org.apache.ivy.osgi.updatesite.xml.Require.getFeature(),16,23,3,20,0,0
"org.apache.ivy.osgi.updatesite.xml.EclipseFeature.EclipseFeature(String, Version)",1,21,2,16,2,1
org.apache.ivy.core.resolve.VisitNode.getEvictedData(),15,461,14,78,8,7
org.apache.ivy.util.AbstractMessageLogger.deprecated(String),20,2,0,0,1,1
org.apache.ivy.core.module.id.ArtifactId.toString(),2,81,8,21,2,3
"org.apache.ivy.core.cache.RepositoryCacheManager.saveResolvers(ModuleDescriptor, String, String)",15,291,15,52,0,0
"org.apache.ivy.Ivy.install(ModuleRevisionId, String, String, InstallOptions)",17,674,7,11,13,103
org.apache.ivy.plugins.repository.LazyResource.toString(),20,2,0,0,1,1
org.apache.ivy.plugins.resolver.AbstractSshBasedResolver.setPort(int),20,4,0,0,2,2
org.apache.ivy.util.CopyProgressListener.end(CopyProgressEvent),1,6,2,4,0,0
org.apache.ivy.ant.IvyRetrieve.addMapper(Mapper),20,2,1,1,0,0
org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorUpdater.UpdaterHandler.startElementInDependency(Attributes),20,233,6,19,14,46
org.apache.ivy.core.resolve.ResolveData.setReport(ConfigurationResolveReport),15,522,15,95,0,0
"org.apache.ivy.ant.IvyTask.getProperty(IvySettings, String, String)",5,149,9,37,5,5
"org.apache.ivy.osgi.util.Version.Version(int, int, int, String)",0,16,3,6,0,0
org.apache.ivy.plugins.parser.xml.UpdateOptions.setResolvedBranches(Map),13,240,15,46,0,0
org.apache.ivy.ant.IvyTask.toString(),-1,1,0,0,0,0
org.apache.ivy.ant.IvyArtifactProperty.getName(),20,150,8,46,0,0
org.apache.ivy.osgi.obr.xml.OBRXMLParser.CapabilityHandler.handleAttributes(Attributes),20,4,0,0,2,2
org.apache.ivy.plugins.repository.vfs.VfsRepository.createVFSManager(),4,14,1,1,4,5
"org.apache.ivy.util.FileUtil.getPathFiles(File, File)",12,246,12,45,0,0
"org.apache.ivy.core.resolve.IvyNode.addDependencyDescriptor(IvyNode, DependencyDescriptor)",15,271,14,44,0,0
org.apache.ivy.core.cache.DefaultRepositoryCacheManager.isCheckmodified(),13,6,2,1,2,2
org.apache.ivy.osgi.core.BundleInfo.getImports(),20,2,0,0,1,1
org.apache.ivy.core.resolve.IvyNodeUsage.Depender.hashCode(),-1,1,0,0,0,0
"org.apache.ivy.plugins.resolver.IBiblioResolver.findTokenValues(Collection, List, Map, String)",20,38,0,0,6,12
org.apache.ivy.plugins.parser.ModuleDescriptorParserRegistry.accept(Resource),20,3,0,0,2,1
org.apache.ivy.ant.IvyBuildNumber.Range.getStartIndex(),20,7,3,4,0,0
org.apache.ivy.osgi.util.VersionRange.VersionRangeParser.parseNumberSeparator(),1,8,3,3,1,2
org.apache.ivy.core.module.descriptor.DefaultDependencyDescriptor.setDependencyArtifacts(Map),2,23,3,19,0,0
org.apache.ivy.ant.IvyRetrieve.getOverwriteMode(),20,368,14,75,0,0
org.apache.ivy.util.url.HttpClientHandler.getClient.(Anon_1).run(),-1,1,0,0,0,0
"org.apache.ivy.core.module.id.ModuleRevisionId.newInstance(String, String, String)",13,1594,11,349,14,46
org.apache.ivy.plugins.conflict.LatestCompatibleConflictManager.toString(),20,2,0,0,1,1
"org.apache.ivy.osgi.repo.AbstractOSGiResolver.findIvyFileRef(DependencyDescriptor, ResolveData)",20,268,0,0,16,43
org.apache.ivy.core.resolve.ResolveData.getNode(ModuleRevisionId),1,549,14,128,3,2
org.apache.ivy.ant.IvyDependency.setName(String),-1,1,0,0,0,0
org.apache.ivy.core.resolve.IvyNodeEviction.EvictionData.isTransitivelyEvicted(),13,198,18,46,0,0
org.apache.ivy.core.deliver.DeliverOptions.setPubBranch(String),20,277,16,67,0,0
"org.apache.ivy.plugins.resolver.AbstractPatternsBasedResolver.findArtifactRef(Artifact, Date)",15,284,7,12,15,43
org.apache.ivy.util.url.URLHandler.URLInfo.getContentLength(),0,9,2,5,0,0
org.apache.ivy.plugins.resolver.IBiblioResolver.shouldUseMavenMetadata(String),5,218,15,42,1,2
"org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorUpdater.DependencyPrinter.print(ModuleDescriptor, Object, PrintWriter)",20,45,0,0,3,23
org.apache.ivy.ant.IvyInstall.setType(String),-1,1,0,0,0,0
org.apache.ivy.osgi.obr.xml.OBRXMLParser.RepositoryHandler.RepositoryHandler(URI),20,15,1,1,3,8
org.apache.ivy.osgi.repo.RepositoryManifestIterable.buildBundleURI(Object),20,3,0,0,1,2
"org.apache.ivy.plugins.resolver.BasicResolver.findResource(ResolvedResource[], ResourceMDParser, ModuleRevisionId, Date)",13,233,5,6,14,43
org.apache.ivy.plugins.repository.file.FileRepository.getFile(String),2,169,15,43,3,2
org.apache.ivy.core.event.EventManager.removeIvyListener(IvyListener),0,181,15,43,1,1
"org.apache.ivy.plugins.signer.SignatureGenerator.sign(File, File)",20,34,6,9,0,0
org.apache.ivy.core.install.InstallEngineSettings.getResolver(String),17,644,13,103,0,0
org.apache.ivy.core.resolve.ResolveData.isValidate(),1,3,1,1,1,1
"org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorWriter.printDependencyIncludeRules(ModuleDescriptor, PrintWriter, IncludeRule[])",2,44,3,18,1,9
org.apache.ivy.core.retrieve.RetrieveOptions.getDestArtifactPattern(),12,246,12,45,0,0
org.apache.ivy.plugins.version.Match.setMatcher(String),-1,1,0,0,0,0
org.apache.ivy.plugins.parser.m2.PomModuleDescriptorBuilder.extractPomProperties(Map),20,378,12,102,0,0
org.apache.ivy.core.repository.RepositoryManagementEngine.getOrphans(),20,2,0,0,1,1
org.apache.ivy.plugins.conflict.LatestConflictManager.getStrategy(),20,279,22,39,4,5
org.apache.ivy.osgi.p2.P2MetadataParser.RequiredHandler.RequiredHandler(),2,7,1,1,2,3
org.apache.ivy.ant.IvyRepositoryReport.setOrganisation(String),-1,1,0,0,0,0
org.apache.ivy.core.report.ArtifactDownloadReport.getLocalFile(),0,1263,12,285,0,0
"org.apache.ivy.plugins.repository.Repository.get(String, File)",0,364,16,55,0,0
org.apache.ivy.ant.AntCallTrigger.isTriggered(IvyEvent),20,24,5,9,0,0
org.apache.ivy.osgi.repo.RelativeURLRepository.getResource(String),20,3,0,0,1,2
org.apache.ivy.plugins.resolver.ChainResolver.commitPublishTransaction(),20,3,0,0,1,2
"org.apache.ivy.util.extendable.UnmodifiableExtendableItem.setExtraAttribute(String, String)",0,3,1,2,0,0
org.apache.ivy.util.cli.CommandLineParser.addOption(Option),20,12,3,8,1,1
"org.apache.ivy.core.module.descriptor.DefaultDependencyDescriptor.DefaultDependencyDescriptor(ModuleRevisionId, boolean, boolean)",2,5,1,1,2,2
org.apache.ivy.core.resolve.IvyNodeUsage.hasTransitiveDepender(String),15,3,1,1,1,1
org.apache.ivy.core.settings.IvySettings.getInterruptTimeout(),4,14,5,5,0,0
org.apache.ivy.plugins.resolver.DependencyResolver.getName(),0,788,12,260,0,0
"org.apache.ivy.osgi.util.DelegetingHandler.getRequiredIntAttribute(Attributes, String, Integer)",20,4,0,0,2,2
org.apache.ivy.core.resolve.VisitNode.getDependencyDescriptor(),15,461,14,92,2,2
org.apache.ivy.ant.IvyBuildList.isReverse(),20,98,9,26,0,0
org.apache.ivy.core.cache.DefaultResolutionCacheManager.getResolvedModuleDescriptor(ModuleRevisionId),20,187,0,0,14,46
org.apache.ivy.core.resolve.IvyNode.hasConfigurationsToLoad(),15,291,15,52,0,0
org.apache.ivy.ant.IvyBuildNumber.computeNewRevision(String),20,260,16,43,2,5
org.apache.ivy.plugins.report.LogReportOutputter.output(ConfigurationResolveReport),20,257,6,22,20,45
org.apache.ivy.osgi.updatesite.UpdateSiteLoader.loadFromDigest(UpdateSite),20,328,21,43,5,13
org.apache.ivy.osgi.updatesite.xml.EclipseUpdateSiteParser.CategoryDefHandler.CategoryDefHandler(),20,6,0,0,2,3
org.apache.ivy.core.resolve.IvyNode.isRoot(),0,523,13,100,0,0
org.apache.ivy.osgi.p2.PropertiesParser.PropertyHandler.PropertyHandler(),2,5,3,1,1,1
org.apache.ivy.core.module.id.ArtifactId.equals(Object),1,16,3,5,1,5
"org.apache.ivy.Ivy.check(URL, String)",4,49,5,3,5,24
org.apache.ivy.core.report.ArtifactDownloadReport.setSize(long),0,429,15,113,0,0
org.apache.ivy.plugins.version.SubVersionMatcher.SubVersionMatcher(),3,15,4,5,1,1
org.apache.ivy.plugins.conflict.LatestConflictManager.toString(),-1,1,0,0,0,0
"org.apache.ivy.plugins.repository.ssh.SshCache.CfUserInfo.promptKeyboardInteractive(String, String, String, String[], boolean[])",20,21,0,0,6,6
"org.apache.ivy.core.resolve.VisitNode.traverseChild(String, IvyNode)",15,285,12,29,13,45
org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.getMetadataArtifact(),7,223,15,44,7,9
org.apache.ivy.osgi.updatesite.xml.EclipseFeature.setPlugin(String),20,17,4,13,0,0
org.apache.ivy.core.sort.SortEngine.getCircularStrategy(),4,53,7,12,1,1
org.apache.ivy.plugins.resolver.DualResolver.exists(Artifact),20,3,0,0,1,2
"org.apache.ivy.core.settings.IvySettings.addModuleConfiguration(Map, PatternMatcher, String, String, String, String)",20,9,2,1,2,4
org.apache.ivy.plugins.resolver.packager.PackagerCacheEntry.isBuilt(),20,277,17,44,0,0
org.apache.ivy.plugins.parser.m2.PomReader.getArtifactId(),20,378,12,98,2,2
org.apache.ivy.ant.IvyPublish.setPubdate(String),-1,1,0,0,0,0
org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorUpdater.UpdaterHandler.write(String),0,243,15,44,2,1
org.apache.ivy.core.module.descriptor.Configuration.Configuration(String),2,671,13,96,5,1
"org.apache.ivy.core.resolve.VisitNode.getEvictionDataInRoot(String, VisitNode)",15,361,15,47,9,13
org.apache.ivy.plugins.parser.m2.PomModuleDescriptorBuilder.getMainArtifact(),20,51,11,14,0,0
org.apache.ivy.plugins.parser.m2.PomModuleDescriptorBuilder.getSourceArtifact(),20,51,10,14,2,2
org.apache.ivy.core.deliver.DeliverOptions.isReplaceForcedRevisions(),13,240,15,46,0,0
org.apache.ivy.ant.IvyRetrieve.setPattern(String),-1,1,0,0,0,0
org.apache.ivy.core.cache.CacheMetadataOptions.setChangingPattern(String),6,40,7,16,0,0
"org.apache.ivy.core.cache.DefaultResolutionCacheManager.getConfigurationResolveReportInCache(String, String)",20,2,0,0,1,1
org.apache.ivy.plugins.repository.sftp.SFTPResource.clone(String),20,2,0,0,1,1
org.apache.ivy.core.module.descriptor.AbstractIncludeExcludeRule.toString(),3,9,1,2,3,3
org.apache.ivy.util.MessageLogger.error(String),0,13,4,5,0,0
org.apache.ivy.core.module.descriptor.DependencyDescriptor.getModuleConfigurations(),0,112,5,66,0,0
"org.apache.ivy.ant.IvyCacheFileset.getBaseDir(File, File)",20,309,23,45,1,1
org.apache.ivy.osgi.updatesite.xml.EclipseFeature.setExclusive(boolean),20,17,4,13,0,0
org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser.Parser.ivyModuleStarted(Attributes),20,399,13,81,4,5
org.apache.ivy.core.module.status.StatusManager.getStatuses(),20,152,13,47,0,0
