"org.apache.avro.compiler.specific.SpecificCompiler.compileSchema(File[], File)","['org.apache.avro.compiler.specific.SpecificCompiler.compileSchema(File[], File)']","org.apache.avro.file.DataFileWriter.create(Schema, OutputStream)"
"org.apache.avro.Schema.addProp(String, String)","['org.apache.avro.Schema.addProp(String, String)']","org.apache.avro.io.EncoderFactory.jsonEncoder(Schema, JsonGenerator)"
"org.apache.avro.io.parsing.ValidatingGrammarGenerator.generate(Schema, Map<LitS, Symbol>)","['org.apache.avro.io.parsing.ValidatingGrammarGenerator.generate(Schema, Map<LitS, Symbol>)']","org.apache.avro.file.DataFileWriter.appendAllFrom(DataFileStream<D>, boolean)"
org.apache.avro.compiler.specific.SpecificCompiler.compile(Schema),"['org.apache.avro.compiler.specific.SpecificCompiler.compile(Schema)', 'org.apache.avro.compiler.specific.SpecificCompiler.renderTemplate(String, VelocityContext)']","org.apache.avro.tool.Util.fileOrStdin(String, InputStream)"
"org.apache.avro.tool.SpecificCompilerTool.run(InputStream, PrintStream, PrintStream, List<String>)","['org.apache.avro.tool.SpecificCompilerTool.run(InputStream, PrintStream, PrintStream, List<String>)']",org.apache.avro.ipc.RPCContext.requestHandshakeMeta()
"org.apache.avro.tool.SpecificCompilerTool.determineInputs(List<File>, FilenameFilter)","['org.apache.avro.tool.SpecificCompilerTool.determineInputs(List<File>, FilenameFilter)']",org.apache.avro.Schema.createUnion(List<Schema>)
"org.apache.avro.io.ResolvingDecoder.resolve(Schema, Schema)","['org.apache.avro.io.ResolvingDecoder.resolve(Schema, Schema)']","org.apache.avro.file.DataFileWriter.setMeta(String, byte[])"
org.apache.avro.Schema.getName(),['org.apache.avro.Schema.getName()'],"org.apache.avro.compiler.specific.SpecificCompiler.compileToDestination(File, File)"
"org.apache.avro.io.ResolvingDecoder.ResolvingDecoder(Object, Decoder)","['org.apache.avro.io.ResolvingDecoder.ResolvingDecoder(Object, Decoder)']",org.apache.avro.data.Json.read(Decoder)
org.apache.avro.file.DataFileStream.next(),"['org.apache.avro.file.DataFileStream.next()', 'org.apache.avro.file.DataFileStream.next(D)']","org.apache.avro.tool.Util.fileOrStdout(String, OutputStream)"
org.apache.avro.file.DataFileStream.hasNext(),"['org.apache.avro.file.DataFileStream.hasNext()', 'org.apache.avro.file.DataFileStream.next(D)', 'org.apache.avro.ipc.trace.FileSpanStorage.readFileSpans(File, List<Span>)']",org.apache.avro.file.DataFileWriter.isReservedMeta(String)
"org.apache.avro.file.DataFileReader.openReader(SeekableInput, DatumReader<D>)","['org.apache.avro.file.DataFileReader.openReader(SeekableInput, DatumReader<D>)']",org.apache.avro.Protocol.parse(String)
org.apache.avro.compiler.specific.SpecificCompiler.mangle(String),['org.apache.avro.compiler.specific.SpecificCompiler.mangle(String)'],org.apache.avro.Schema.createArray(Schema)
"org.apache.avro.ipc.specific.SpecificResponder.SpecificResponder(Protocol, Object, SpecificData)","['org.apache.avro.ipc.specific.SpecificResponder.SpecificResponder(Protocol, Object, SpecificData)']",org.apache.avro.compiler.specific.SpecificCompiler.SpecificCompiler(Protocol)
"org.apache.avro.generic.GenericDatumWriter.GenericDatumWriter(Schema, GenericData)","['org.apache.avro.generic.GenericDatumWriter.GenericDatumWriter(Schema, GenericData)']","org.apache.avro.file.DataFileReader.DataFileReader(SeekableInput, DatumReader<D>)"
org.apache.avro.compiler.specific.SpecificCompiler.compileInterface(Protocol),['org.apache.avro.compiler.specific.SpecificCompiler.compileInterface(Protocol)'],org.apache.avro.Protocol.getMD5()
org.apache.avro.Schema.createMap(Schema),['org.apache.avro.Schema.createMap(Schema)'],org.apache.avro.Protocol.setTypes(Collection<Schema>)
org.apache.avro.io.parsing.Symbol.root(Symbol...),['org.apache.avro.io.parsing.Symbol.root(Symbol...)'],"org.apache.avro.mapred.FsInput.FsInput(Path, Configuration)"
"org.apache.avro.mojo.SchemaMojo.doCompile(String, File, File)","['org.apache.avro.mojo.SchemaMojo.doCompile(String, File, File)']","org.apache.avro.Schema.createRecord(String, String, String, boolean)"
org.apache.avro.Schema.createRecord(List<Field>),['org.apache.avro.Schema.createRecord(List<Field>)'],"org.apache.avro.Protocol.createMessage(String, String, Schema, Schema, Schema)"
org.apache.avro.file.DataFileStream.close(),['org.apache.avro.file.DataFileStream.close()'],"org.apache.avro.io.parsing.ResolvingGrammarGenerator.generate(Schema, Schema, Map<LitS, Symbol>)"
"org.apache.avro.compiler.specific.SpecificCompiler.compileSchema(File, File)","['org.apache.avro.compiler.specific.SpecificCompiler.compileSchema(File, File)']","org.apache.avro.file.DataFileReader.DataFileReader(File, DatumReader<D>)"
org.apache.avro.io.ResolvingDecoder.readDouble(),['org.apache.avro.io.ResolvingDecoder.readDouble()'],org.apache.avro.file.DataFileWriter.assertNotOpen()
org.apache.avro.compiler.specific.SpecificCompiler.addStringType(Protocol),['org.apache.avro.compiler.specific.SpecificCompiler.addStringType(Protocol)'],org.apache.avro.reflect.ReflectData.getProtocol(Class)
"org.apache.avro.compiler.specific.SpecificCompiler.renderTemplate(String, VelocityContext)","['org.apache.avro.compiler.specific.SpecificCompiler.renderTemplate(String, VelocityContext)']",org.apache.avro.file.DataFileWriter.init(OutputStream)
"org.apache.avro.tool.DataFileReadTool.run(InputStream, PrintStream, PrintStream, List<String>)","['org.apache.avro.tool.DataFileReadTool.run(InputStream, PrintStream, PrintStream, List<String>)']","org.apache.avro.generic.GenericData.newRecord(Object, Schema)"
"org.apache.avro.file.DataFileReader.openReader(File, DatumReader<D>)","['org.apache.avro.file.DataFileReader.openReader(File, DatumReader<D>)']",org.apache.avro.compiler.specific.SpecificCompiler.SpecificCompiler(Schema)
org.apache.avro.io.ResolvingDecoder.readFieldOrder(),"['org.apache.avro.io.ResolvingDecoder.readFieldOrder()', 'org.apache.avro.generic.GenericDatumReader.readRecord(Object, Schema, ResolvingDecoder)']","org.apache.avro.io.ResolvingDecoder.ResolvingDecoder(Schema, Schema, Decoder)"
"org.apache.avro.compiler.specific.SpecificCompiler.makePath(String, String)","['org.apache.avro.compiler.specific.SpecificCompiler.makePath(String, String)']","org.apache.avro.compiler.specific.SpecificCompiler.compileSchema(File[], File)"
"org.apache.avro.io.DecoderFactory.binaryDecoder(InputStream, BinaryDecoder)","['org.apache.avro.io.DecoderFactory.binaryDecoder(InputStream, BinaryDecoder)']","org.apache.avro.Schema.addProp(String, String)"
"org.apache.avro.generic.GenericDatumReader.newArray(Object, int, Schema)","['org.apache.avro.generic.GenericDatumReader.newArray(Object, int, Schema)']","org.apache.avro.io.parsing.ValidatingGrammarGenerator.generate(Schema, Map<LitS, Symbol>)"
"org.apache.avro.ipc.reflect.ReflectRequestor.ReflectRequestor(Protocol, Transceiver)","['org.apache.avro.ipc.reflect.ReflectRequestor.ReflectRequestor(Protocol, Transceiver)']",org.apache.avro.compiler.specific.SpecificCompiler.compile(Schema)
"org.apache.avro.io.parsing.ResolvingGrammarGenerator.generate(Schema, Schema)","['org.apache.avro.io.parsing.ResolvingGrammarGenerator.generate(Schema, Schema)']","org.apache.avro.compiler.specific.SpecificCompiler.renderTemplate(String, VelocityContext)"
"org.apache.avro.generic.GenericDatumReader.readBytes(Object, Decoder)","['org.apache.avro.generic.GenericDatumReader.readBytes(Object, Decoder)']","org.apache.avro.tool.SpecificCompilerTool.run(InputStream, PrintStream, PrintStream, List<String>)"
org.apache.avro.io.ResolvingDecoder.readLong(),"['org.apache.avro.io.ResolvingDecoder.readLong()', 'org.apache.avro.generic.GenericDatumReader.read(Object, Schema, ResolvingDecoder)']","org.apache.avro.tool.SpecificCompilerTool.determineInputs(List<File>, FilenameFilter)"
org.apache.avro.file.DataFileWriter.append(D),['org.apache.avro.file.DataFileWriter.append(D)'],"org.apache.avro.io.ResolvingDecoder.resolve(Schema, Schema)"
org.apache.avro.compiler.specific.SpecificCompiler.compile(),"['org.apache.avro.compiler.specific.SpecificCompiler.compile()', 'org.apache.avro.compiler.specific.SpecificCompiler.compile(Schema)']",org.apache.avro.Schema.getName()
"org.apache.avro.generic.GenericDatumWriter.write(Schema, Object, Encoder)","['org.apache.avro.generic.GenericDatumWriter.write(Schema, Object, Encoder)', 'org.apache.avro.generic.GenericDatumWriter.writeRecord(Schema, Object, Encoder)', 'org.apache.avro.generic.GenericDatumWriter.write(D, Encoder)']","org.apache.avro.io.ResolvingDecoder.ResolvingDecoder(Object, Decoder)"
"org.apache.avro.generic.GenericData.resolveUnion(Schema, Object)","['org.apache.avro.generic.GenericData.resolveUnion(Schema, Object)']",org.apache.avro.file.DataFileStream.next()
"org.apache.avro.generic.GenericDatumReader.readRecord(Object, Schema, ResolvingDecoder)","['org.apache.avro.generic.GenericDatumReader.read(Object, Schema, ResolvingDecoder)', 'org.apache.avro.generic.GenericDatumReader.readRecord(Object, Schema, ResolvingDecoder)']",org.apache.avro.file.DataFileStream.hasNext()
"org.apache.avro.io.parsing.ResolvingGrammarGenerator.resolveRecords(Schema, Schema, Map<LitS, Symbol>)","['org.apache.avro.io.parsing.ResolvingGrammarGenerator.resolveRecords(Schema, Schema, Map<LitS, Symbol>)']","org.apache.avro.ipc.trace.FileSpanStorage.readFileSpans(File, List<Span>)"
"org.apache.avro.io.parsing.ResolvingGrammarGenerator.bestBranch(Schema, Schema)","['org.apache.avro.io.parsing.ResolvingGrammarGenerator.bestBranch(Schema, Schema)']","org.apache.avro.file.DataFileReader.openReader(SeekableInput, DatumReader<D>)"
org.apache.avro.io.ResolvingDecoder.readFloat(),['org.apache.avro.io.ResolvingDecoder.readFloat()'],org.apache.avro.compiler.specific.SpecificCompiler.mangle(String)
org.apache.avro.io.ValidatingDecoder.arrayNext(),['org.apache.avro.io.ValidatingDecoder.arrayNext()'],"org.apache.avro.ipc.specific.SpecificResponder.SpecificResponder(Protocol, Object, SpecificData)"
org.apache.avro.io.ValidatingDecoder.readArrayStart(),['org.apache.avro.io.ValidatingDecoder.readArrayStart()'],"org.apache.avro.generic.GenericDatumWriter.GenericDatumWriter(Schema, GenericData)"
org.apache.avro.io.ValidatingDecoder.mapNext(),['org.apache.avro.io.ValidatingDecoder.mapNext()'],org.apache.avro.compiler.specific.SpecificCompiler.compileInterface(Protocol)
org.apache.avro.io.ValidatingDecoder.readMapStart(),['org.apache.avro.io.ValidatingDecoder.readMapStart()'],org.apache.avro.Schema.createMap(Schema)
org.apache.avro.io.ResolvingDecoder.readIndex(),"['org.apache.avro.io.ResolvingDecoder.readIndex()', 'org.apache.avro.generic.GenericDatumReader.read(Object, Schema, ResolvingDecoder)']",org.apache.avro.io.parsing.Symbol.root(Symbol...)
"org.apache.avro.generic.GenericDatumReader.readString(Object, Schema, Decoder)","['org.apache.avro.generic.GenericDatumReader.readString(Object, Schema, Decoder)', 'org.apache.avro.generic.GenericDatumReader.read(Object, Schema, ResolvingDecoder)']","org.apache.avro.mojo.SchemaMojo.doCompile(String, File, File)"
"org.apache.avro.reflect.ReflectData.getMessage(Method, Protocol, Map<String, Schema>)","['org.apache.avro.reflect.ReflectData.getMessage(Method, Protocol, Map<String, Schema>)']",org.apache.avro.Schema.createRecord(List<Field>)
"org.apache.avro.generic.GenericDatumReader.readArray(Object, Schema, ResolvingDecoder)","['org.apache.avro.generic.GenericDatumReader.readArray(Object, Schema, ResolvingDecoder)']",org.apache.avro.file.DataFileStream.close()
org.apache.avro.io.ValidatingDecoder.readBoolean(),['org.apache.avro.io.ValidatingDecoder.readBoolean()'],"org.apache.avro.compiler.specific.SpecificCompiler.compileSchema(File, File)"
"org.apache.avro.generic.GenericDatumReader.readFixed(Object, Schema, Decoder)","['org.apache.avro.generic.GenericDatumReader.readFixed(Object, Schema, Decoder)']",org.apache.avro.io.ResolvingDecoder.readDouble()
org.apache.avro.io.ValidatingDecoder.readNull(),['org.apache.avro.io.ValidatingDecoder.readNull()'],org.apache.avro.compiler.specific.SpecificCompiler.addStringType(Protocol)
"org.apache.avro.generic.GenericDatumReader.readMap(Object, Schema, ResolvingDecoder)","['org.apache.avro.generic.GenericDatumReader.readMap(Object, Schema, ResolvingDecoder)']","org.apache.avro.tool.DataFileReadTool.run(InputStream, PrintStream, PrintStream, List<String>)"
"org.apache.avro.generic.GenericDatumReader.readEnum(Schema, Decoder)","['org.apache.avro.generic.GenericDatumReader.readEnum(Schema, Decoder)']","org.apache.avro.file.DataFileReader.openReader(File, DatumReader<D>)"
"org.apache.avro.ipc.reflect.ReflectResponder.ReflectResponder(Class, Object)","['org.apache.avro.ipc.reflect.ReflectResponder.ReflectResponder(Class, Object)']","org.apache.avro.compiler.specific.SpecificCompiler.makePath(String, String)"
"org.apache.avro.io.parsing.ResolvingGrammarGenerator.getBinary(Schema, JsonNode)","['org.apache.avro.io.parsing.ResolvingGrammarGenerator.getBinary(Schema, JsonNode)']","org.apache.avro.io.DecoderFactory.binaryDecoder(InputStream, BinaryDecoder)"
org.apache.avro.file.SeekableFileInput.SeekableFileInput(File),['org.apache.avro.file.SeekableFileInput.SeekableFileInput(File)'],"org.apache.avro.generic.GenericDatumReader.newArray(Object, int, Schema)"
org.apache.avro.generic.GenericDatumReader.peekArray(Object),['org.apache.avro.generic.GenericDatumReader.peekArray(Object)'],"org.apache.avro.ipc.reflect.ReflectRequestor.ReflectRequestor(Protocol, Transceiver)"
"org.apache.avro.generic.GenericData.setField(Object, String, int, Object, Object)","['org.apache.avro.generic.GenericData.setField(Object, String, int, Object, Object)', 'org.apache.avro.generic.GenericDatumReader.readRecord(Object, Schema, ResolvingDecoder)']","org.apache.avro.io.parsing.ResolvingGrammarGenerator.generate(Schema, Schema)"
"org.apache.avro.file.DataFileReader12.DataFileReader12(SeekableInput, DatumReader<D>)","['org.apache.avro.file.DataFileReader12.DataFileReader12(SeekableInput, DatumReader<D>)']","org.apache.avro.generic.GenericDatumReader.readBytes(Object, Decoder)"
"org.apache.avro.io.parsing.Symbol.repeat(Symbol, Symbol...)","['org.apache.avro.io.parsing.Symbol.repeat(Symbol, Symbol...)']",org.apache.avro.compiler.specific.SpecificCompiler.compile()
"org.apache.avro.generic.GenericDatumReader.newMap(Object, int)","['org.apache.avro.generic.GenericDatumReader.newMap(Object, int)']","org.apache.avro.generic.GenericDatumWriter.write(Schema, Object, Encoder)"
"org.apache.avro.generic.GenericDatumReader.readInt(Object, Schema, Decoder)","['org.apache.avro.generic.GenericDatumReader.readInt(Object, Schema, Decoder)']","org.apache.avro.generic.GenericData.resolveUnion(Schema, Object)"
org.apache.avro.file.DataFileStream.resolveCodec(),['org.apache.avro.file.DataFileStream.resolveCodec()'],"org.apache.avro.io.parsing.ResolvingGrammarGenerator.resolveRecords(Schema, Schema, Map<LitS, Symbol>)"
org.apache.avro.io.parsing.Symbol.seq(Symbol...),['org.apache.avro.io.parsing.Symbol.seq(Symbol...)'],"org.apache.avro.io.parsing.ResolvingGrammarGenerator.bestBranch(Schema, Schema)"
"org.apache.avro.io.parsing.Symbol.alt(Symbol[], String[])","['org.apache.avro.io.parsing.Symbol.alt(Symbol[], String[])']",org.apache.avro.io.ResolvingDecoder.readFloat()
"org.apache.avro.generic.GenericDatumReader.addToArray(Object, long, Object)","['org.apache.avro.generic.GenericDatumReader.addToArray(Object, long, Object)']",org.apache.avro.io.ValidatingDecoder.arrayNext()
"org.apache.avro.generic.GenericDatumReader.addToMap(Object, Object, Object)","['org.apache.avro.generic.GenericDatumReader.addToMap(Object, Object, Object)']",org.apache.avro.io.ValidatingDecoder.mapNext()
org.apache.avro.file.DataFileWriter.close(),"['org.apache.avro.file.DataFileWriter.close()', 'org.apache.avro.file.DataFileWriter.flush()']","org.apache.avro.generic.GenericDatumReader.readString(Object, Schema, Decoder)"
org.apache.avro.Protocol.getTypes(),['org.apache.avro.Protocol.getTypes()'],"org.apache.avro.reflect.ReflectData.getMessage(Method, Protocol, Map<String, Schema>)"
"org.apache.avro.Schema.createEnum(String, String, String, List<String>)","['org.apache.avro.Schema.createEnum(String, String, String, List<String>)']","org.apache.avro.generic.GenericDatumReader.readArray(Object, Schema, ResolvingDecoder)"
"org.apache.avro.generic.GenericDatumWriter.writeBytes(Object, Encoder)","['org.apache.avro.generic.GenericDatumWriter.writeBytes(Object, Encoder)']","org.apache.avro.generic.GenericDatumReader.readFixed(Object, Schema, Decoder)"
"org.apache.avro.io.parsing.ResolvingGrammarGenerator.resolveUnion(Schema, Schema, Map<LitS, Symbol>)","['org.apache.avro.io.parsing.ResolvingGrammarGenerator.resolveUnion(Schema, Schema, Map<LitS, Symbol>)']","org.apache.avro.generic.GenericDatumReader.readMap(Object, Schema, ResolvingDecoder)"
"org.apache.avro.io.parsing.ResolvingGrammarGenerator.mkEnumAdjust(List<String>, List<String>)","['org.apache.avro.io.parsing.ResolvingGrammarGenerator.mkEnumAdjust(List<String>, List<String>)']","org.apache.avro.generic.GenericDatumReader.readEnum(Schema, Decoder)"
"org.apache.avro.Schema.createFixed(String, String, String, int)","['org.apache.avro.Schema.createFixed(String, String, String, int)']","org.apache.avro.ipc.reflect.ReflectResponder.ReflectResponder(Class, Object)"
"org.apache.avro.Protocol.Protocol(String, String, String)","['org.apache.avro.Protocol.Protocol(String, String, String)']","org.apache.avro.io.parsing.ResolvingGrammarGenerator.getBinary(Schema, JsonNode)"
"org.apache.avro.io.parsing.Symbol.resolve(Symbol, Symbol)","['org.apache.avro.io.parsing.Symbol.resolve(Symbol, Symbol)']",org.apache.avro.file.SeekableFileInput.SeekableFileInput(File)
org.apache.avro.io.parsing.Symbol.error(String),['org.apache.avro.io.parsing.Symbol.error(String)'],org.apache.avro.generic.GenericDatumReader.peekArray(Object)
