method,layer,size,upperDepth,upperWidth,lowerDepth,lowerWidth
"org.apache.avro.io.ValidatingDecoder.readFixed(byte[], int, int)",9,10,0,0,4,3
org.apache.avro.specific.SpecificRequestor.getDatumReader(Schema),2,6,2,2,2,1
org.apache.avro.file.DataFileWriter.BufferedFileOutputStream.BufferedFileOutputStream(OutputStream),1,10,3,5,1,1
org.apache.avro.io.parsing.Symbol.IntCheckAction.IntCheckAction(int),2,5,1,2,2,1
org.apache.avro.io.ValidatingEncoder.writeArrayEnd(),9,9,0,0,3,3
"org.apache.avro.generic.GenericDatumWriter.GenericDatumWriter(Schema, GenericData)",1,25,6,11,1,2
org.apache.avro.io.Encoder.writeArrayStart(),0,76,6,32,0,0
org.apache.avro.io.BlockingBinaryEncoder.compact(),1,11,2,4,2,2
org.apache.avro.io.parsing.JsonGrammarGenerator.generate(Schema),2,18,4,3,5,2
org.apache.avro.generic.GenericData.isRecord(Object),2,13,3,10,0,0
org.apache.avro.io.JsonEncoder.writeMapStart(),9,9,0,0,3,3
"org.apache.avro.specific.SpecificCompiler.doc(StringBuilder, int, String)",2,36,3,26,1,2
org.apache.avro.io.Encoder.writeString(String),4,218,10,56,1,2
"org.apache.avro.io.Decoder.readFixed(byte[], int, int)",0,15,5,4,0,0
org.apache.avro.Schema.LockableArrayList.retainAll(Collection),9,2,0,0,1,1
"org.apache.avro.generic.GenericDatumReader.GenericDatumReader(Schema, Schema)",-1,1,0,0,0,0
org.apache.avro.ipc.RPCPlugin.clientFinishConnect(RPCContext),6,138,10,39,0,0
org.apache.avro.Schema.BytesSchema.BytesSchema(),1,11,2,8,1,1
org.apache.avro.Schema.createMap(Schema),2,44,5,17,2,1
org.apache.avro.file.Codec.getName(),0,7,3,3,0,0
org.apache.avro.io.JsonEncoder.writeEnum(int),9,9,0,0,3,4
org.apache.avro.io.Decoder.skipArray(),0,35,4,23,0,0
org.apache.avro.io.BinaryDecoder.BufferAccessor.BufferAccessor(BinaryDecoder),0,4,1,3,0,0
org.apache.avro.io.JsonEncoder.writeInt(int),9,7,0,0,3,3
org.apache.avro.Schema.UnionSchema.hashCode(),9,3,0,0,1,2
org.apache.avro.BarRecord.equals(Object),-1,1,0,0,0,0
org.apache.avro.io.BinaryDecoder.getBufferAccessor(),9,11,6,3,1,1
org.apache.avro.Schema.Name.toString(),1,4,3,1,0,0
"org.apache.avro.specific.SpecificData.compare(Object, Object, Schema)",4,29,2,3,4,11
org.apache.avro.Protocol.getDoc(),2,28,4,15,0,0
org.apache.avro.ipc.DatagramServer.run(),9,211,0,0,10,59
org.apache.avro.io.BinaryDecoder.ByteSource.skipSourceBytes(long),0,2,1,1,0,0
org.apache.avro.io.BinaryDecoder.ByteArrayByteSource.trySkipBytes(long),9,5,1,1,1,3
org.apache.avro.ipc.stats.Histogram.TreeMapSegmenter.TreeMapSegmenter(SortedSet),-1,1,0,0,0,0
"org.apache.avro.specific.SpecificCompiler.compileProtocol(File, File)",4,87,7,21,4,31
org.apache.avro.Protocol.toJson(JsonGenerator),3,20,1,1,5,9
"org.apache.avro.tool.Util.fileOrStdin(String, InputStream)",9,28,5,11,0,0
org.apache.avro.ipc.RPCContext.setRequestHandshakeMeta(Map),6,184,9,61,0,0
"org.apache.avro.io.parsing.ResolvingGrammarGenerator.getBinary(Schema, JsonNode)",4,60,5,11,3,29
org.apache.avro.io.JsonEncoder.flush(),2,86,8,28,3,2
org.apache.avro.io.Perf.ReadFloat.genData(Encoder),9,6,0,0,1,5
org.apache.avro.reflect.ReflectDatumReader.ReflectDatumReader(Class),9,23,0,0,5,11
"org.apache.avro.generic.GenericDatumWriter.writeMap(Schema, Object, Encoder)",3,59,0,0,5,19
"org.apache.avro.io.parsing.Symbol.EnumAdjustAction.EnumAdjustAction(int, Object[])",9,4,0,0,3,1
org.apache.avro.io.BlockingBinaryEncoder.BlockingBinaryEncoder(OutputStream),9,9,0,0,3,4
"org.apache.avro.Schema.addProp(String, String)",3,54,4,30,1,1
org.apache.avro.RPCMetaTestPlugin.clientStartConnect(RPCContext),9,2,0,0,1,1
org.apache.avro.Schema.Field.order(),0,51,4,26,0,0
"org.apache.avro.io.parsing.Symbol.resolve(Symbol, Symbol)",4,60,6,20,1,1
org.apache.avro.generic.GenericData.isEnum(Object),2,13,3,10,0,0
org.apache.avro.io.JsonEncoder.writeBytes(ByteBuffer),9,3,0,0,2,1
org.apache.avro.file.DataFileReader.SeekableInputStream.skip(long),9,4,0,0,1,3
org.apache.avro.io.parsing.Parser.reset(),0,8,2,4,0,0
org.apache.avro.specific.SpecificFixed.SpecificFixed(),9,2,0,0,1,1
"org.apache.avro.reflect.ReflectData.createFieldSchema(Field, Map)",0,41,4,18,0,0
org.apache.avro.io.BinaryEncoder.init(OutputStream),9,5,3,1,1,1
org.apache.avro.file.DataFileWriter.sync(),3,11,1,1,2,6
org.apache.avro.io.Perf.ReadFloat.ReadFloat(),9,9,3,6,0,0
org.apache.avro.ipc.stats.Stopwatch.SystemTicks.ticks(),-1,1,0,0,0,0
org.apache.avro.generic.GenericRecord.get(String),-1,1,0,0,0,0
"org.apache.avro.Schema.FixedSchema.toJson(Names, JsonGenerator)",9,24,0,0,5,9
org.apache.avro.io.BlockingBinaryEncoder.writeArrayEnd(),9,13,0,0,2,9
org.apache.avro.ipc.stats.FakeTicks.passTime(long),-1,1,0,0,0,0
org.apache.avro.Schema.Field.doc(),2,26,3,18,0,0
org.apache.avro.ipc.stats.Histogram.EntryIterator.hasNext(),9,2,0,0,1,1
org.apache.avro.io.Decoder.mapNext(),5,9,4,3,0,0
"org.apache.avro.reflect.ReflectDatumReader.newArray(Object, int, Schema)",9,15,0,0,4,5
org.apache.avro.generic.GenericData.get(),0,38,5,14,0,0
"org.apache.avro.tool.Util.datumFromFile(Schema, String)",8,336,10,58,8,29
org.apache.avro.io.ValidatingEncoder.init(OutputStream),9,4,0,0,1,3
org.apache.avro.generic.GenericData.Fixed.Fixed(Schema),9,4,0,0,2,2
org.apache.avro.file.DeflateCodec.Option.createInstance(),9,2,0,0,1,1
"org.apache.avro.AvroTypeException.AvroTypeException(String, Throwable)",5,43,6,18,1,1
org.apache.avro.Schema.getName(),0,153,6,46,0,0
org.apache.avro.io.parsing.Symbol.Root.makeProduction(Symbol[]),1,5,2,1,2,1
org.apache.avro.io.Encoder.writeDouble(double),0,71,5,37,0,0
"org.apache.avro.specific.SpecificCompiler.SpecificCompilerTool.run(InputStream, PrintStream, PrintStream, List)",9,85,0,0,6,52
"org.apache.avro.generic.GenericResponder.writeResponse(Schema, Object, Encoder)",9,66,0,0,6,27
org.apache.avro.io.parsing.Symbol.Terminal.Terminal(String),9,3,0,0,2,1
"org.apache.avro.tool.DataFileWriteTool.run(InputStream, PrintStream, PrintStream, List)",9,28,0,0,4,11
org.apache.avro.io.ValidatingEncoder.setItemCount(long),9,5,0,0,3,2
org.apache.avro.io.BinaryDecoder.InputStreamByteSource.close(),-1,1,0,0,0,0
org.apache.avro.file.LengthLimitedInputStream.skip(long),-1,1,0,0,0,0
"org.apache.avro.generic.GenericData.toString(Object, StringBuilder)",2,9,1,1,2,6
org.apache.avro.file.CodecFactory.fromString(String),1,126,8,28,1,1
org.apache.avro.specific.SpecificCompiler.errors(Schema),2,28,4,14,2,3
org.apache.avro.ipc.stats.StatsPlugin.nanosToMillis(long),1,12,5,5,0,0
"org.apache.avro.tool.DataFileGetSchemaTool.run(InputStream, PrintStream, PrintStream, List)",9,98,0,0,8,29
"org.apache.avro.file.CodecFactory.addCodec(String, CodecFactory)",-1,1,0,0,0,0
org.apache.avro.io.ValidatingDecoder.checkFixed(int),3,12,2,2,3,3
org.apache.avro.io.parsing.Symbol.Repeater.makeProduction(Symbol[]),1,3,2,1,0,0
"org.apache.avro.specific.SpecificResponder.SpecificResponder(Class, Object)",9,28,0,0,12,9
"org.apache.avro.io.BinaryDecoder.ByteSource.readRaw(byte[], int, int)",2,2,1,1,0,0
org.apache.avro.io.ValidatingDecoder.readFloat(),5,70,4,34,3,3
"org.apache.avro.io.parsing.Parser.Parser(Symbol, ActionHandler)",1,11,7,3,0,0
org.apache.avro.file.DataFileWriter.writeRawBlock(DataBlock),9,37,6,11,1,3
org.apache.avro.io.parsing.Symbol.Alternative.getLabel(int),9,11,4,4,0,0
org.apache.avro.io.BlockingBinaryEncoder.EncoderBuffer.buffer(),2,10,3,7,0,0
org.apache.avro.specific.SpecificCompiler.mangle(String),2,36,3,28,0,0
"org.apache.avro.generic.GenericData.Array.Array(int, Schema)",9,3,0,0,1,2
org.apache.avro.io.BinaryDecoder.inputStream(),0,12,4,4,0,0
org.apache.avro.io.ValidatingEncoder.writeMapStart(),9,9,0,0,3,3
"org.apache.avro.io.ValidatingEncoder.writeBytes(byte[], int, int)",9,8,0,0,3,3
org.apache.avro.io.Decoder.skipMap(),0,35,4,23,0,0
"org.apache.avro.ipc.HttpServer.HttpServer(ResponderServlet, int)",9,3,2,1,0,0
org.apache.avro.io.Perf.ReadInt.genData(Encoder),9,6,0,0,1,5
org.apache.avro.io.BlockingBinaryEncoder.EncoderBuffer.length(),2,10,3,7,0,0
org.apache.avro.io.JsonDecoder.readEnum(),9,13,0,0,4,5
org.apache.avro.Schema.Names.space(),0,43,4,22,0,0
"org.apache.avro.generic.GenericData.resolveUnion(Schema, Object)",2,63,4,23,3,10
org.apache.avro.AvroTestUtil.tempFile(String),-1,1,0,0,0,0
"org.apache.avro.generic.IndexedRecord.put(int, Object)",0,4,1,3,0,0
org.apache.avro.file.DataFileWriter.DataFileWriter(DatumWriter),3,73,6,27,0,0
org.apache.avro.Schema.Field.equals(Object),9,2,0,0,1,1
"org.apache.avro.io.JsonDecoder.JsonDecoder(Symbol, InputStream)",9,14,7,2,3,2
org.apache.avro.io.ResolvingDecoder.readIndex(),5,70,4,33,3,4
"org.apache.avro.reflect.ReflectDatumWriter.ReflectDatumWriter(Class, ReflectData)",9,26,2,1,5,13
org.apache.avro.io.BlockingBinaryEncoder.writeLong(long),9,7,0,0,3,3
org.apache.avro.io.ParsingEncoder.pop(),2,13,4,4,2,1
org.apache.avro.io.BinaryDecoder.BufferAccessor.setLimit(int),1,4,2,2,0,0
"org.apache.avro.generic.GenericDatumWriter.writeBytes(Object, Encoder)",3,59,5,26,1,1
"org.apache.avro.specific.SpecificDatumReader.newRecord(Object, Schema)",9,11,0,0,3,5
"org.apache.avro.generic.GenericDatumReader.newMap(Object, int)",5,70,5,32,0,0
"org.apache.avro.io.parsing.Symbol.Symbol(Kind, Symbol[])",0,9,4,4,0,0
org.apache.avro.Schema.RecordSchema.setFields(List),9,7,0,0,2,5
org.apache.avro.io.JsonDecoder.doSkipFixed(int),3,16,5,3,2,3
org.apache.avro.file.DataFileReader.SeekableInputStream.available(),9,3,0,0,1,2
org.apache.avro.ipc.stats.Histogram.add(T),9,3,1,1,1,1
org.apache.avro.io.BinaryDecoder.readArrayStart(),9,8,0,0,5,3
org.apache.avro.ipc.SocketTransceiver.SocketTransceiver(SocketAddress),-1,1,0,0,0,0
org.apache.avro.io.JsonDecoder.skipFixed(int),9,15,0,0,5,5
org.apache.avro.io.BlockingBinaryEncoder.writeMapEnd(),9,13,0,0,2,9
"org.apache.avro.generic.GenericResponder.readRequest(Schema, Decoder)",9,135,0,0,9,39
"org.apache.avro.RandomData.randomUtf8(Random, int)",9,19,3,12,1,4
org.apache.avro.RPCMetaTestPlugin.RPCMetaTestPlugin(String),9,2,0,0,1,1
org.apache.avro.RPCMetaTestPlugin.checkRPCMetaMap(Map),0,5,2,2,0,0
org.apache.avro.io.parsing.Symbol.ImplicitAction.ImplicitAction(boolean),9,4,1,1,2,1
"org.apache.avro.file.DataFileWriter.appendAllFrom(DataFileStream, boolean)",9,37,0,0,5,14
org.apache.avro.ipc.ByteBufferOutputStream.ByteBufferOutputStream(),0,233,10,59,1,1
org.apache.avro.file.DataFileStream.next(),8,112,9,25,7,8
org.apache.avro.generic.GenericData.Record.hashCode(),9,25,0,0,4,11
org.apache.avro.generic.GenericData.Record.compareTo(Record),9,27,2,1,4,12
org.apache.avro.io.Perf.ReadBoolean.genData(Encoder),9,6,0,0,1,5
"org.apache.avro.io.JsonDecoder.JsonDecoder(Schema, InputStream)",9,173,10,56,6,3
org.apache.avro.io.parsing.Parser.pushSymbol(Symbol),1,40,7,13,1,1
org.apache.avro.reflect.ReflectData.getRecordSchema(Object),9,19,0,0,5,11
"org.apache.avro.reflect.ReflectData.createSchema(Type, Map)",5,43,3,1,4,18
"org.apache.avro.tool.DataFileReadTool.run(InputStream, PrintStream, PrintStream, List)",9,112,0,0,8,30
org.apache.avro.Schema.LockableArrayList.remove(Object),9,2,0,0,1,1
"org.apache.avro.io.DirectBinaryDecoder.doReadBytes(byte[], int, int)",0,3,1,2,0,0
org.apache.avro.ipc.DatagramTransceiver.readBuffers(),-1,1,0,0,0,0
"org.apache.avro.generic.GenericDatumWriter.write(Schema, Object, Encoder)",3,61,1,2,4,27
org.apache.avro.io.BinaryDecoder.readMapStart(),5,86,6,27,5,3
"org.apache.avro.generic.GenericData.hashCode(Object, Schema)",3,31,2,4,3,11
org.apache.avro.io.parsing.ValidatingGrammarGenerator.LitS.LitS(Schema),3,24,4,13,0,0
org.apache.avro.tool.RpcReceiveTool.SinkResponder.SinkResponder(Protocol),9,262,11,57,11,9
org.apache.avro.io.parsing.Symbol.Sequence.Sequence(Symbol[]),1,9,3,3,1,1
org.apache.avro.file.SeekableFileInput.SeekableFileInput(FileDescriptor),9,102,8,28,0,0
org.apache.avro.file.DataFileReader.pastSync(long),9,3,0,0,2,1
