class path,method name,method arguments,Time,OwnTime,count
lang\java\avro\src\test\java\org\apache\avro\io\LegacyBinaryEncoder.java,writeFixed,"byte[], int, int",0,0,1
lang\java\mapred\src\main\java\org\apache\avro\mapred\AvroCollector.java,<init>,,0,0,2
lang\java\ipc\src\main\java\org\apache\avro\ipc\stats\StatsPlugin.java,serverReceiveRequest,RPCContext,0,0,6
lang\java\avro\src\main\java\org\apache\avro\util\ByteBufferInputStream.java,getBuffer,,0,0,10
lang\java\avro\src\main\java\org\apache\avro\io\ValidatingDecoder.java,readDouble,,0,0,3
lang\java\ipc\src\main\java\org\apache\avro\ipc\SaslSocketServer.java,<init>,"Responder, SocketAddress, String, String, String, Map, CallbackHandler",0,0,1
lang\java\ipc\src\main\java\org\apache\avro\ipc\SocketServer.java,close,,0,0,1
lang\java\avro\src\main\java\org\apache\avro\Schema.java,createUnion,List,2,0,2
lang\java\avro\src\main\java\org\apache\avro\Protocol.java,parseNamespace,JsonNode,0,0,1
lang\java\avro\src\main\java\org\apache\avro\util\Utf8.java,<init>,Utf8,0,0,3
lang\java\avro\src\main\java\org\apache\avro\SchemaParseException.java,<init>,Throwable,0,0,1
lang\java\ipc\src\main\java\org\apache\avro\ipc\stats\FloatHistogram.java,getMean,,0,0,5
lang\java\ipc\src\main\java\org\apache\avro\ipc\stats\Stopwatch.java,start,,0,0,21
lang\java\avro\src\main\java\org\apache\avro\io\BinaryDecoder.java,readIndex,,0,0,16
lang\java\avro\src\main\java\org\apache\avro\Schema.java,validateName,String,0,0,28
lang\java\avro\src\main\java\org\apache\avro\io\BinaryDecoder.java,ensureBounds,int,0,0,161
lang\java\avro\src\main\java\org\apache\avro\io\BinaryDecoder.java,mapNext,,0,0,25
lang\java\avro\src\main\java\org\apache\avro\io\DirectBinaryEncoder.java,writeFloat,float,0,0,1
lang\java\avro\src\main\java\org\apache\avro\io\BinaryData.java,encodeInt,"int, byte[], int",0,0,24
lang\java\avro\src\main\java\org\apache\avro\util\ByteBufferInputStream.java,read,"byte[], int, int",0,0,5
