method,pattern,space,score,target,issue
org.apache.avro.Schema.getName(),,org.apache.avro.Schema.getName(),0.0195259336518407,,
org.apache.avro.ipc.HttpServer.close(),,org.apache.avro.ipc.HttpServer.close(),0.019519722000640147,,
org.apache.avro.Protocol.parse(JsonNode),,org.apache.avro.Protocol.parse(JsonNode),0.019456012118054093,,
org.apache.avro.file.DataFileWriter.sync(),,org.apache.avro.file.DataFileWriter.sync(),0.019320162467798777,,
org.apache.avro.io.JsonDecoder.init(String),,org.apache.avro.io.JsonDecoder.init(String),0.019319952904696614,,
"org.apache.avro.io.BinaryEncoder.encodeDouble(double, OutputStream)",,"org.apache.avro.io.BinaryEncoder.encodeDouble(double, OutputStream)",0.01925186665594568,,
org.apache.avro.io.ParsingEncoder.setItemCount(long),,org.apache.avro.io.ParsingEncoder.setItemCount(long),0.019230283063093236,,
"org.apache.avro.ipc.HttpServer.HttpServer(Responder, int)",,"org.apache.avro.ipc.HttpServer.HttpServer(Responder, int)",0.019213980143842176,,
"org.apache.avro.file.DataFileWriter.create(Schema, File)",,"org.apache.avro.file.DataFileWriter.create(Schema, File)",0.019198422822337198,,
"org.apache.avro.io.JsonEncoder.JsonEncoder(Schema, OutputStream)",,"org.apache.avro.io.JsonEncoder.JsonEncoder(Schema, OutputStream)",0.019195940755089395,,
org.apache.avro.Protocol.parse(File),,org.apache.avro.Protocol.parse(File),0.0191836740151573,,
"org.apache.avro.generic.GenericDatumReader.newMap(Object, int)",,"org.apache.avro.generic.GenericDatumReader.newMap(Object, int)",0.01916221143589703,,
org.apache.avro.reflect.ReflectDatumWriter.getArrayElements(Object),,org.apache.avro.reflect.ReflectDatumWriter.getArrayElements(Object),0.019026136770507674,,
"org.apache.avro.io.JsonEncoder.writeByteArray(byte[], int, int)",,"org.apache.avro.io.JsonEncoder.writeByteArray(byte[], int, int)",0.018843925237395358,,
"org.apache.avro.io.ResolvingDecoder.ResolvingDecoder(Schema, Schema, Decoder)",FreqExec,"org.apache.avro.io.ResolvingDecoder.ResolvingDecoder(Schema, Schema, Decoder)",0.01882380801161688,,
"org.apache.avro.io.parsing.Symbol.Symbol(Kind, Symbol[])",,"org.apache.avro.io.parsing.Symbol.Symbol(Kind, Symbol[])",0.018795825138544858,,
org.apache.avro.ipc.stats.FloatHistogram.getMean(),,org.apache.avro.ipc.stats.FloatHistogram.getMean(),0.01868600086417762,,
"org.apache.avro.specific.SpecificCompiler.doc(StringBuilder, int, String)",,"org.apache.avro.specific.SpecificCompiler.doc(StringBuilder, int, String)",0.018617991158162803,,
"org.apache.avro.io.BinaryEncoder.encodeFloat(float, byte[], int)",,"org.apache.avro.io.BinaryEncoder.encodeFloat(float, byte[], int)",0.018571436934362123,,
"org.apache.avro.Schema.getOptionalText(JsonNode, String)",,"org.apache.avro.Schema.getOptionalText(JsonNode, String)",0.018562265244745017,,
"org.apache.avro.io.ValidatingDecoder.readFixed(byte[], int, int)",FreqExec,"org.apache.avro.io.ValidatingDecoder.readFixed(byte[], int, int), org.apache.avro.generic.GenericDatumReader.readFixed(Object, Schema, Decoder)",0.0184809208991346,,
org.apache.avro.Schema.createRecord(List<Field>),,org.apache.avro.Schema.createRecord(List<Field>),0.018367577299340528,,
"org.apache.avro.file.DataFileWriter.setMetaInternal(String, byte[])",,"org.apache.avro.file.DataFileWriter.setMetaInternal(String, byte[])",0.018367347962693268,,
org.apache.avro.ipc.stats.Histogram.add(T),,org.apache.avro.ipc.stats.Histogram.add(T),0.018367347434805767,,
"org.apache.avro.generic.GenericDatumReader.newArray(Object, int, Schema)",,"org.apache.avro.generic.GenericDatumReader.newArray(Object, int, Schema)",0.018348111552106746,"org.apache.avro.generic.GenericDatumReader.newArray(Object, int, Schema)",AVRO-637
org.apache.avro.ipc.ByteBufferOutputStream.reset(),,org.apache.avro.ipc.ByteBufferOutputStream.reset(),0.018299659801150125,,
"org.apache.avro.ipc.stats.Histogram.Histogram(Segmenter<B, T>)",,"org.apache.avro.ipc.stats.Histogram.Histogram(Segmenter<B, T>)",0.01829931988454729,,
"org.apache.avro.generic.GenericDatumReader.readEnum(Schema, Decoder)",,"org.apache.avro.generic.GenericDatumReader.readEnum(Schema, Decoder)",0.018235704958249693,,
org.apache.avro.ipc.stats.Stopwatch.Stopwatch(Ticks),,org.apache.avro.ipc.stats.Stopwatch.Stopwatch(Ticks),0.018231293001256352,,
org.apache.avro.io.JsonEncoder.flush(),,org.apache.avro.io.JsonEncoder.flush(),0.01821490932363133,,
org.apache.avro.Protocol.parseDocNode(JsonNode),,org.apache.avro.Protocol.parseDocNode(JsonNode),0.018141783882408863,,
"org.apache.avro.io.BinaryDecoder.init(byte[], int, int)",,"org.apache.avro.io.BinaryDecoder.init(byte[], int, int)",0.0181332418284907,,
org.apache.avro.reflect.ReflectData.isRecord(Object),,org.apache.avro.reflect.ReflectData.isRecord(Object),0.018073756204611303,,
"org.apache.avro.io.parsing.SkipParser.SkipParser(Symbol, ActionHandler, SkipHandler)",,"org.apache.avro.io.parsing.SkipParser.SkipParser(Symbol, ActionHandler, SkipHandler)",0.018040401429392502,,
org.apache.avro.generic.GenericData.toString(Object),,org.apache.avro.generic.GenericData.toString(Object),0.01789222145796319,org.apache.avro.generic.GenericData.toString(Object),AVRO-637
"org.apache.avro.Protocol.createMessage(String, String, Schema, Schema, Schema)",,"org.apache.avro.Protocol.createMessage(String, String, Schema, Schema, Schema)",0.017823131488161226,,
"org.apache.avro.reflect.ReflectDatumReader.addToArray(Object, long, Object)",,"org.apache.avro.reflect.ReflectDatumReader.addToArray(Object, long, Object)",0.017801646974589306,,
org.apache.avro.Schema.toString(),,org.apache.avro.Schema.toString(),0.017621925176474675,,
org.apache.avro.io.JsonDecoder.readByteArray(),,org.apache.avro.io.JsonDecoder.readByteArray(),0.01734714919158406,,
"org.apache.avro.generic.GenericDatumWriter.GenericDatumWriter(Schema, GenericData)",,"org.apache.avro.generic.GenericDatumWriter.GenericDatumWriter(Schema, GenericData)",0.017346950456156123,,
org.apache.avro.io.parsing.JsonGrammarGenerator.generate(Schema),,org.apache.avro.io.parsing.JsonGrammarGenerator.generate(Schema),0.017317986464933044,,
org.apache.avro.io.JsonEncoder.getJsonGenerator(OutputStream),,org.apache.avro.io.JsonEncoder.getJsonGenerator(OutputStream),0.01720081285731851,,
org.apache.avro.ipc.SocketServer.getPort(),,org.apache.avro.ipc.SocketServer.getPort(),0.017142857142887144,,
"org.apache.avro.io.parsing.ResolvingGrammarGenerator.generate(Schema, Schema)",,"org.apache.avro.io.parsing.ResolvingGrammarGenerator.generate(Schema, Schema)",0.01699962861798736,,
org.apache.avro.file.DataFileWriter.flush(),,org.apache.avro.file.DataFileWriter.flush(),0.016939538649261957,,
org.apache.avro.ipc.stats.StatsPlugin.serverReceiveRequest(RPCContext),,org.apache.avro.ipc.stats.StatsPlugin.serverReceiveRequest(RPCContext),0.016938951474201352,,
org.apache.avro.io.ValidatingDecoder.skipFixed(),,org.apache.avro.io.ValidatingDecoder.skipFixed(),0.016938775615422105,,
"org.apache.avro.file.DataFileStream.DataFileStream(InputStream, DatumReader<D>)",,"org.apache.avro.file.DataFileStream.DataFileStream(InputStream, DatumReader<D>)",0.016938775563586177,,
org.apache.avro.io.ValidatingEncoder.init(OutputStream),,org.apache.avro.io.ValidatingEncoder.init(OutputStream),0.016938775531821555,,
org.apache.avro.ipc.AvroRemoteException.AvroRemoteException(Throwable),,org.apache.avro.ipc.AvroRemoteException.AvroRemoteException(Throwable),0.016870748299339728,,
org.apache.avro.generic.GenericResponder.GenericResponder(Protocol),,org.apache.avro.generic.GenericResponder.GenericResponder(Protocol),0.01680272114830275,,
org.apache.avro.io.DirectBinaryDecoder.readBoolean(),FreqExec,"org.apache.avro.io.DirectBinaryDecoder.readBoolean(), org.apache.avro.io.ValidatingDecoder.readBoolean()",0.01671920949538009,,
"org.apache.avro.io.ValidatingEncoder.ValidatingEncoder(Symbol, Encoder)",FreqExec,"org.apache.avro.io.ValidatingEncoder.ValidatingEncoder(Symbol, Encoder), org.apache.avro.io.ValidatingEncoder.ValidatingEncoder(Schema, Encoder)",0.016612442676899736,,
org.apache.avro.file.LengthLimitedInputStream.skip(long),,org.apache.avro.file.LengthLimitedInputStream.skip(long),0.016462585034033604,,
"org.apache.avro.io.ValidatingEncoder.writeBytes(byte[], int, int)",,"org.apache.avro.io.ValidatingEncoder.writeBytes(byte[], int, int)",0.01639460556440156,,
"org.apache.avro.io.JsonEncoder.writeBytes(byte[], int, int)",,"org.apache.avro.io.JsonEncoder.writeBytes(byte[], int, int)",0.016394604956229783,,
"org.apache.avro.io.ValidatingEncoder.ValidatingEncoder(Schema, Encoder)",FreqExec,"org.apache.avro.io.ValidatingEncoder.ValidatingEncoder(Schema, Encoder)",0.016350550230408382,,
"org.apache.avro.io.ValidatingDecoder.ValidatingDecoder(Schema, Decoder)",,"org.apache.avro.io.ValidatingDecoder.ValidatingDecoder(Schema, Decoder)",0.01633066189951054,,
"org.apache.avro.RandomData.RandomData(Schema, int)",,"org.apache.avro.RandomData.RandomData(Schema, int)",0.016326532377816762,,
org.apache.avro.SchemaParseException.SchemaParseException(String),,org.apache.avro.SchemaParseException.SchemaParseException(String),0.016190477141544632,,
"org.apache.avro.io.ValidatingDecoder.ValidatingDecoder(Symbol, Decoder)",,"org.apache.avro.io.ValidatingDecoder.ValidatingDecoder(Symbol, Decoder)",0.01617564261088611,,
org.apache.avro.io.ValidatingDecoder.readBoolean(),,org.apache.avro.io.ValidatingDecoder.readBoolean(),0.016112962492361344,,
"org.apache.avro.reflect.ReflectDatumReader.readBytes(Object, Decoder)",,"org.apache.avro.reflect.ReflectDatumReader.readBytes(Object, Decoder)",0.016054421778083174,,
org.apache.avro.io.ValidatingDecoder.readFloat(),,org.apache.avro.io.ValidatingDecoder.readFloat(),0.0159197821739518,,
org.apache.avro.io.ValidatingDecoder.readBytes(ByteBuffer),,org.apache.avro.io.ValidatingDecoder.readBytes(ByteBuffer),0.015919042108680715,,
org.apache.avro.io.ValidatingDecoder.readInt(),,org.apache.avro.io.ValidatingDecoder.readInt(),0.01591896565326703,,
"org.apache.avro.generic.GenericDatumWriter.writeFixed(Schema, Object, Encoder)",,"org.apache.avro.generic.GenericDatumWriter.writeFixed(Schema, Object, Encoder)",0.015918606078611716,,
"org.apache.avro.Protocol.Protocol(String, String)",,"org.apache.avro.Protocol.Protocol(String, String)",0.015918367945046783,,
"org.apache.avro.ipc.stats.StatsPlugin.StatsPlugin(Ticks, Segmenter<?, Float>)",,"org.apache.avro.ipc.stats.StatsPlugin.StatsPlugin(Ticks, Segmenter<?, Float>)",0.01591836743114897,,
"org.apache.avro.file.LengthLimitedInputStream.LengthLimitedInputStream(InputStream, long)",,"org.apache.avro.file.LengthLimitedInputStream.LengthLimitedInputStream(InputStream, long)",0.015918367346958777,,
org.apache.avro.io.parsing.ValidatingGrammarGenerator.generate(Schema),,org.apache.avro.io.parsing.ValidatingGrammarGenerator.generate(Schema),0.015903799571770988,,
org.apache.avro.io.ValidatingDecoder.readString(Utf8),FreqExec,"org.apache.avro.io.ValidatingDecoder.readString(Utf8), org.apache.avro.generic.GenericDatumReader.readString(Object, Decoder)",0.015863335553770883,,
"org.apache.avro.reflect.ReflectResponder.ReflectResponder(Class, Object)",,"org.apache.avro.reflect.ReflectResponder.ReflectResponder(Class, Object)",0.0158511767474467,,
org.apache.avro.ipc.SocketTransceiver.getRemoteName(),,org.apache.avro.ipc.SocketTransceiver.getRemoteName(),0.015850831769565893,,
org.apache.avro.ipc.Responder.addRPCPlugin(RPCPlugin),,org.apache.avro.ipc.Responder.addRPCPlugin(RPCPlugin),0.015850340896096538,,
"org.apache.avro.specific.SpecificCompiler.header(StringBuilder, String)",,"org.apache.avro.specific.SpecificCompiler.header(StringBuilder, String)",0.015828870087994863,,
org.apache.avro.io.DirectBinaryDecoder.readFloat(),,org.apache.avro.io.DirectBinaryDecoder.readFloat(),0.015714314417889983,,
org.apache.avro.ipc.Transceiver.transceive(List<ByteBuffer>),,org.apache.avro.ipc.Transceiver.transceive(List<ByteBuffer>),0.015672821320315673,,
org.apache.avro.io.BinaryDecoder.readArrayStart(),FreqExec,"org.apache.avro.io.BinaryDecoder.readArrayStart(), org.apache.avro.io.ValidatingDecoder.readArrayStart()",0.015632612127658558,,
org.apache.avro.io.ValidatingEncoder.writeArrayEnd(),,org.apache.avro.io.ValidatingEncoder.writeArrayEnd(),0.01551082929570181,,
org.apache.avro.io.ValidatingEncoder.writeMapStart(),,org.apache.avro.io.ValidatingEncoder.writeMapStart(),0.01551082720932559,,
org.apache.avro.io.ValidatingEncoder.writeMapEnd(),,org.apache.avro.io.ValidatingEncoder.writeMapEnd(),0.01551082720932559,,
org.apache.avro.io.ValidatingEncoder.writeArrayStart(),,org.apache.avro.io.ValidatingEncoder.writeArrayStart(),0.015510700047888057,,
org.apache.avro.ipc.stats.StatsPlugin.serverSendResponse(RPCContext),,org.apache.avro.ipc.stats.StatsPlugin.serverSendResponse(RPCContext),0.015510204430671417,,
org.apache.avro.ipc.stats.FloatHistogram.add(Float),,org.apache.avro.ipc.stats.FloatHistogram.add(Float),0.01551020429393814,,
org.apache.avro.io.JsonDecoder.skipFixed(),,org.apache.avro.io.JsonDecoder.skipFixed(),0.015510204104643254,,
org.apache.avro.io.BinaryEncoder.writeString(Utf8),,org.apache.avro.io.BinaryEncoder.writeString(Utf8),0.015442647429117193,,
"org.apache.avro.reflect.ReflectRequestor.ReflectRequestor(Class<?>, Transceiver)",,"org.apache.avro.reflect.ReflectRequestor.ReflectRequestor(Class<?>, Transceiver)",0.01544217700460853,,
"org.apache.avro.specific.SpecificRequestor.SpecificRequestor(Class<?>, Transceiver)",,"org.apache.avro.specific.SpecificRequestor.SpecificRequestor(Class<?>, Transceiver)",0.015442176954355763,,
org.apache.avro.ipc.DatagramTransceiver.DatagramTransceiver(SocketAddress),,org.apache.avro.ipc.DatagramTransceiver.DatagramTransceiver(SocketAddress),0.015442176870768298,,
org.apache.avro.io.parsing.Symbol.seq(Symbol...),,org.apache.avro.io.parsing.Symbol.seq(Symbol...),0.01538516436554476,,
org.apache.avro.reflect.ReflectDatumWriter.getArraySize(Object),,org.apache.avro.reflect.ReflectDatumWriter.getArraySize(Object),0.015284640171868216,,
"org.apache.avro.io.BinaryEncoder.encodeFloat(float, OutputStream)",,"org.apache.avro.io.BinaryEncoder.encodeFloat(float, OutputStream)",0.015170236912075771,,
org.apache.avro.io.ParsingDecoder.ParsingDecoder(Symbol),,org.apache.avro.io.ParsingDecoder.ParsingDecoder(Symbol),0.015042997963260191,,
org.apache.avro.ipc.DatagramServer.main(String[]),,org.apache.avro.ipc.DatagramServer.main(String[]),0.015034877707938767,,
org.apache.avro.ipc.SocketServer.main(String[]),,org.apache.avro.ipc.SocketServer.main(String[]),0.015034138087354687,,
"org.apache.avro.io.BinaryDecoder.BinaryDecoder(byte[], int, int)",,"org.apache.avro.io.BinaryDecoder.BinaryDecoder(byte[], int, int)",0.014971543655489777,,
"org.apache.avro.specific.SpecificRequestor.SpecificRequestor(Protocol, Transceiver)",,"org.apache.avro.specific.SpecificRequestor.SpecificRequestor(Protocol, Transceiver)",0.014965988600702777,,
org.apache.avro.specific.SpecificCompiler.esc(Object),,org.apache.avro.specific.SpecificCompiler.esc(Object),0.014904943235338551,,
"org.apache.avro.reflect.ReflectData.createFieldSchema(Field, Map<String, Schema>)",,"org.apache.avro.reflect.ReflectData.createFieldSchema(Field, Map<String, Schema>)",0.014898641180354664,,
org.apache.avro.specific.SpecificDatumWriter.SpecificDatumWriter(Schema),,org.apache.avro.specific.SpecificDatumWriter.SpecificDatumWriter(Schema),0.014897963773790032,,
"org.apache.avro.reflect.ReflectDatumWriter.ReflectDatumWriter(Class<T>, ReflectData)",,"org.apache.avro.reflect.ReflectDatumWriter.ReflectDatumWriter(Class<T>, ReflectData)",0.014897959183701938,,
org.apache.avro.io.Decoder.readFixed(byte[]),,org.apache.avro.io.Decoder.readFixed(byte[]),0.014643259089157949,,
"org.apache.avro.io.JsonDecoder.JsonDecoder(Symbol, InputStream)",,"org.apache.avro.io.JsonDecoder.JsonDecoder(Symbol, InputStream)",0.014498749134492644,,
"org.apache.avro.reflect.ReflectRequestor.getClient(Class<?>, Transceiver)",,"org.apache.avro.reflect.ReflectRequestor.getClient(Class<?>, Transceiver)",0.014491702119043513,,
"org.apache.avro.io.JsonDecoder.JsonDecoder(Symbol, String)",,"org.apache.avro.io.JsonDecoder.JsonDecoder(Symbol, String)",0.014490159143514435,,
org.apache.avro.io.ValidatingDecoder.readLong(),,org.apache.avro.io.ValidatingDecoder.readLong(),0.014489937682529453,,
org.apache.avro.io.ValidatingDecoder.readDouble(),,org.apache.avro.io.ValidatingDecoder.readDouble(),0.01448984402454272,,
org.apache.avro.util.Utf8.Utf8(byte[]),,org.apache.avro.util.Utf8.Utf8(byte[]),0.014489795918387347,,
"org.apache.avro.specific.SpecificResponder.SpecificResponder(Class, Object)",,"org.apache.avro.specific.SpecificResponder.SpecificResponder(Class, Object)",0.014431348007234373,,
"org.apache.avro.specific.SpecificDatumReader.createEnum(String, Schema)",,"org.apache.avro.specific.SpecificDatumReader.createEnum(String, Schema)",0.014421769987263397,,
org.apache.avro.specific.SpecificRecordBase.compareTo(SpecificRecord),,org.apache.avro.specific.SpecificRecordBase.compareTo(SpecificRecord),0.014421768845593848,,
"org.apache.avro.generic.GenericDatumReader.readString(Object, Decoder)",,"org.apache.avro.generic.GenericDatumReader.readString(Object, Decoder)",0.014308772060447247,,
org.apache.avro.file.DataFileWriter.assertNotOpen(),,org.apache.avro.file.DataFileWriter.assertNotOpen(),0.01419621781498965,,
"org.apache.avro.specific.SpecificRequestor.getClient(Class<?>, SpecificRequestor)",,"org.apache.avro.specific.SpecificRequestor.getClient(Class<?>, SpecificRequestor)",0.014081632653081225,,
org.apache.avro.io.BlockingBinaryEncoder.writeString(Utf8),,org.apache.avro.io.BlockingBinaryEncoder.writeString(Utf8),0.014013791373241534,,
org.apache.avro.io.parsing.Symbol.Symbol(Kind),,org.apache.avro.io.parsing.Symbol.Symbol(Kind),0.013954559224080171,,
"org.apache.avro.io.parsing.Symbol.repeat(Symbol, Symbol...)",,"org.apache.avro.io.parsing.Symbol.repeat(Symbol, Symbol...)",0.013952317116392195,,
"org.apache.avro.io.BinaryDecoder.init(int, InputStream)",,"org.apache.avro.io.BinaryDecoder.init(int, InputStream)",0.013946704217058906,,
org.apache.avro.file.DataFileReader.pastSync(long),,org.apache.avro.file.DataFileReader.pastSync(long),0.013946444662832317,,
org.apache.avro.specific.SpecificFixed.SpecificFixed(),,org.apache.avro.specific.SpecificFixed.SpecificFixed(),0.013946177961372801,,
org.apache.avro.ipc.stats.StatsPlugin.StatsPlugin(),,org.apache.avro.ipc.stats.StatsPlugin.StatsPlugin(),0.01394604031180289,,
org.apache.avro.specific.SpecificDatumReader.SpecificDatumReader(Schema),,org.apache.avro.specific.SpecificDatumReader.SpecificDatumReader(Schema),0.013945589585364961,,
org.apache.avro.Schema.createArray(Schema),,org.apache.avro.Schema.createArray(Schema),0.013945579890961646,,
org.apache.avro.Schema.createMap(Schema),,org.apache.avro.Schema.createMap(Schema),0.013945579476052421,,
org.apache.avro.io.ValidatingDecoder.readNull(),,org.apache.avro.io.ValidatingDecoder.readNull(),0.013883252168967498,,
"org.apache.avro.io.ResolvingDecoder.resolve(Schema, Schema)",,"org.apache.avro.io.ResolvingDecoder.resolve(Schema, Schema)",0.013747956157091632,,
org.apache.avro.io.ValidatingEncoder.writeInt(int),,org.apache.avro.io.ValidatingEncoder.writeInt(int),0.013538434749035195,,
org.apache.avro.io.ValidatingEncoder.writeFloat(float),,org.apache.avro.io.ValidatingEncoder.writeFloat(float),0.013538073950014867,,
org.apache.avro.io.ValidatingEncoder.writeString(Utf8),,org.apache.avro.io.ValidatingEncoder.writeString(Utf8),0.013538032516373958,,
org.apache.avro.io.JsonEncoder.writeInt(int),,org.apache.avro.io.JsonEncoder.writeInt(int),0.013537794157777162,,
org.apache.avro.io.JsonEncoder.writeFloat(float),,org.apache.avro.io.JsonEncoder.writeFloat(float),0.013537789277461947,,
org.apache.avro.io.ValidatingEncoder.writeLong(long),,org.apache.avro.io.ValidatingEncoder.writeLong(long),0.013537712951401222,,
org.apache.avro.io.JsonEncoder.writeLong(long),,org.apache.avro.io.JsonEncoder.writeLong(long),0.013537609483327358,,
org.apache.avro.io.ValidatingEncoder.writeDouble(double),,org.apache.avro.io.ValidatingEncoder.writeDouble(double),0.013537606052646142,,
org.apache.avro.io.ValidatingEncoder.writeBoolean(boolean),,org.apache.avro.io.ValidatingEncoder.writeBoolean(boolean),0.013537513941153349,,
org.apache.avro.io.JsonEncoder.writeDouble(double),,org.apache.avro.io.JsonEncoder.writeDouble(double),0.013537508952848597,,
org.apache.avro.io.JsonEncoder.writeBoolean(boolean),,org.apache.avro.io.JsonEncoder.writeBoolean(boolean),0.013537463362866242,,
"org.apache.avro.generic.GenericDatumWriter.writeEnum(Schema, Object, Encoder)",,"org.apache.avro.generic.GenericDatumWriter.writeEnum(Schema, Object, Encoder)",0.013537418165400047,,
"org.apache.avro.io.BinaryEncoder.writeBytes(byte[], int, int)",,"org.apache.avro.io.BinaryEncoder.writeBytes(byte[], int, int)",0.013537415742415744,,
org.apache.avro.io.ValidatingEncoder.writeBytes(ByteBuffer),,org.apache.avro.io.ValidatingEncoder.writeBytes(ByteBuffer),0.013537414966010235,,
"org.apache.avro.specific.SpecificResponder.SpecificResponder(Protocol, Object)",,"org.apache.avro.specific.SpecificResponder.SpecificResponder(Protocol, Object)",0.01347732733159397,,
"org.apache.avro.io.JsonDecoder.JsonDecoder(Schema, String)",,"org.apache.avro.io.JsonDecoder.JsonDecoder(Schema, String)",0.013470487259457828,,
org.apache.avro.io.BinaryEncoder.flush(),,org.apache.avro.io.BinaryEncoder.flush(),0.013380031868974218,,
"org.apache.avro.specific.SpecificRequestor.getClient(Class<?>, Transceiver)",,"org.apache.avro.specific.SpecificRequestor.getClient(Class<?>, Transceiver)",0.013062322634888534,,
"org.apache.avro.specific.SpecificRequestor.readError(Schema, Decoder)",,"org.apache.avro.specific.SpecificRequestor.readError(Schema, Decoder)",0.013061268049327468,,
org.apache.avro.io.DirectBinaryDecoder.readBytes(ByteBuffer),,org.apache.avro.io.DirectBinaryDecoder.readBytes(ByteBuffer),0.013061255438506315,,
org.apache.avro.io.JsonEncoder.init(OutputStream),,org.apache.avro.io.JsonEncoder.init(OutputStream),0.013061224686131266,,
org.apache.avro.specific.SpecificDatumWriter.SpecificDatumWriter(Class<T>),,org.apache.avro.specific.SpecificDatumWriter.SpecificDatumWriter(Class<T>),0.012994002141021024,,
org.apache.avro.specific.SpecificDatumReader.SpecificDatumReader(Class<T>),,org.apache.avro.specific.SpecificDatumReader.SpecificDatumReader(Class<T>),0.012993278376153274,,
org.apache.avro.io.Encoder.writeFixed(byte[]),,org.apache.avro.io.Encoder.writeFixed(byte[]),0.01299324342894813,,
org.apache.avro.reflect.ReflectDatumReader.ReflectDatumReader(Class<T>),,org.apache.avro.reflect.ReflectDatumReader.ReflectDatumReader(Class<T>),0.012993197822499235,,
org.apache.avro.file.NullCodec.equals(Object),,org.apache.avro.file.NullCodec.equals(Object),0.012903687790915835,,
org.apache.avro.ipc.HttpServer.getPort(),,org.apache.avro.ipc.HttpServer.getPort(),0.012857143994906136,,
"org.apache.avro.ipc.HttpTransceiver.writeLength(int, OutputStream)",,"org.apache.avro.ipc.HttpTransceiver.writeLength(int, OutputStream)",0.0127921702330019,,
org.apache.avro.file.DataFileWriter.assertOpen(),,org.apache.avro.file.DataFileWriter.assertOpen(),0.012767995541130379,,
org.apache.avro.io.parsing.Symbol.root(Symbol...),,org.apache.avro.io.parsing.Symbol.root(Symbol...),0.012652454143706108,,
"org.apache.avro.io.parsing.Symbol.alt(Symbol[], String[])",,"org.apache.avro.io.parsing.Symbol.alt(Symbol[], String[])",0.012520600954624143,,
org.apache.avro.io.BlockingBinaryEncoder.BlockingBinaryEncoder(OutputStream),,org.apache.avro.io.BlockingBinaryEncoder.BlockingBinaryEncoder(OutputStream),0.012519504641164038,,
"org.apache.avro.reflect.ReflectDatumWriter.ReflectDatumWriter(Schema, ReflectData)",,"org.apache.avro.reflect.ReflectDatumWriter.ReflectDatumWriter(Schema, ReflectData)",0.012517008551951326,,
"org.apache.avro.generic.GenericData.hashCodeAdd(int, Object, Schema)",,"org.apache.avro.generic.GenericData.hashCodeAdd(int, Object, Schema)",0.012517008196327032,,
org.apache.avro.file.LengthLimitedInputStream.remainingInt(),,org.apache.avro.file.LengthLimitedInputStream.remainingInt(),0.012517007351552985,,
"org.apache.avro.generic.GenericDatumReader.readString(Object, Schema, Decoder)",,"org.apache.avro.generic.GenericDatumReader.readString(Object, Schema, Decoder)",0.012406989384180712,,
"org.apache.avro.io.BinaryDecoder.BinaryDecoder(int, InputStream)",,"org.apache.avro.io.BinaryDecoder.BinaryDecoder(int, InputStream)",0.012109909921163692,,
org.apache.avro.util.Utf8.compareTo(Utf8),,org.apache.avro.util.Utf8.compareTo(Utf8),0.012109067262798508,,
org.apache.avro.io.ValidatingDecoder.init(InputStream),,org.apache.avro.io.ValidatingDecoder.init(InputStream),0.012108950837573981,,
org.apache.avro.io.ValidatingDecoder.skipString(),,org.apache.avro.io.ValidatingDecoder.skipString(),0.012108898316103522,,
org.apache.avro.io.ValidatingEncoder.writeNull(),,org.apache.avro.io.ValidatingEncoder.writeNull(),0.012108845240318494,,
org.apache.avro.io.JsonEncoder.writeNull(),,org.apache.avro.io.JsonEncoder.writeNull(),0.012108844639523874,,
"org.apache.avro.specific.SpecificResponder.writeResponse(Schema, Object, Encoder)",,"org.apache.avro.specific.SpecificResponder.writeResponse(Schema, Object, Encoder)",0.012108844408087113,,
"org.apache.avro.generic.GenericRequestor.writeRequest(Schema, Object, Encoder)",,"org.apache.avro.generic.GenericRequestor.writeRequest(Schema, Object, Encoder)",0.012108844026863236,,
"org.apache.avro.generic.GenericResponder.writeResponse(Schema, Object, Encoder)",,"org.apache.avro.generic.GenericResponder.writeResponse(Schema, Object, Encoder)",0.012108844026863236,,
org.apache.avro.io.ValidatingDecoder.skipBytes(),,org.apache.avro.io.ValidatingDecoder.skipBytes(),0.012108843989222273,,
"org.apache.avro.io.BlockingBinaryEncoder.writeFixed(byte[], int, int)",,"org.apache.avro.io.BlockingBinaryEncoder.writeFixed(byte[], int, int)",0.012108843863086926,,
"org.apache.avro.specific.SpecificResponder.writeError(Schema, AvroRemoteException, Encoder)",,"org.apache.avro.specific.SpecificResponder.writeError(Schema, AvroRemoteException, Encoder)",0.012108843616587811,,
org.apache.avro.io.BinaryEncoder.init(OutputStream),,org.apache.avro.io.BinaryEncoder.init(OutputStream),0.0121088436147129,,
"org.apache.avro.generic.GenericResponder.readRequest(Schema, Decoder)",,"org.apache.avro.generic.GenericResponder.readRequest(Schema, Decoder)",0.012041017862304248,,
"org.apache.avro.specific.SpecificRequestor.readResponse(Schema, Decoder)",,"org.apache.avro.specific.SpecificRequestor.readResponse(Schema, Decoder)",0.01204099102217056,,
"org.apache.avro.generic.GenericRequestor.readResponse(Schema, Decoder)",,"org.apache.avro.generic.GenericRequestor.readResponse(Schema, Decoder)",0.01204081708095724,,
"org.apache.avro.reflect.ReflectDatumReader.readString(Object, Decoder)",,"org.apache.avro.reflect.ReflectDatumReader.readString(Object, Decoder)",0.012040816640878175,,
"org.apache.avro.file.DataFileWriter.setMeta(String, long)",,"org.apache.avro.file.DataFileWriter.setMeta(String, long)",0.012040816326550612,,
