method,LOC,Cyclomatic,FanIn,FanOut,Loop
"org.apache.ivy.ant.IvyPostResolveTask.setupResolve(boolean, boolean)",14,1,5,21,0
org.apache.ivy.ant.IvyPostResolveTask.getResolvedMrid(),4,2,1,5,0
org.apache.ivy.ant.IvyPostResolveTask.getResolvedModuleId(),4,2,3,5,0
org.apache.ivy.ant.IvyPostResolveTask.getResolvedReport(),4,2,2,5,0
org.apache.ivy.ant.IvyPostResolveTask.getType(),3,1,1,1,0
org.apache.ivy.ant.IvyPostResolveTask.setType(String),3,1,1,1,0
org.apache.ivy.ant.IvyPostResolveTask.getConf(),3,1,6,1,0
org.apache.ivy.ant.IvyPostResolveTask.setConf(String),3,1,24,1,0
org.apache.ivy.ant.IvyPostResolveTask.getModule(),3,1,6,1,0
org.apache.ivy.ant.IvyPostResolveTask.setModule(String),3,1,10,1,0
org.apache.ivy.ant.IvyPostResolveTask.getOrganisation(),3,1,6,1,0
org.apache.ivy.ant.IvyPostResolveTask.setOrganisation(String),3,1,10,1,0
org.apache.ivy.ant.IvyPostResolveTask.getBranch(),3,1,2,1,0
org.apache.ivy.ant.IvyPostResolveTask.setBranch(String),3,1,1,1,0
org.apache.ivy.ant.IvyPostResolveTask.isHaltonfailure(),3,1,3,1,0
org.apache.ivy.ant.IvyPostResolveTask.setHaltonfailure(boolean),3,1,4,1,0
org.apache.ivy.ant.IvyPostResolveTask.setCache(File),3,1,0,1,0
org.apache.ivy.ant.IvyPostResolveTask.getRevision(),3,1,4,1,0
org.apache.ivy.ant.IvyPostResolveTask.setRevision(String),3,1,6,1,0
org.apache.ivy.ant.IvyPostResolveTask.getArtifactFilter(),3,1,3,1,0
org.apache.ivy.ant.IvyPostResolveTask.isTransitive(),3,1,3,1,0
org.apache.ivy.ant.IvyPostResolveTask.setTransitive(boolean),3,1,1,1,0
org.apache.ivy.ant.IvyPostResolveTask.isInline(),3,1,5,1,0
org.apache.ivy.ant.IvyPostResolveTask.setInline(boolean),3,1,6,1,0
org.apache.ivy.ant.IvyPostResolveTask.setResolveId(String),3,1,12,1,0
org.apache.ivy.ant.IvyPostResolveTask.getResolveId(),3,1,7,1,0
org.apache.ivy.ant.IvyPostResolveTask.setFile(File),3,1,5,1,0
org.apache.ivy.ant.IvyPostResolveTask.getFile(),3,1,2,1,0
org.apache.ivy.ant.IvyPostResolveTask.setKeep(boolean),3,1,3,2,0
org.apache.ivy.ant.IvyPostResolveTask.isKeep(),3,2,2,3,0
org.apache.ivy.ant.IvyPostResolveTask.setChanging(boolean),3,1,1,1,0
org.apache.ivy.ant.IvyPostResolveTask.isChanging(),3,1,2,1,0
org.apache.ivy.ant.IvyPostResolveTask.setRefresh(boolean),3,1,1,1,0
org.apache.ivy.ant.IvyPostResolveTask.isRefresh(),3,1,2,1,0
org.apache.ivy.ant.IvyPostResolveTask.getResolveMode(),3,1,2,1,0
org.apache.ivy.ant.IvyPostResolveTask.setResolveMode(String),3,1,1,1,0
org.apache.ivy.ant.IvyMakePom.getPomFile(),3,1,1,1,0
org.apache.ivy.ant.IvyMakePom.setPomFile(File),3,1,1,1,0
org.apache.ivy.ant.IvyMakePom.getIvyFile(),3,1,1,1,0
org.apache.ivy.ant.IvyMakePom.setIvyFile(File),3,1,1,1,0
org.apache.ivy.ant.IvyMakePom.getHeaderFile(),3,1,2,1,0
org.apache.ivy.ant.IvyMakePom.setHeaderFile(File),3,1,1,1,0
org.apache.ivy.ant.IvyMakePom.getTemplateFile(),3,1,2,1,0
org.apache.ivy.ant.IvyMakePom.setTemplateFile(File),3,1,1,1,0
org.apache.ivy.ant.IvyMakePom.getDescription(),3,1,2,1,0
org.apache.ivy.ant.IvyMakePom.setDescription(String),3,1,1,1,0
org.apache.ivy.ant.IvyMakePom.isPrintIvyInfo(),3,1,2,1,0
org.apache.ivy.ant.IvyMakePom.setPrintIvyInfo(boolean),3,1,1,1,0
org.apache.ivy.ant.IvyMakePom.getConf(),3,1,1,1,0
org.apache.ivy.ant.IvyMakePom.setConf(String),3,1,1,1,0
org.apache.ivy.ant.IvyMakePom.getArtifactName(),3,1,2,1,0
org.apache.ivy.ant.IvyMakePom.setArtifactName(String),3,1,1,1,0
org.apache.ivy.ant.IvyMakePom.getArtifactPackaging(),3,1,2,1,0
org.apache.ivy.ant.IvyMakePom.setArtifactPackaging(String),3,1,1,1,0
org.apache.ivy.ant.IvyMakePom.createMapping(),5,1,1,2,0
org.apache.ivy.ant.IvyMakePom.createDependency(),5,1,1,2,0
org.apache.ivy.ant.IvyMakePom.doExecute(),22,6,6,9,0
org.apache.ivy.ant.IvyMakePom.getPomWriterOptions(),17,3,4,21,0
org.apache.ivy.ant.IvyMakePom.getMappingsMap(),13,4,3,10,2
org.apache.ivy.ant.IvyMakePom.getDependencies(),10,2,2,13,1
list.Main.getOptions(),9,1,1,6,0
list.Main.main(String[]),17,3,4,11,1
list.Main.Main(),2,1,0,1,0
org.apache.ivy.plugins.resolver.VfsResolverTest.setUp(),3,1,0,2,0
org.apache.ivy.plugins.resolver.VfsResolverTest.tearDown(),3,1,0,1,0
org.apache.ivy.plugins.resolver.VfsResolverTest.testInit(),3,1,1,2,0
org.apache.ivy.plugins.resolver.VfsResolverTest.testTypeName(),3,1,1,2,0
org.apache.ivy.plugins.resolver.VfsResolver.VfsResolver(),3,1,1,3,0
org.apache.ivy.plugins.resolver.VfsResolver.getTypeName(),3,1,1,1,0
org.apache.ivy.plugins.resolver.VfsResolver.hidePassword(String),3,1,1,2,0
org.apache.ivy.plugins.resolver.VfsResolver.prepareForDisplay(String),15,3,5,10,1
org.apache.ivy.core.sort.SortOptions.getNonMatchingVersionReporter(),3,1,2,1,0
org.apache.ivy.core.sort.SortOptions.setNonMatchingVersionReporter(NonMatchingVersionReporter),5,1,4,2,0
org.apache.ivy.core.sort.SortOptions.isUseCircularDependencyStrategy(),3,1,2,1,0
org.apache.ivy.core.sort.SortOptions.setUseCircularDependencyStrategy(boolean),4,1,1,2,0
"org.apache.ivy.core.sort.ModuleDescriptorSorter.ModuleDescriptorSorter(Collection, VersionMatcher, NonMatchingVersionReporter, CircularDependencyStrategy)",7,1,5,4,0
org.apache.ivy.core.sort.ModuleDescriptorSorter.sortModuleDescriptors(),9,2,3,7,1
"org.apache.ivy.core.sort.ModuleDescriptorSorter.sortModuleDescriptorsHelp(ModuleInSort, ModuleInSort)",22,5,7,9,1
org.apache.ivy.ant.PackageMapping.getModule(),3,1,1,1,0
org.apache.ivy.ant.PackageMapping.setModule(String),3,1,1,1,0
org.apache.ivy.ant.PackageMapping.getOrganisation(),3,1,1,1,0
org.apache.ivy.ant.PackageMapping.setOrganisation(String),3,1,1,1,0
org.apache.ivy.ant.PackageMapping.getRevision(),3,1,1,1,0
org.apache.ivy.ant.PackageMapping.setRevision(String),3,1,1,1,0
org.apache.ivy.ant.PackageMapping.getPackage(),3,1,2,1,0
org.apache.ivy.ant.PackageMapping.setPackage(String),3,1,1,1,0
org.apache.ivy.ant.PackageMapping.getModuleRevisionId(),3,1,4,2,0
"org.apache.ivy.util.filter.AndFilter.AndFilter(Filter, Filter)",4,1,3,3,0
org.apache.ivy.util.filter.AndFilter.getOp1(),3,1,1,1,0
org.apache.ivy.util.filter.AndFilter.getOp2(),3,1,1,1,0
org.apache.ivy.util.filter.AndFilter.accept(Object),3,1,3,2,0
org.apache.ivy.osgi.obr.filter.MultiOperatorFilter.MultiOperatorFilter(),2,1,2,1,0
org.apache.ivy.osgi.obr.filter.MultiOperatorFilter.MultiOperatorFilter(RequirementFilter[]),6,2,4,2,1
org.apache.ivy.osgi.obr.filter.MultiOperatorFilter.operator(),1,1,1,1,0
org.apache.ivy.osgi.obr.filter.MultiOperatorFilter.append(StringBuffer),10,2,2,6,1
org.apache.ivy.osgi.obr.filter.MultiOperatorFilter.add(RequirementFilter),3,1,4,1,0
org.apache.ivy.osgi.obr.filter.MultiOperatorFilter.getSubFilters(),3,1,3,1,0
org.apache.ivy.osgi.obr.filter.MultiOperatorFilter.hashCode(),10,3,1,5,1
org.apache.ivy.osgi.obr.filter.MultiOperatorFilter.equals(Object),24,9,2,3,0
org.apache.ivy.osgi.obr.xml.RequirementFilter.toString(),5,1,1,4,0
org.apache.ivy.osgi.obr.xml.RequirementFilter.append(StringBuffer),1,1,2,0,0
org.apache.ivy.plugins.lock.ArtifactLockStrategyTest.setUp(),3,1,0,2,0
org.apache.ivy.plugins.lock.ArtifactLockStrategyTest.tearDown(),3,1,0,2,0
org.apache.ivy.plugins.lock.ArtifactLockStrategyTest.testConcurrentResolve(),20,1,0,8,0
org.apache.ivy.plugins.lock.ArtifactLockStrategyTest.newCacheManager(IvySettings),6,1,2,5,0
"org.apache.ivy.plugins.lock.ArtifactLockStrategyTest.createSlowResolver(IvySettings, int)",22,1,2,10,0
"org.apache.ivy.plugins.lock.ArtifactLockStrategyTest.asyncResolve(IvySettings, FileSystemResolver, String, int)",6,1,5,3,0
"org.apache.ivy.plugins.lock.ArtifactLockStrategyTest.assertFound(String, ResolvedModuleRevision)",4,1,3,4,0
"org.apache.ivy.plugins.lock.ArtifactLockStrategyTest.resolveModule(IvySettings, FileSystemResolver, String)",9,1,4,8,0
org.apache.ivy.plugins.lock.ArtifactLockStrategyTest.sleepSilently(int),6,2,2,1,0
org.apache.ivy.util.CopyProgressEvent.CopyProgressEvent(),2,1,1,1,0
"org.apache.ivy.util.CopyProgressEvent.CopyProgressEvent(byte[], int, long)",3,1,3,2,0
"org.apache.ivy.util.CopyProgressEvent.CopyProgressEvent(byte[], long)",3,1,2,2,0
"org.apache.ivy.util.CopyProgressEvent.update(byte[], int, long)",6,1,6,4,0
org.apache.ivy.util.CopyProgressEvent.getTotalReadBytes(),3,1,1,1,0
org.apache.ivy.util.CopyProgressEvent.getBuffer(),3,1,1,1,0
org.apache.ivy.util.CopyProgressEvent.getReadBytes(),3,1,3,1,0
org.apache.ivy.core.event.IvyEventFilterTest.setUp(),6,1,0,7,0
org.apache.ivy.core.event.IvyEventFilterTest.testSimple(),6,1,1,7,0
org.apache.ivy.core.event.IvyEventFilterTest.testSimpleExpression(),16,1,4,5,0
org.apache.ivy.core.event.IvyEventFilterTest.testAndExpression(),12,1,4,5,0
org.apache.ivy.core.event.IvyEventFilterTest.testOrExpression(),8,1,4,5,0
org.apache.ivy.core.event.IvyEventFilterTest.testNotExpression(),7,1,4,5,0
"org.apache.ivy.core.event.resolve.StartResolveEvent.StartResolveEvent(ModuleDescriptor, String[])",3,1,10,2,0
"org.apache.ivy.core.event.IvyEventFilter.IvyEventFilter(String, String, PatternMatcher)",16,4,13,8,0
org.apache.ivy.core.event.IvyEventFilter.parseExpression(String),45,6,7,13,2
org.apache.ivy.core.event.IvyEventFilter.accept(Object),6,2,8,2,0
org.apache.ivy.osgi.obr.filter.RequirementFilterParser.parse(String),3,1,4,3,0
"org.apache.ivy.osgi.obr.filter.CompareFilter.CompareFilter(String, Operator, String)",5,1,5,4,0
org.apache.ivy.osgi.obr.filter.CompareFilter.getLeftValue(),3,1,2,1,0
org.apache.ivy.osgi.obr.filter.CompareFilter.getOperator(),3,1,2,1,0
org.apache.ivy.osgi.obr.filter.CompareFilter.getRightValue(),3,1,2,1,0
org.apache.ivy.osgi.obr.filter.CompareFilter.append(StringBuffer),7,1,4,2,0
org.apache.ivy.osgi.obr.filter.CompareFilter.hashCode(),8,4,3,3,0
org.apache.ivy.osgi.obr.filter.CompareFilter.equals(Object),34,13,4,3,0
org.apache.ivy.osgi.obr.filter.AndFilter.AndFilter(),3,1,1,2,0
org.apache.ivy.osgi.obr.filter.AndFilter.AndFilter(RequirementFilter[]),3,1,2,2,0
org.apache.ivy.osgi.obr.filter.AndFilter.operator(),3,1,0,1,0
org.apache.ivy.osgi.obr.filter.OrFilter.OrFilter(),3,1,1,2,0
org.apache.ivy.osgi.obr.filter.OrFilter.OrFilter(RequirementFilter[]),3,1,1,2,0
org.apache.ivy.osgi.obr.filter.OrFilter.operator(),3,1,0,1,0
org.apache.ivy.osgi.obr.filter.NotFilter.NotFilter(RequirementFilter),3,1,3,2,0
org.apache.ivy.osgi.obr.filter.NotFilter.operator(),3,1,0,1,0
org.apache.ivy.plugins.report.LogReportOutputter.getName(),3,1,1,1,0
"org.apache.ivy.plugins.report.LogReportOutputter.output(ResolveReport, ResolutionCacheManager, ResolveOptions)",111,21,4,47,7
org.apache.ivy.plugins.report.LogReportOutputter.output(ConfigurationResolveReport),13,1,3,13,0
"org.apache.ivy.plugins.report.LogReportOutputter.append(StringBuffer, Object, int)",15,2,5,8,0
org.apache.ivy.core.resolve.IvyNodeEviction.IvyNodeEviction(IvyNode),6,2,3,3,0
"org.apache.ivy.core.resolve.IvyNodeEviction.getResolvedNodes(ModuleId, String)",11,3,4,9,1
"org.apache.ivy.core.resolve.IvyNodeEviction.getResolvedRevisions(ModuleId, String)",19,4,4,17,1
"org.apache.ivy.core.resolve.IvyNodeEviction.setResolvedNodes(ModuleId, String, Collection)",4,1,5,3,0
"org.apache.ivy.core.resolve.IvyNodeEviction.getEvictedNodes(ModuleId, String)",11,3,4,9,1
"org.apache.ivy.core.resolve.IvyNodeEviction.getEvictedRevisions(ModuleId, String)",8,2,4,5,0
"org.apache.ivy.core.resolve.IvyNodeEviction.setEvictedNodes(ModuleId, String, Collection)",11,2,6,10,1
org.apache.ivy.core.resolve.IvyNodeEviction.isEvicted(String),15,3,4,11,0
org.apache.ivy.core.resolve.IvyNodeEviction.isCompletelyEvicted(),13,4,3,5,1
org.apache.ivy.core.resolve.IvyNodeEviction.cleanEvicted(),15,5,6,10,2
org.apache.ivy.core.resolve.IvyNodeEviction.markEvicted(EvictionData),3,1,3,2,0
org.apache.ivy.core.resolve.IvyNodeEviction.getEvictedData(String),4,1,4,3,0
org.apache.ivy.core.resolve.IvyNodeEviction.getEvictedConfs(),4,1,2,5,0
org.apache.ivy.core.resolve.IvyNodeEviction.getAllEvictingNodes(),14,4,2,8,1
org.apache.ivy.core.resolve.IvyNodeEviction.getAllEvictingNodesDetails(),20,8,2,11,1
org.apache.ivy.core.resolve.IvyNodeEviction.getAllEvictingConflictManagers(),8,2,2,8,1
"org.apache.ivy.core.resolve.IvyNodeEviction.getEvictionDataInRoot(String, IvyNode)",12,3,4,11,1
"org.apache.ivy.core.resolve.IvyNodeEviction.getPendingConflicts(String, ModuleId)",12,3,4,9,1
"org.apache.ivy.core.resolve.IvyNodeEviction.setPendingConflicts(ModuleId, String, Collection)",5,1,5,3,0
org.apache.ivy.osgi.core.ManifestHeaderTest.testNormal(),43,1,0,7,0
"org.apache.ivy.osgi.core.ManifestHeaderTest.genericTestEquals(String, String)",3,1,4,2,0
org.apache.ivy.osgi.core.ManifestHeaderTest.testSpaceAndQuote(),7,1,0,1,0
org.apache.ivy.osgi.core.ManifestHeaderTest.testReflexivity(),8,1,0,1,0
org.apache.ivy.osgi.core.ManifestHeaderTest.testSyntaxError(),9,1,0,1,0
org.apache.ivy.osgi.core.ManifestHeaderTest.genericTestSyntaxError(String),8,2,4,3,0
org.apache.ivy.osgi.core.ManifestHeaderElement.getValues(),3,1,7,1,0
org.apache.ivy.osgi.core.ManifestHeaderElement.addValue(String),3,1,4,1,0
org.apache.ivy.osgi.core.ManifestHeaderElement.getAttributes(),3,1,4,1,0
"org.apache.ivy.osgi.core.ManifestHeaderElement.addAttribute(String, String)",3,1,5,1,0
org.apache.ivy.osgi.core.ManifestHeaderElement.getDirectives(),3,1,3,1,0
"org.apache.ivy.osgi.core.ManifestHeaderElement.addDirective(String, String)",3,1,5,1,0
org.apache.ivy.osgi.core.ManifestHeaderElement.equals(Object),37,11,4,13,3
org.apache.ivy.osgi.core.ManifestHeaderElement.toString(),27,5,3,9,3
org.apache.ivy.osgi.core.ManifestHeaderValue.ManifestHeaderValue(),2,1,1,1,0
org.apache.ivy.osgi.core.ManifestHeaderValue.ManifestHeaderValue(String),5,2,7,3,0
org.apache.ivy.osgi.core.ManifestHeaderValue.getElements(),3,1,6,1,0
org.apache.ivy.osgi.core.ManifestHeaderValue.getSingleValue(),11,3,2,6,0
org.apache.ivy.osgi.core.ManifestHeaderValue.getValues(),12,3,3,9,1
org.apache.ivy.osgi.core.ManifestHeaderValue.addElement(ManifestHeaderElement),3,1,4,1,0
org.apache.ivy.osgi.core.ManifestHeaderValue.equals(Object),17,5,2,6,1
org.apache.ivy.osgi.core.ManifestHeaderValue.toString(),11,3,1,6,1
"org.apache.ivy.osgi.core.ManifestHeaderValue.writeParseException(PrintStream, String, ParseException)",8,2,4,6,1
org.apache.ivy.plugins.latest.AbstractLatestStrategy.getName(),3,1,1,1,0
org.apache.ivy.plugins.latest.AbstractLatestStrategy.setName(String),3,1,5,1,0
org.apache.ivy.plugins.latest.AbstractLatestStrategy.toString(),3,1,1,1,0
"org.apache.ivy.plugins.latest.AbstractLatestStrategy.findLatest(ArtifactInfo[], Date)",10,3,4,8,1
org.apache.ivy.plugins.conflict.NoConflictManager.NoConflictManager(),3,1,2,2,0
"org.apache.ivy.plugins.conflict.NoConflictManager.resolveConflicts(IvyNode, Collection)",3,1,1,1,0
org.apache.ivy.util.filter.NotFilter.NotFilter(Filter),3,1,2,2,0
org.apache.ivy.util.filter.NotFilter.getOp(),3,1,1,1,0
org.apache.ivy.util.filter.NotFilter.accept(Object),3,1,2,2,0
org.apache.ivy.core.settings.IvyPattern.getPattern(),3,1,5,1,0
org.apache.ivy.core.settings.IvyPattern.setPattern(String),3,1,3,1,0
"org.apache.ivy.core.event.resolve.EndResolveDependencyEvent.EndResolveDependencyEvent(DependencyResolver, DependencyDescriptor, ModuleRevisionId, ResolvedModuleRevision, long)",19,2,8,12,0
org.apache.ivy.core.event.resolve.EndResolveDependencyEvent.getModule(),3,1,1,1,0
org.apache.ivy.core.event.resolve.EndResolveDependencyEvent.getDuration(),3,1,1,1,0
org.apache.ivy.plugins.matcher.MatcherHelper.MatcherHelper(),2,1,0,1,0
"org.apache.ivy.plugins.matcher.MatcherHelper.matches(PatternMatcher, String, String)",3,1,6,3,0
"org.apache.ivy.plugins.matcher.MatcherHelper.matches(PatternMatcher, ModuleId, ModuleId)",4,1,5,4,0
"org.apache.ivy.plugins.matcher.MatcherHelper.matches(PatternMatcher, ModuleRevisionId, ModuleRevisionId)",5,1,4,5,0
"org.apache.ivy.plugins.matcher.MatcherHelper.matches(PatternMatcher, ArtifactId, ArtifactId)",6,1,6,7,0
"org.apache.ivy.plugins.matcher.MatcherHelper.isExact(PatternMatcher, ModuleRevisionId)",4,1,3,5,0
"org.apache.ivy.plugins.matcher.MatcherHelper.isExact(PatternMatcher, ModuleId)",3,1,2,4,0
"org.apache.ivy.plugins.matcher.MatcherHelper.isExact(PatternMatcher, String)",3,1,4,3,0
org.apache.ivy.core.resolve.IvyNodeCallers.IvyNodeCallers(IvyNode),3,1,2,2,0
"org.apache.ivy.core.resolve.IvyNodeCallers.addCaller(String, IvyNode, String, String, String[], DependencyDescriptor)",26,5,9,17,1
"org.apache.ivy.core.resolve.IvyNodeCallers.removeCaller(String, ModuleRevisionId)",7,2,4,3,0
org.apache.ivy.core.resolve.IvyNodeCallers.getCallers(String),7,2,4,5,0
org.apache.ivy.core.resolve.IvyNodeCallers.getAllCallers(),8,2,2,9,1
org.apache.ivy.core.resolve.IvyNodeCallers.getAllRealCallers(),13,4,2,10,2
org.apache.ivy.core.resolve.IvyNodeCallers.getAllCallersModuleIds(),3,1,3,2,0
"org.apache.ivy.core.resolve.IvyNodeCallers.updateFrom(IvyNodeCallers, String, boolean)",19,6,5,10,1
org.apache.ivy.core.resolve.IvyNodeCallers.getDirectCallerFor(ModuleId),3,1,3,2,0
"org.apache.ivy.core.resolve.IvyNodeCallers.doesCallersExclude(String, Artifact)",3,1,4,3,0
"org.apache.ivy.core.resolve.IvyNodeCallers.doesCallersExclude(String, Artifact, Stack)",27,7,7,11,1
org.apache.ivy.core.resolve.IvyNodeUsage.IvyNodeUsage(IvyNode),3,1,2,2,0
"org.apache.ivy.core.resolve.IvyNodeUsage.getRequiredConfigurations(IvyNode, String)",3,1,4,3,0
"org.apache.ivy.core.resolve.IvyNodeUsage.setRequiredConfs(IvyNode, String, Collection)",3,1,5,3,0
org.apache.ivy.core.resolve.IvyNodeUsage.getConfigurations(String),3,1,4,2,0
org.apache.ivy.core.resolve.IvyNodeUsage.addAndGetConfigurations(String),8,2,4,4,0
org.apache.ivy.core.resolve.IvyNodeUsage.getRootModuleConfigurations(),3,1,2,2,0
"org.apache.ivy.core.resolve.IvyNodeUsage.updateDataFrom(Collection, String)",6,2,4,4,1
"org.apache.ivy.core.resolve.IvyNodeUsage.updateDataFrom(IvyNodeUsage, String)",5,1,6,2,0
"org.apache.ivy.core.resolve.IvyNodeUsage.updateMapOfSet(Map, Map)",6,2,3,5,1
"org.apache.ivy.core.resolve.IvyNodeUsage.updateMapOfSetForKey(Map, Map, Object)",11,3,5,4,0
"org.apache.ivy.core.resolve.IvyNodeUsage.addObjectsForConf(String, Object, Map)",8,2,4,4,0
"org.apache.ivy.core.resolve.IvyNodeUsage.addUsage(String, DependencyDescriptor, String)",3,1,5,2,0
org.apache.ivy.core.resolve.IvyNodeUsage.getDependencyArtifactsSet(String),14,3,6,9,1
org.apache.ivy.core.resolve.IvyNodeUsage.getDependencyIncludesSet(String),17,4,6,9,1
org.apache.ivy.core.resolve.IvyNodeUsage.removeRootModuleConf(String),3,1,2,1,0
org.apache.ivy.core.resolve.IvyNodeUsage.blacklist(IvyNodeBlacklist),3,1,3,2,0
org.apache.ivy.core.resolve.IvyNodeUsage.isBlacklisted(String),3,1,3,2,0
org.apache.ivy.core.resolve.IvyNodeUsage.getBlacklistData(String),3,1,3,2,0
org.apache.ivy.core.resolve.IvyNodeUsage.getNode(),3,1,2,1,0
org.apache.ivy.core.resolve.IvyNodeUsage.hasTransitiveDepender(String),13,4,4,6,1
filter.AbstractTestFilter.testFilterNull(),9,2,1,3,0
filter.AbstractTestFilter.getIFilter(),1,1,5,1,0
filter.AbstractTestFilter.testFilterNullValues(),9,2,1,3,0
filter.AbstractTestFilter.testFilterNullPrefix(),9,2,1,3,0
filter.AbstractTestFilter.testFilter(),6,1,1,4,0
filter.AbstractTestFilter.testFilterWithNullValues(),5,1,1,4,0
org.apache.ivy.plugins.repository.ssh.RemoteScpException.RemoteScpException(),2,1,0,1,0
org.apache.ivy.plugins.repository.ssh.RemoteScpException.RemoteScpException(String),3,1,6,2,0
org.apache.ivy.plugins.repository.ssh.RemoteScpException.RemoteScpException(Throwable),3,1,1,2,0
"org.apache.ivy.plugins.repository.ssh.RemoteScpException.RemoteScpException(String, Throwable)",3,1,2,2,0
org.apache.ivy.core.retrieve.RetrieveReport.getRetrieveRoot(),3,1,2,1,0
org.apache.ivy.core.retrieve.RetrieveReport.setRetrieveRoot(File),3,1,2,1,0
org.apache.ivy.core.retrieve.RetrieveReport.getNbrArtifactsCopied(),3,1,4,2,0
org.apache.ivy.core.retrieve.RetrieveReport.getNbrArtifactsUpToDate(),3,1,2,2,0
"org.apache.ivy.core.retrieve.RetrieveReport.addCopiedFile(File, ArtifactDownloadReport)",4,1,5,2,0
"org.apache.ivy.core.retrieve.RetrieveReport.addUpToDateFile(File, ArtifactDownloadReport)",4,1,5,2,0
org.apache.ivy.core.retrieve.RetrieveReport.getCopiedFiles(),3,1,1,2,0
org.apache.ivy.core.retrieve.RetrieveReport.getUpToDateFiles(),3,1,1,2,0
org.apache.ivy.core.retrieve.RetrieveReport.getRetrievedFiles(),6,1,3,4,0
org.apache.ivy.core.retrieve.RetrieveReport.getDownloadReport(),3,1,1,1,0
"org.apache.ivy.core.event.resolve.ResolveEvent.ResolveEvent(String, ModuleDescriptor, String[])",6,1,5,5,0
org.apache.ivy.core.event.resolve.ResolveEvent.getModuleDescriptor(),3,1,1,1,0
org.apache.ivy.plugins.resolver.DualResolverTest.setUp(),8,1,3,12,0
org.apache.ivy.plugins.resolver.DualResolverTest.testFromConf(),18,1,1,11,0
org.apache.ivy.plugins.resolver.DualResolverTest.testFromBadConf(),8,2,1,4,0
org.apache.ivy.plugins.resolver.DualResolverTest.testBad(),11,2,1,6,0
org.apache.ivy.plugins.resolver.DualResolverTest.testResolve(),16,1,3,14,0
org.apache.ivy.plugins.resolver.DualResolverTest.testResolveFromArtifact(),16,1,3,12,0
