method,layer,size,upperDepth,upperWidth,lowerDepth,lowerWidth
org.apache.pdfbox.pdmodel.fdf.FDFAnnotation.getRichContents(),14,30,0,0,9,8
"org.apache.pdfbox.contentstream.operator.color.SetStrokingDeviceRGBColor.process(Operator, List)",14,148,0,0,13,26
org.apache.pdfbox.debugger.PDFDebugger.exitMenuItemActionPerformed(ActionEvent),3,14,1,2,3,5
org.apache.pdfbox.debugger.treestatus.TreeStatusPane.getPanel(),1,27,5,10,0,0
"org.apache.pdfbox.filter.ccitt.PackedBitArray.clearBits(int, int)",1,7,3,2,1,1
org.apache.pdfbox.pdmodel.graphics.shading.TriangleBasedShadingContext.dispose(),1,4,1,2,1,1
org.apache.pdfbox.pdmodel.interactive.pagenavigation.PDTransition.setDimension(PDTransitionDimension),14,2,0,0,1,1
org.apache.pdfbox.preflight.action.HideAction.innerValid(),14,33,0,0,4,14
org.apache.pdfbox.pdmodel.encryption.SecurityHandlerFactory.newSecurityHandlerForFilter(String),3,10,5,3,1,1
org.apache.pdfbox.pdmodel.fdf.FDFAnnotationFileAttachment.FDFAnnotationFileAttachment(Element),14,170,5,40,6,40
org.apache.pdfbox.text.TextPosition.getWidthRot(float),3,10,3,4,1,2
"org.apache.pdfbox.preflight.font.descriptor.Type1DescriptorHelper.processFontFile(PDFontDescriptor, PDStream)",14,7,0,0,3,4
org.apache.pdfbox.pdmodel.interactive.action.PDActionSubmitForm.PDActionSubmitForm(),14,7,0,0,4,2
org.apache.pdfbox.pdmodel.interactive.form.PDPushButton.getValueAsString(),14,2,0,0,1,1
org.apache.pdfbox.cos.COSObjectKey.hashCode(),-1,1,0,0,0,0
org.apache.pdfbox.contentstream.PDFStreamEngine.getInitialMatrix(),0,184,9,35,0,0
org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDMarkInfo.usesUserProperties(),14,10,0,0,6,2
org.apache.pdfbox.pdmodel.common.function.type4.ArithmeticOperators.Exp.execute(ExecutionContext),14,3,0,0,1,2
org.apache.pdfbox.pdmodel.font.PDTrueTypeFont.generateBoundingBox(),14,18,1,1,4,6
org.apache.pdfbox.pdmodel.graphics.image.PDImageXObject.getStencilImage(Paint),14,35,0,0,6,13
org.apache.pdfbox.debugger.streampane.Stream.getImage(PDResources),8,100,6,10,9,23
org.apache.pdfbox.pdmodel.graphics.shading.CoonsPatch.getTriangles(),14,22,4,3,4,5
"org.apache.pdfbox.pdmodel.font.PDFont.toUnicode(int, GlyphList)",14,68,5,34,3,1
org.apache.pdfbox.pdmodel.interactive.form.PDAcroForm.importFDF(FDFDocument),6,52,4,4,5,22
org.apache.pdfbox.text.PDFTextStripper.setLineSeparator(String),0,13,2,10,0,0
org.apache.pdfbox.pdmodel.PDPageContentStream.endMarkedContentSequence(),14,3,0,0,2,1
org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDLayoutAttributeObject.setTPaddings(float[]),14,32,0,0,8,7
org.apache.pdfbox.pdmodel.interactive.action.PDAction.PDAction(),3,12,2,3,4,2
org.apache.pdfbox.contentstream.PDContentStream.getResources(),5,10,5,3,0,0
org.apache.pdfbox.debugger.ui.Tree.getFilteredStreamSaveMenu(COSStream),14,21,5,5,4,4
org.apache.pdfbox.debugger.flagbitspane.Flag.getFlagType(),14,17,4,10,0,0
org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDFourColours.getEndColour(),14,5,0,0,3,2
org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDAttributeObject.setStructureElement(PDStructureElement),0,53,5,24,0,0
"org.apache.pdfbox.pdmodel.common.COSArrayList.subList(int, int)",-1,1,0,0,0,0
"org.apache.pdfbox.io.IOUtils.populateBuffer(InputStream, byte[])",-1,1,0,0,0,0
org.apache.pdfbox.pdfparser.COSParser.parseXrefTable(long),7,212,13,30,2,13
org.apache.pdfbox.pdmodel.encryption.PDEncryption.getRecipientStringAt(int),1,70,7,25,1,2
org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDStructureElement.getStructureTreeRoot(),14,21,4,5,5,4
org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDPageXYZDestination.getTop(),14,5,0,0,3,2
org.apache.pdfbox.cos.COSString.getString(),0,155,8,53,1,1
org.apache.pdfbox.pdmodel.PDPageContentStream.writeLine(),9,163,15,27,0,0
org.apache.pdfbox.pdmodel.font.PDFontDescriptor.setFixedPitch(boolean),7,57,5,22,7,4
org.apache.pdfbox.pdmodel.graphics.image.JPEGFactory.readJPEG(InputStream),7,53,9,10,1,1
org.apache.pdfbox.pdmodel.common.function.PDFunctionType4.eval(float[]),14,24,0,0,4,10
org.apache.pdfbox.examples.interactive.form.AddBorderToField.main(String[]),14,301,0,0,15,61
org.apache.pdfbox.pdmodel.PDDocument.getNumberOfPages(),5,1056,15,164,5,10
"org.apache.pdfbox.util.QuickSort.sort(List, Comparator)",0,85,5,33,3,1
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSignature.PDSignature(),3,439,15,68,2,2
org.apache.pdfbox.pdmodel.font.PDFontDescriptor.setSerif(boolean),7,57,5,22,7,4
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationMarkup.setBorderStyle(PDBorderStyleDictionary),14,6,0,0,3,2
org.apache.pdfbox.pdmodel.graphics.form.PDFormXObject.setBBox(PDRectangle),3,764,16,117,2,4
org.apache.pdfbox.pdmodel.encryption.PDEncryption.getStdCryptFilterDictionary(),14,58,5,22,3,2
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSeedValue.setDigestMethod(List),14,12,0,0,3,5
org.apache.pdfbox.pdmodel.interactive.form.PDVariableText.getDefaultAppearanceString(),10,409,7,47,15,38
org.apache.pdfbox.preflight.graphic.StandardColorSpaceHelper.processIndexedColorSpace(PDColorSpace),9,173,0,0,13,25
"org.apache.pdfbox.cos.COSDictionary.setEmbeddedInt(String, String, int)",14,16,2,1,4,5
org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDLayoutAttributeObject.setTextAlign(String),14,31,0,0,8,10
org.apache.pdfbox.contentstream.operator.OperatorProcessor.getName(),1,3,2,1,0,0
org.apache.pdfbox.pdmodel.fdf.FDFAnnotation.getPage(),14,4,0,0,2,2
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSeedValue.getFilter(),14,7,0,0,3,3
org.apache.pdfbox.pdmodel.common.COSArrayList.converterToCOSArray(List),1,153,9,31,2,4
org.apache.pdfbox.pdmodel.interactive.form.PDField.getFieldFlags(),3,15,5,6,0,0
org.apache.pdfbox.examples.pdmodel.ExtractEmbeddedFiles.main(String[]),14,335,0,0,15,60
"org.apache.pdfbox.pdmodel.graphics.blend.BlendComposite.createContext(ColorModel, ColorModel, RenderingHints)",14,2,0,0,1,1
org.apache.pdfbox.pdmodel.font.FontInfo.getWeightClassAsPanose(),14,31,6,11,1,1
org.apache.pdfbox.pdfwriter.COSStandardOutputStream.write(int),1,155,8,44,1,1
org.apache.pdfbox.pdmodel.font.PDFontDescriptor.setDescent(float),6,66,7,26,3,2
org.apache.pdfbox.preflight.font.container.FontContainer.isValid(),0,232,11,54,1,1
org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDFTemplateBuilder.createProcSetArray(),14,109,10,51,0,0
"org.apache.pdfbox.pdfparser.COSParser.parseHeader(String, String)",3,13,1,2,2,6
org.apache.pdfbox.preflight.PreflightContext.addValidationError(ValidationError),1,807,12,176,2,3
"org.apache.pdfbox.contentstream.operator.state.SetMatrix.process(Operator, List)",14,9,0,0,2,6
org.apache.pdfbox.io.RandomAccessBuffer.RandomAccessBuffer(),3,8,4,2,1,1
org.apache.pdfbox.preflight.metadata.SynchronizedMetaDataValidation.unsynchronizedMetaDataError(String),14,49,8,16,3,1
org.apache.pdfbox.examples.signature.CreateSignature.signTimeStamp(SignerInformation),14,9,1,1,4,2
org.apache.pdfbox.pdmodel.interactive.form.PDPushButton.setExportValues(List),-1,1,0,0,0,0
org.apache.pdfbox.util.Matrix.reset(),-1,1,0,0,0,0
org.apache.pdfbox.pdmodel.interactive.form.PDAcroForm.PDAcroForm(PDDocument),3,190,7,51,2,3
org.apache.pdfbox.preflight.graphic.StandardColorSpaceHelper.processGrayColorSpace(PDColorSpace),9,173,0,0,12,28
org.apache.pdfbox.text.PDFTextStripper.PositionWrapper.getTextPosition(),5,84,5,41,0,0
"org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDFTemplateBuilder.createWidgetDictionary(PDSignatureField, PDResources)",14,109,10,51,0,0
"org.apache.pdfbox.examples.rendering.CustomGraphicsStreamEngine.curveTo(float, float, float, float, float, float)",-1,1,0,0,0,0
org.apache.pdfbox.pdmodel.graphics.PDLineDashPattern.getDashArray(),0,51,7,19,0,0
org.apache.pdfbox.pdmodel.graphics.shading.PDShadingType7.toPaint(Matrix),14,2,0,0,1,1
org.apache.pdfbox.debugger.hexviewer.HexPane.mouseClicked(MouseEvent),14,5,0,0,2,3
org.apache.pdfbox.cos.COSFloat.doubleValue(),14,8,4,3,0,0
org.apache.pdfbox.pdmodel.interactive.action.PDAnnotationAdditionalActions.getX(),14,25,0,0,4,16
org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDVisibleSignDesigner.getxAxis(),14,33,6,11,0,0
org.apache.pdfbox.debugger.hexviewer.HexPane.keyTyped(KeyEvent),14,11,0,0,2,7
org.apache.pdfbox.pdmodel.PDDocumentCatalog.setOpenAction(PDDestinationOrAction),3,505,16,84,3,2
org.apache.pdfbox.examples.signature.TSAClient.getTimeStampToken(byte[]),14,8,2,1,3,2
org.apache.pdfbox.filter.DCTFilter.getNumChannels(ImageReader),14,9,3,5,0,0
org.apache.pdfbox.pdmodel.fdf.FDFOptionElement.getDefaultAppearanceString(),14,5,0,0,2,2
org.apache.pdfbox.pdmodel.graphics.shading.PDShadingType6.PDShadingType6(COSDictionary),4,16,6,5,3,1
org.apache.pdfbox.preflight.ValidationResult.addError(ValidationError),0,6,2,3,1,1
org.apache.pdfbox.pdmodel.fdf.FDFAnnotation.isNoRotate(),14,8,0,0,6,2
org.apache.pdfbox.pdmodel.fdf.FDFField.getAction(),14,22,0,0,4,15
org.apache.pdfbox.examples.pdmodel.ExtractTTFFonts.ExtractTTFFonts(),14,424,16,95,0,0
org.apache.pdfbox.cos.ICOSVisitor.visitFromDocument(COSDocument),1,2,1,1,0,0
org.apache.pdfbox.debugger.hexviewer.HexView.HexView(),14,131,10,36,0,0
org.apache.pdfbox.pdfwriter.ContentStreamWriter.writeToken(Operator),14,22,0,0,5,13
org.apache.pdfbox.pdmodel.font.PDCIDFontType2.getPath(int),14,18,0,0,6,4
org.apache.pdfbox.pdmodel.font.encoding.DictionaryEncoding.getEncodingName(),14,2,0,0,1,1
org.apache.pdfbox.pdmodel.common.PDRectangle.getLowerLeftY(),1,952,14,202,1,2
org.apache.pdfbox.pdmodel.interactive.viewerpreferences.PDViewerPreferences.getPrintScaling(),-1,1,0,0,0,0
org.apache.pdfbox.pdmodel.fdf.FDFField.setWidgetFieldFlags(int),14,6,0,0,3,2
org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDUserProperty.setFormattedValue(String),14,17,0,0,4,5
org.apache.pdfbox.pdmodel.graphics.state.PDExtendedGraphicsState.setTextKnockoutFlag(boolean),14,5,0,0,3,2
"org.apache.pdfbox.tools.imageio.ImageIOUtil.writeImage(BufferedImage, String, int)",14,511,15,80,0,0
org.apache.pdfbox.preflight.font.Type0FontValidator.createCIDType2FontValidator(COSDictionary),14,81,5,4,10,20
org.apache.pdfbox.filter.ccitt.PackedBitArray.bitOffset(int),0,6,2,3,0,0
org.apache.pdfbox.pdmodel.graphics.shading.TensorPatch.isOnSameSideCC(Point2D),14,6,2,3,1,1
org.apache.pdfbox.contentstream.PDFStreamEngine.showText(byte[]),9,292,2,2,11,66
org.apache.pdfbox.pdmodel.interactive.action.PDAnnotationAdditionalActions.setD(PDAction),14,318,16,61,3,2
org.apache.pdfbox.cos.COSDocument.getEncryptionDictionary(),2,192,12,44,2,1
org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.PDOutlineItem.insertSiblingAfter(PDOutlineItem),14,39,0,0,6,12
org.apache.pdfbox.pdmodel.graphics.shading.RadialShadingContext.getFunction(),14,72,0,0,12,15
org.apache.pdfbox.pdmodel.fdf.FDFAnnotationCaret.initFringe(Element),14,93,7,38,4,6
org.apache.pdfbox.contentstream.PDFStreamEngine.setTextLineMatrix(Matrix),0,13,3,8,0,0
org.apache.pdfbox.pdmodel.PDPageTree.remove(int),14,37,5,5,4,10
org.apache.pdfbox.pdfparser.XrefTrailerResolver.getFirstTrailer(),14,64,6,19,0,0
org.apache.pdfbox.pdmodel.font.FontInfo.toString(),14,7,1,1,1,5
org.apache.pdfbox.pdmodel.fdf.FDFAnnotationPolyline.initStyles(Element),14,91,7,36,4,7
org.apache.pdfbox.pdmodel.PDResources.add(PDImageXObject),5,33,5,8,4,7
"org.apache.pdfbox.cos.COSInputStream.COSInputStream(InputStream, List)",4,10,6,3,0,0
org.apache.pdfbox.debugger.PDFDebugger.getNodeKey(Object),14,282,13,59,1,1
org.apache.pdfbox.pdmodel.font.Standard14Fonts.getMappedFontName(String),0,53,8,20,0,0
org.apache.pdfbox.pdmodel.graphics.image.PDImage.isStencil(),0,300,14,50,0,0
org.apache.pdfbox.pdmodel.fdf.FDFField.setIconFit(FDFIconFit),14,5,0,0,3,2
org.apache.pdfbox.tools.PDFToImage.main(String[]),14,1195,12,131,14,80
org.apache.pdfbox.debugger.treestatus.TreeStatus.getStringForPath(TreePath),2,17,2,2,5,4
org.apache.pdfbox.pdmodel.interactive.viewerpreferences.PDViewerPreferences.displayDocTitle(),14,7,0,0,5,2
"org.apache.pdfbox.pdmodel.graphics.image.LosslessFactory.createAlphaFromARGBImage2(PDDocument, BufferedImage)",6,57,1,1,9,12
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotation.getRectangle(),4,938,16,161,3,5
"org.apache.pdfbox.filter.ccitt.CCITTFaxG31DDecodeInputStream.RunLengthTreeNode.RunLengthTreeNode(int, int)",14,5,3,2,0,0
org.apache.pdfbox.text.PDFTextStripper.endArticle(),0,85,5,34,1,1
org.apache.pdfbox.pdmodel.fdf.FDFAnnotationSquare.setFringe(PDRectangle),14,17,4,5,3,2
org.apache.pdfbox.pdmodel.graphics.color.PDTristimulus.getZ(),1,6,2,2,1,2
org.apache.pdfbox.io.RandomAccessBuffer.RandomAccessBuffer(InputStream),3,34,7,8,3,3
org.apache.pdfbox.pdmodel.common.function.type4.InstructionSequenceBuilder.getCurrentSequence(),14,8,2,6,0,0
"org.apache.pdfbox.preflight.process.AbstractProcess.addValidationErrors(PreflightContext, List)",14,119,10,31,4,3
org.apache.pdfbox.examples.pdmodel.HelloWorld.main(String[]),14,128,0,0,9,39
org.apache.pdfbox.pdmodel.PDDocumentCatalog.getMetadata(),2,327,16,63,2,2
org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.PDOutlineNode.openNode(),14,336,16,58,7,8
org.apache.pdfbox.pdmodel.common.PDTypedDictionaryWrapper.PDTypedDictionaryWrapper(COSDictionary),14,2,0,0,1,1
org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDPageFitWidthDestination.fitBoundingBox(),14,5,0,0,3,2
org.apache.pdfbox.cos.COSObject.getObjectNumber(),0,196,10,44,0,0
org.apache.pdfbox.pdmodel.font.PDFontDescriptor.setCapHeight(float),6,66,7,26,3,2
org.apache.pdfbox.pdmodel.fdf.FDFField.setClearWidgetFieldFlags(Integer),14,3,0,0,2,1
org.apache.pdfbox.pdmodel.common.function.type4.InstructionSequence.addName(String),14,8,2,6,0,0
"org.apache.pdfbox.contentstream.operator.markedcontent.BeginMarkedContentSequenceWithProperties.process(Operator, List)",14,9,0,0,4,4
org.apache.pdfbox.pdmodel.font.PDType0Font.hasGlyph(int),14,2,0,0,1,1
"org.apache.pdfbox.pdmodel.graphics.shading.PatchMeshesShadingContext.readPatch(ImageInputStream, boolean, Point2D[], float[][], long, long, PDRange, PDRange, PDRange[], Matrix, AffineTransform, int)",12,47,8,10,3,5
org.apache.pdfbox.pdmodel.graphics.shading.PDShading.getType(),14,2,0,0,1,1
org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.PDOutlineNode.getParent(),4,41,5,12,4,6
org.apache.pdfbox.pdmodel.interactive.form.PDField.PDField(PDAcroForm),1,5,1,2,1,2
org.apache.pdfbox.pdmodel.encryption.PDEncryption.setStringFilterName(COSName),14,18,5,6,2,1
org.apache.pdfbox.pdmodel.interactive.form.PDRadioButton.PDRadioButton(PDAcroForm),14,20,0,0,7,4
"org.apache.pdfbox.filter.ccitt.CCITTFaxG31DDecodeInputStream.CCITTFaxG31DDecodeInputStream(InputStream, int, boolean)",14,4,0,0,2,2
org.apache.pdfbox.pdmodel.PageMode.stringValue(),11,7,4,2,0,0
org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDUserAttributeObject.PDUserAttributeObject(COSDictionary),14,17,4,7,2,1
org.apache.pdfbox.pdmodel.fdf.FDFAnnotation.isLocked(),14,8,0,0,6,2
org.apache.pdfbox.text.PDFTextStripper.PositionWrapper.setArticleStart(),5,84,5,33,0,0
org.apache.pdfbox.pdmodel.fdf.FDFAnnotation.isInvisible(),14,8,0,0,6,2
org.apache.pdfbox.pdmodel.PDDocument.protect(ProtectionPolicy),14,302,16,61,6,7
org.apache.pdfbox.cos.COSDocument.isXRefStream(),0,128,8,41,0,0
org.apache.pdfbox.preflight.font.util.PreflightType3Stream.getWidth(),14,152,10,44,0,0
org.apache.pdfbox.pdmodel.PDDocumentCatalog.getCOSObject(),0,396,8,126,0,0
org.apache.pdfbox.pdmodel.font.PDTrueTypeFont.readCode(InputStream),-1,1,0,0,0,0
org.apache.pdfbox.debugger.ui.OSXAdapter.setFileHandler.(Anon_1).callTarget(Object),-1,1,0,0,0,0
org.apache.pdfbox.debugger.ui.ZoomMenu.getInstance(),0,16,4,6,2,2
org.apache.pdfbox.pdmodel.graphics.color.PDOutputIntent.getCOSObject(),0,9,3,4,0,0
"org.apache.pdfbox.rendering.PDFRenderer.renderPageToGraphics(int, Graphics2D)",14,307,0,0,12,53
org.apache.pdfbox.pdmodel.common.function.type4.StackOperators.Dup.execute(ExecutionContext),14,2,0,0,1,1
org.apache.pdfbox.pdmodel.PDPageTree.PageIterator.next(),14,11,0,0,4,4
"org.apache.pdfbox.contentstream.PDFStreamEngine.showGlyph(Matrix, PDFont, int, String, Vector)",6,291,12,35,8,34
"org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDStructureElement.insertBefore(PDObjectReference, Object)",14,16,0,0,4,9
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationLine.PDAnnotationLine(),14,224,10,58,4,5
org.apache.pdfbox.pdmodel.encryption.SecurityHandler.prepareDocumentForEncryption(PDDocument),5,41,6,17,0,0
org.apache.pdfbox.pdmodel.common.function.PDFunctionType2.getC0(),14,4,2,2,0,0
org.apache.pdfbox.debugger.hexviewer.HexPane.setDefault(Graphics),14,3,2,1,0,0
"org.apache.pdfbox.pdmodel.graphics.image.PDImageXObject.createRawStream(PDDocument, InputStream)",5,48,5,7,6,9
org.apache.pdfbox.pdmodel.graphics.color.PDPattern.getName(),14,2,0,0,1,1
org.apache.pdfbox.pdmodel.interactive.action.PDFormFieldAdditionalActions.PDFormFieldAdditionalActions(),14,318,16,61,1,1
org.apache.pdfbox.pdmodel.fdf.FDFField.setFieldFlags(Integer),14,3,0,0,2,1
org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDExportFormatAttributeObject.PDExportFormatAttributeObject(String),14,8,0,0,4,2
org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.PDOutlineItem.setAction(PDAction),14,6,0,0,3,2
org.apache.pdfbox.util.DateConverter.toCalendar(COSString),2,17,3,1,4,4
org.apache.pdfbox.preflight.PreflightPath.pop(),3,23,5,7,0,0
org.apache.pdfbox.preflight.xobject.AbstractXObjValidator.validate(),3,337,15,67,5,13
org.apache.pdfbox.pdmodel.common.function.PDFunctionType0.getDecodeValues(),14,9,2,2,2,3
org.apache.pdfbox.pdmodel.font.PDCIDFont.getCIDSystemInfo(),6,75,9,26,2,2
org.apache.pdfbox.rendering.TTFGlyph2D.getGIDForCharacterCode(int),14,36,4,2,12,6
org.apache.pdfbox.pdmodel.graphics.state.PDExtendedGraphicsState.getRenderingIntent(),14,214,12,43,4,4
org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDMarkInfo.isSuspect(),14,10,0,0,6,2
org.apache.pdfbox.preflight.content.PreflightContentStream.validatePageContentStream(),14,156,5,4,8,46
org.apache.pdfbox.pdmodel.graphics.PDLineDashPattern.getPhase(),9,15,3,8,0,0
"org.apache.pdfbox.preflight.utils.COSUtils.getAsString(COSBase, COSDocument)",2,212,12,41,3,9
"org.apache.pdfbox.pdmodel.interactive.form.AppearanceGeneratorHelper.insertGeneratedCombAppearance(PDPageContentStream, PDAppearanceStream, PDFont, float)",10,408,17,40,5,21
org.apache.pdfbox.pdmodel.PDDocument.getDocumentInformation(),2,766,15,121,2,5
org.apache.pdfbox.pdmodel.common.function.type4.ArithmeticOperators.Neg.execute(ExecutionContext),14,3,0,0,1,2
org.apache.pdfbox.pdmodel.fdf.FDFTemplate.FDFTemplate(COSDictionary),14,7,3,4,0,0
org.apache.pdfbox.preflight.font.Type3FontValidator.getCharProc(int),14,192,11,41,4,6
org.apache.pdfbox.pdmodel.graphics.state.PDGraphicsState.getStrokingJavaComposite(),9,277,15,43,2,1
org.apache.pdfbox.pdmodel.font.PDCIDFontType2Embedder.buildCIDToGIDMap(Map),14,134,9,32,8,10
org.apache.pdfbox.pdmodel.common.PDNameTreeNode.PDNameTreeNode(COSDictionary),0,6,1,5,0,0
org.apache.pdfbox.pdmodel.documentinterchange.markedcontent.PDMarkedContent.getActualText(),14,7,0,0,3,2
"org.apache.pdfbox.cos.COSDictionary.getInt(COSName, COSName, int)",3,50,4,17,3,2
org.apache.pdfbox.pdmodel.common.function.type4.InstructionSequenceBuilder.token(CharSequence),14,9,0,0,2,7
org.apache.pdfbox.pdmodel.common.PDObjectStream.getFirstByteOffset(),14,8,0,0,5,2
org.apache.pdfbox.pdmodel.font.PDPanoseClassification.getFamilyKind(),0,50,6,28,0,0
org.apache.pdfbox.pdmodel.encryption.PDCryptFilterDictionary.PDCryptFilterDictionary(COSDictionary),14,4,3,1,0,0
"org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDVisibleSigBuilder.injectAppearanceStreams(PDStream, PDStream, PDStream, COSName, COSName, COSName, PDVisibleSignDesigner)",14,30,0,0,8,7
org.apache.pdfbox.pdfparser.BaseParser.getObjectFromPool(COSObjectKey),3,59,6,15,3,5
org.apache.pdfbox.pdfwriter.COSWriter.getXRefRanges(List),14,20,3,10,1,2
"org.apache.pdfbox.pdmodel.encryption.PublicKeySecurityHandler.prepareForDecryption(PDEncryption, COSArray, DecryptionMaterial)",14,24,0,0,4,13
"org.apache.pdfbox.preflight.parser.PreflightParser.lastIndexOf(char[], byte[], int)",14,10,0,0,3,4
"org.apache.pdfbox.pdmodel.graphics.shading.Line.calcLine(int, int, int, int)",1,2,1,1,0,0
"org.apache.pdfbox.examples.util.PDFHighlighter.generateXMLHighlight(PDDocument, String[], Writer)",14,325,0,0,12,75
org.apache.pdfbox.text.PDFTextStripper.getArticleStart(),5,2,1,1,0,0
org.apache.pdfbox.pdmodel.common.PDObjectStream.getExtends(),14,6,0,0,2,3
org.apache.pdfbox.pdmodel.graphics.image.PDImageXObject.getWidth(),5,567,16,88,6,2
org.apache.pdfbox.pdmodel.interactive.annotation.PDAppearanceStream.PDAppearanceStream(PDDocument),10,500,11,85,9,8
org.apache.pdfbox.pdmodel.PDDocument.getPages(),5,936,15,168,5,9
org.apache.pdfbox.pdmodel.interactive.pagenavigation.PDTransitionDirection.getCOSBase(),14,7,3,2,2,1
org.apache.pdfbox.pdmodel.interactive.form.PDComboBox.constructAppearances(),14,502,0,0,11,95
org.apache.pdfbox.preflight.graphic.StandardColorSpaceHelper.processDefaultColorSpace(PDColorSpace),9,173,0,0,11,28
org.apache.pdfbox.pdmodel.fdf.FDFAnnotationLine.getCaption(),14,7,0,0,5,2
"org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDStandardAttributeObject.getInteger(String, int)",4,16,1,5,6,2
org.apache.pdfbox.pdmodel.interactive.form.PDXFAResource.getCOSObject(),14,27,8,7,0,0
org.apache.pdfbox.pdmodel.fdf.FDFCatalog.setSignature(PDSignature),14,5,0,0,3,2
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationSquareCircle.PDAnnotationSquareCircle(COSDictionary),4,29,5,11,4,1
"org.apache.pdfbox.debugger.PDFDebugger.readPDFurl(String, String)",14,44,1,1,6,14
org.apache.pdfbox.pdmodel.encryption.StandardProtectionPolicy.setPermissions(AccessPermission),-1,1,0,0,0,0
"org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDVisibleSigBuilder.createInnerForm(PDResources, PDStream, PDRectangle)",14,21,0,0,5,7
org.apache.pdfbox.pdmodel.fdf.FDFAnnotationTextMarkup.FDFAnnotationTextMarkup(Element),14,88,1,4,6,39
"org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDVisibleSigBuilder.injectProcSetArray(PDFormXObject, PDPage, PDResources, PDResources, PDResources, COSArray)",14,11,0,0,3,4
org.apache.pdfbox.pdfparser.COSParser.bfSearchForObjects(),6,184,9,41,2,11
org.apache.pdfbox.contentstream.operator.color.SetColor.setColor(PDColor),2,11,3,5,0,0
org.apache.pdfbox.rendering.PageDrawer.fillPath(int),9,273,16,13,12,34
"org.apache.pdfbox.debugger.ui.OSXAdapter.isCorrectMethod(Method, Object[])",14,4,2,2,0,0
org.apache.pdfbox.pdmodel.font.UniUtil.getUniNameOfCodePoint(int),0,52,12,11,0,0
org.apache.pdfbox.pdmodel.PDPage.setTransition(PDTransition),14,5,0,0,3,2
org.apache.pdfbox.preflight.process.TrailerValidationProcess.getLinearizedDictionary(PDDocument),14,83,7,20,2,5
org.apache.pdfbox.pdmodel.interactive.form.PDField.setAlternateFieldName(String),14,7,0,0,3,3
org.apache.pdfbox.pdmodel.common.PDPageLabelRange.setStyle(String),14,10,3,2,3,2
org.apache.pdfbox.debugger.PDFDebugger.getFindMenu(),0,10,2,5,0,0
"org.apache.pdfbox.preflight.ValidationResult.ValidationError.ValidationError(String, String)",2,1154,12,297,2,1
org.apache.pdfbox.pdmodel.documentinterchange.markedcontent.PDPropertyList.PDPropertyList(),14,2,0,0,1,1
org.apache.pdfbox.debugger.colorpane.CSSeparation.updateColorBar(),2,8,2,2,2,2
org.apache.pdfbox.pdmodel.encryption.AccessPermission.canPrintDegraded(),1,20,7,9,1,1
"org.apache.pdfbox.cos.COSDictionary.setFloat(COSName, float)",2,34,3,25,2,2
org.apache.pdfbox.cos.COSString.toHexString(),1,80,8,32,1,1
org.apache.pdfbox.pdmodel.interactive.form.PDChoice.PDChoice(PDAcroForm),4,22,8,3,4,3
org.apache.pdfbox.pdmodel.common.filespecification.PDComplexFileSpecification.setEmbeddedFileUnicode(PDEmbeddedFile),14,9,0,0,3,4
org.apache.pdfbox.pdmodel.font.PDType1Font.getWidthFromFont(int),14,9,0,0,3,4
"org.apache.pdfbox.util.Vector.Vector(float, float)",0,128,9,27,0,0
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationLink.setHighlightMode(String),14,7,0,0,3,2
org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.Revisions.getObject(int),1,21,3,12,1,1
