method,layer,size,upperDepth,upperWidth,lowerDepth,lowerWidth
org.apache.pdfbox.PdfDecompressor.main(String[]),12,112,0,0,8,29
org.apache.pdfbox.util.Matrix.createAffineTransform(),0,344,9,107,0,0
"org.apache.pdfbox.preflight.exception.BodyParseException.BodyParseException(String, String)",12,2,0,0,1,1
org.apache.pdfbox.util.StringUtil.getBytes(String),-1,1,0,0,0,0
org.apache.pdfbox.pdmodel.fdf.FDFAnnotation.getOpacity(),12,5,0,0,3,2
org.apache.pdfbox.pdmodel.interactive.action.type.PDActionLaunch.setD(String),12,8,0,0,4,3
org.apache.pdfbox.pdmodel.graphics.PDGraphicsState.setFlatness(double),12,185,14,46,0,0
org.apache.pdfbox.pdmodel.common.PDDictionaryWrapper.PDDictionaryWrapper(COSDictionary),0,4,1,3,0,0
org.apache.pdfbox.pdmodel.interactive.measurement.PDNumberFormatDictionary.getLabelPositionToValue(),12,16,0,0,6,4
org.apache.pdfbox.pdmodel.fdf.FDFAnnotation.isToggleNoView(),12,8,0,0,6,2
org.apache.pdfbox.pdfwriter.COSStandardOutputStream.checkPos(),0,7,2,4,1,1
org.apache.pdfbox.preflight.font.util.Type1Parser.isEExecKeyWord(byte[]),12,28,4,11,0,0
org.apache.pdfbox.pdmodel.font.PDFont.getStringWidth(String),1,418,14,94,1,1
org.apache.pdfbox.preflight.process.reflect.FontValidationProcess.validate(PreflightContext),12,42,0,0,6,12
org.apache.pdfbox.pdmodel.common.function.type4.Parser.Tokenizer.scanNewLine(),0,14,3,4,2,4
org.apache.pdfbox.preflight.annotation.AnnotationValidator.checkAP(),7,137,13,14,5,23
org.apache.pdfbox.pdmodel.common.PDNameTreeNode.setParent(PDNameTreeNode),12,38,3,3,5,12
"org.apache.pdfbox.pdmodel.encryption.SecurityHandlersManager.registerHandler(String, Class, Class)",0,4,1,1,1,2
org.apache.pdfbox.pdmodel.graphics.xobject.PDXObjectForm.setResources(PDResources),3,223,7,61,3,3
org.apache.pdfbox.pdfparser.BaseParser.readExpectedString(String),12,101,8,30,1,4
org.apache.pdfbox.pdmodel.encryption.PDEncryptionDictionary.isEncryptMetaData(),12,43,5,18,2,2
"org.apache.pdfbox.pdmodel.encryption.SecurityHandler.encryptData(long, long, InputStream, OutputStream)",12,9,0,0,4,3
org.apache.pdfbox.preflight.font.FontValidator.getFontContainer(),12,64,8,17,0,0
org.apache.pdfbox.filter.LZWNode.getCode(),12,16,3,9,0,0
org.apache.pdfbox.examples.pdmodel.RemoveFirstPage.main(String[]),12,47,0,0,6,16
org.apache.pdfbox.pdfparser.XrefTrailerResolver.clearResources(),12,5,2,1,2,1
org.apache.pdfbox.preflight.parser.PreflightParser.parseCOSArray(),12,59,0,0,5,18
"org.apache.pdfbox.pdmodel.PDDocument.addSignature(PDSignature, SignatureInterface)",8,289,12,24,7,53
org.apache.pdfbox.preflight.font.SimpleFontValidator.validate(),12,82,0,0,11,15
"org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDStandardAttributeObject.setFourColors(String, PDFourColours)",12,34,1,1,7,11
org.apache.pdfbox.pdmodel.documentinterchange.prepress.PDBoxStyle.PDBoxStyle(),12,2,0,0,1,1
org.apache.pdfbox.pdmodel.graphics.PDFontSetting.setFont(PDFont),12,3,0,0,2,1
org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDMarkInfo.PDMarkInfo(),12,2,0,0,1,1
"org.apache.pdfbox.pdmodel.graphics.color.PDICCBased.setRangeForComponent(PDRange, int)",12,18,0,0,3,9
org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDPageFitRectangleDestination.PDPageFitRectangleDestination(COSArray),2,14,3,10,1,1
org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDStructureTreeRoot.getK(),12,4,0,0,2,2
"org.apache.pdfbox.preflight.process.reflect.ExtGStateValidationProcess.checkSoftMask(PreflightContext, COSDictionary)",12,52,7,13,3,4
"org.apache.pdfbox.pdmodel.PDDocument.loadNonSeq(InputStream, RandomAccess)",12,244,0,0,12,57
org.apache.pdfbox.preflight.font.container.TrueTypeContainer.setTrueTypeFont(TrueTypeFont),12,52,9,6,6,5
"org.apache.pdfbox.pdfparser.NonSequentialPDFParser.init(File, RandomAccess, String)",1,16,4,4,1,5
"org.apache.pdfbox.exceptions.SignatureException.SignatureException(int, String)",7,159,7,52,0,0
org.apache.pdfbox.pdmodel.PDPage.setParent(PDPageNode),5,26,5,8,2,2
org.apache.pdfbox.pdmodel.PDDocumentCatalog.getMarkInfo(),12,273,7,80,2,2
org.apache.pdfbox.util.DateConverter.toCalendar(String),3,20,4,3,4,4
org.apache.pdfbox.pdmodel.interactive.pagenavigation.PDThreadBead.setNextBead(PDThreadBead),4,19,5,4,4,3
"org.apache.pdfbox.cos.COSDictionary.getFloat(String, float)",3,16,2,5,3,3
org.apache.pdfbox.pdmodel.graphics.color.PDColorSpace.toString(),1,110,13,17,1,2
org.apache.pdfbox.io.PushBackInputStream.readFully(int),1,53,4,24,1,1
org.apache.pdfbox.pdfparser.BaseParser.checkForMissingCloseParen(int),2,14,3,6,2,2
org.apache.pdfbox.examples.pdmodel.ExtractTTFFonts.main(String[]),12,269,0,0,11,48
"org.apache.pdfbox.util.operator.NextLine.process(PDFOperator, List)",12,7,0,0,3,4
org.apache.pdfbox.pdmodel.PDDocument.print(PrinterJob),12,37,1,1,6,17
"org.apache.pdfbox.pdmodel.common.function.PDFunction.interpolate(float, float, float, float, float)",0,98,11,20,0,0
org.apache.pdfbox.pdmodel.interactive.viewerpreferences.PDViewerPreferences.setViewArea(String),12,6,0,0,3,2
org.apache.pdfbox.util.PDFStreamEngine.setColorSpaces(Map),-1,1,0,0,0,0
org.apache.pdfbox.pdmodel.fdf.FDFIconFit.getScaleOption(),12,15,0,0,5,4
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationUnknown.PDAnnotationUnknown(COSDictionary),1,30,5,12,1,1
org.apache.pdfbox.examples.pdmodel.UsingTextMatrix.UsingTextMatrix(),12,241,17,45,0,0
org.apache.pdfbox.util.Matrix.extractTranslating(),12,3,0,0,2,1
org.apache.pdfbox.pdmodel.graphics.PDExtendedGraphicsState.getFloatItem(COSName),12,11,1,7,2,2
org.apache.pdfbox.pdmodel.common.PDRectangle.setUpperRightY(float),1,370,16,113,3,2
org.apache.pdfbox.pdmodel.font.PDFontDescriptorDictionary.setStemH(float),12,7,0,0,4,2
org.apache.pdfbox.pdmodel.fdf.FDFDictionary.setAnnotations(List),12,84,9,25,2,7
org.apache.pdfbox.preflight.process.CatalogValidationProcess.validateOCProperties(PreflightContext),12,120,11,24,4,4
org.apache.pdfbox.pdfwriter.COSStandardOutputStream.writeLF(),12,5,0,0,3,2
org.apache.pdfbox.preflight.font.util.Type1Parser.skipBlankSeparators(PeekInputStream),12,15,3,4,2,3
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSeedValue.PDSeedValue(COSDictionary),12,6,3,2,1,1
org.apache.pdfbox.pdmodel.graphics.PDShading.getFunction(),12,98,8,11,11,11
org.apache.pdfbox.util.operator.OperatorProcessor.getContext(),0,158,10,37,0,0
"org.apache.pdfbox.util.ImageParameters.getCOSObject(COSName, COSName)",3,25,6,11,2,1
"org.apache.pdfbox.cos.COSArray.getName(int, String)",1,4,1,1,1,2
"org.apache.pdfbox.ConvertColorspace.replaceGrayTokensWithCMYKTokens(List, List, int, Hashtable)",12,163,8,53,3,2
org.apache.pdfbox.cos.COSStream.close(),1,7,2,3,1,2
org.apache.pdfbox.util.PDFTextStripper.writeParagraphStart(),4,71,5,33,2,2
org.apache.pdfbox.pdfparser.BaseParser.readUntilEndStream(OutputStream),4,46,7,13,1,2
org.apache.pdfbox.util.PDFStreamEngine.getGraphicsState(),0,551,10,159,0,0
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationLine.getBorderStyle(),12,6,0,0,2,4
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSeedValue.setReasonsd(List),12,10,0,0,2,7
org.apache.pdfbox.preflight.parser.PreflightParser.parseCOSString(boolean),12,31,0,0,4,14
org.apache.pdfbox.ImportXFDF.close(PDDocument),12,147,11,37,3,6
org.apache.pdfbox.preflight.content.ContentStreamEngine.validImageColorSpace(PDFOperator),7,206,14,21,6,20
"org.apache.pdfbox.pdmodel.encryption.PDEncryptionManager.registerSecurityHandler(String, Class)",12,3,0,0,2,1
org.apache.pdfbox.pdmodel.fdf.FDFAnnotationUnderline.FDFAnnotationUnderline(Element),12,61,0,0,7,23
org.apache.pdfbox.examples.pdmodel.ShowColorBoxes.ShowColorBoxes(),12,115,9,30,0,0
org.apache.pdfbox.pdmodel.common.function.type4.ArithmeticOperators.Ceiling.execute(ExecutionContext),12,3,0,0,1,2
org.apache.pdfbox.util.PDFStreamEngine.processSubStream(COSStream),4,37,1,1,7,7
org.apache.pdfbox.pdfparser.NonSequentialPDFParser.releasePdfSourceInputStream(),7,160,8,49,0,0
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSeedValueTimeStamp.getCOSObject(),12,5,3,1,1,1
org.apache.pdfbox.pdmodel.font.PDFontDescriptorDictionary.setStemV(float),7,67,5,30,4,2
org.apache.pdfbox.pdmodel.encryption.PDStandardEncryption.canAssembleDocument(),12,8,0,0,4,3
org.apache.pdfbox.cos.COSDictionary.getDictionaryObject(String[]),2,9,2,2,2,2
org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDVisibleSignDesigner.yAxis(float),0,371,13,115,0,0
org.apache.pdfbox.preflight.annotation.LineAnnotationValidator.checkMandatoryFields(),12,8,0,0,3,3
org.apache.pdfbox.pdmodel.fdf.FDFField.setClearWidgetFieldFlags(int),12,6,0,0,3,2
org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDStructureElement.getAlternateDescription(),12,12,0,0,4,4
org.apache.pdfbox.pdmodel.PDJavascriptNameTreeNode.convertCOSToPD(COSBase),12,3,0,0,1,2
"org.apache.pdfbox.util.operator.pagedrawer.ClipEvenOddRule.process(PDFOperator, List)",12,2,0,0,1,1
org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDUserProperty.isHidden(),4,30,6,6,5,2
org.apache.pdfbox.pdmodel.common.COSArrayList.toArray(X[]),-1,1,0,0,0,0
org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDStructureNode.getCOSDictionary(),0,133,5,48,0,0
org.apache.pdfbox.pdfparser.NonSequentialPDFParser.getObjectId(COSObject),8,150,10,36,1,3
org.apache.pdfbox.pdmodel.interactive.viewerpreferences.PDViewerPreferences.setHideMenubar(boolean),12,5,0,0,3,2
org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDStructureElement.removeKid(COSInteger),12,12,0,0,3,7
org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDLayoutAttributeObject.setAllColumnWidths(float),12,35,0,0,8,12
"org.apache.pdfbox.preflight.process.TrailerValidationProcess.checkLinearizedDictionnary(PreflightContext, COSDictionary)",12,72,6,17,4,4
org.apache.pdfbox.pdfviewer.PDFTreeModel.getChildCount(Object),12,6,0,0,1,5
org.apache.pdfbox.pdmodel.graphics.shading.PDShadingType7.PDShadingType7(COSDictionary),5,15,6,6,2,1
org.apache.pdfbox.pdfwriter.COSWriter.doWriteBody(COSDocument),12,95,6,23,4,15
org.apache.pdfbox.io.RandomAccessBufferedFileInputStream.(Anon_1).removeEldestEntry(Map.Entry),-1,1,0,0,0,0
org.apache.pdfbox.pdmodel.interactive.form.PDSignatureField.getSignature(),7,161,7,52,2,3
org.apache.pdfbox.pdmodel.graphics.xobject.PDXObjectImage.setHeight(int),3,203,12,36,3,3
org.apache.pdfbox.pdmodel.PDEmbeddedFilesNameTreeNode.PDEmbeddedFilesNameTreeNode(),12,269,16,43,2,1
org.apache.pdfbox.pdmodel.interactive.measurement.PDNumberFormatDictionary.setThousandsSeparator(String),12,9,0,0,4,3
org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDLayoutAttributeObject.getLineHeight(),12,81,7,35,4,4
org.apache.pdfbox.preflight.font.Type3FontValidator.checkMandatoryField(),12,242,12,51,2,3
"org.apache.pdfbox.pdmodel.graphics.predictor.None.decodeLine(byte[], byte[], int, int, int, int)",12,3,0,0,1,2
org.apache.pdfbox.cos.COSBase.COSBase(),4,2,1,1,0,0
org.apache.pdfbox.filter.FilterManager.getFilters(),-1,1,0,0,0,0
org.apache.pdfbox.preflight.font.descriptor.FontDescriptorHelper.getMetaDataStreamAsBytes(PDMetadata),12,44,4,6,7,7
org.apache.pdfbox.pdmodel.fdf.FDFDocument.loadXFDF(InputStream),12,99,0,0,11,27
org.apache.pdfbox.pdmodel.common.function.PDFunction.getPDStream(),0,67,9,14,0,0
org.apache.pdfbox.cos.COSName.getName(),0,655,8,209,0,0
"org.apache.pdfbox.filter.LZWFilter.decode(InputStream, OutputStream, COSDictionary, int)",12,14,0,0,2,8
org.apache.pdfbox.pdfparser.ConformingPDFParser.readNumber(),12,11,0,0,4,4
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationSquareCircle.setBorderStyle(PDBorderStyleDictionary),12,286,16,49,4,3
org.apache.pdfbox.pdmodel.graphics.color.PDIndexed.setBaseColorSpace(PDColorSpace),12,6,0,0,3,2
org.apache.pdfbox.pdmodel.PDPageable.getPrintable(int),-1,1,0,0,0,0
org.apache.pdfbox.pdmodel.common.PDPageLabels.LabelGenerator.makeLetterLabel(int),5,3,2,1,0,0
org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDFTemplateStructure.setImageFormStream(PDStream),12,11,7,2,0,0
org.apache.pdfbox.pdmodel.interactive.pagenavigation.PDThreadBead.getPage(),12,7,0,0,3,2
org.apache.pdfbox.pdmodel.encryption.PDEncryptionDictionary.getUserKey(),12,43,5,17,2,2
org.apache.pdfbox.pdmodel.graphics.pattern.PDTilingPatternResources.getYStep(),12,8,0,0,5,2
org.apache.pdfbox.cos.COSDictionary.getNameAsString(COSName),3,300,7,107,3,4
org.apache.pdfbox.pdmodel.graphics.xobject.PDXObjectImage.setStencilColor(PDColorState),12,144,10,28,0,0
org.apache.pdfbox.pdmodel.graphics.color.ColorSpaceCalRGB.fromCIEXYZ(float[]),12,2,0,0,1,1
org.apache.pdfbox.encoding.WinAnsiEncoding.getName(int),-1,1,0,0,0,0
org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDStructureTreeRoot.getParentTree(),12,273,7,80,2,3
org.apache.pdfbox.pdfparser.BaseParser.readString(),1,209,7,87,2,5
org.apache.pdfbox.pdmodel.font.PDFontDescriptorAFM.getFontName(),-1,1,0,0,0,0
org.apache.pdfbox.pdfwriter.COSFilterInputStream.nextAvailable(),2,3,1,1,1,1
"org.apache.pdfbox.pdmodel.interactive.form.PDField.findKid(String[], int)",5,54,1,1,5,17
org.apache.pdfbox.preflight.font.container.Type0Container.isEmbeddedFont(),12,4,2,1,1,1
org.apache.pdfbox.pdmodel.interactive.measurement.PDNumberFormatDictionary.getLabelPrefixString(),12,16,0,0,6,4
org.apache.pdfbox.preflight.ValidationResult.mergeResult(ValidationResult),10,5,2,1,1,2
"org.apache.pdfbox.pdmodel.font.PDTrueTypeFont.loadDescriptorDictionary(PDFontDescriptorDictionary, InputStream)",7,118,8,10,4,31
org.apache.pdfbox.filter.LZWNode.getNode(byte),0,16,3,11,0,0
org.apache.pdfbox.pdmodel.fdf.FDFField.getKids(),5,101,8,27,2,5
org.apache.pdfbox.ImportFDF.close(FDFDocument),12,146,11,37,3,6
org.apache.pdfbox.pdmodel.ConformingPDDocument.ConformingPDDocument(),12,12,0,0,3,6
org.apache.pdfbox.examples.signature.ShowSignature.main(String[]),12,139,0,0,10,28
org.apache.pdfbox.pdmodel.graphics.PDGraphicsState.setOverprintMode(double),12,185,14,46,0,0
org.apache.pdfbox.util.TextPosition.getXRot(float),1,5,2,2,1,1
org.apache.pdfbox.pdmodel.common.PDPageLabels.PDPageLabels(PDDocument),12,23,5,7,4,4
org.apache.pdfbox.pdmodel.encryption.PublicKeyProtectionPolicy.PublicKeyProtectionPolicy(),12,40,6,20,0,0
org.apache.pdfbox.util.Splitter.setSplitAtPage(int),12,350,11,79,0,0
org.apache.pdfbox.pdmodel.common.PDRectangle.toString(),12,7,0,0,2,4
org.apache.pdfbox.cos.COSInteger.equals(Object),8,17,4,7,1,1
org.apache.pdfbox.pdmodel.interactive.action.PDFormFieldAdditionalActions.getV(),12,23,0,0,6,8
org.apache.pdfbox.examples.pdmodel.ImageToPDF.main(String[]),12,159,0,0,12,36
org.apache.pdfbox.util.PDFMarkedContentExtractor.PDFMarkedContentExtractor(String),12,10,0,0,3,4
org.apache.pdfbox.OverlayPDF.createContentStream(COSBase),12,67,5,10,6,9
org.apache.pdfbox.pdmodel.interactive.form.PDField.getPartialName(),4,128,8,30,4,4
org.apache.pdfbox.pdmodel.ConformingPDDocument.getObjectFromPool(COSObjectKey),-1,1,0,0,0,0
org.apache.pdfbox.pdmodel.fdf.FDFField.getValue(),5,101,8,22,4,7
org.apache.pdfbox.pdmodel.PDDocument.load(InputStream),9,733,11,113,10,54
org.apache.pdfbox.pdmodel.interactive.action.type.PDURIDictionary.getBase(),12,15,0,0,5,4
org.apache.pdfbox.util.PDFText2HTML.FontState.clear(),12,10,4,3,2,1
org.apache.pdfbox.pdmodel.PDPage.setMetadata(PDMetadata),12,5,0,0,3,2
"org.apache.pdfbox.cos.COSDocument.COSDocument(File, boolean)",8,3,1,1,1,1
org.apache.pdfbox.pdmodel.graphics.pattern.PDTilingPatternResources.setBBox(PDRectangle),12,5,0,0,1,4
org.apache.pdfbox.preflight.font.util.Type1Parser.readLine(PeekInputStream),12,5,1,1,2,2
org.apache.pdfbox.util.PDFTextStripper.setShouldSeparateByBeads(boolean),0,521,11,115,0,0
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationLine.getCaptionPositioning(),12,15,0,0,5,4
org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDPageDestination.PDPageDestination(COSArray),2,6,1,5,0,0
org.apache.pdfbox.pdmodel.graphics.PDShading.getCoords(),12,98,13,19,2,1
org.apache.pdfbox.pdmodel.common.function.PDFunction.create(COSBase),7,88,3,13,10,11
org.apache.pdfbox.pdmodel.PDPageNode.findMediaBox(),4,20,2,4,4,4
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationLine.getLeaderLineOffsetLength(),12,9,0,0,4,3
org.apache.pdfbox.pdmodel.common.PDRectangle.createDimension(),3,141,11,32,3,4
"org.apache.pdfbox.pdfviewer.PDFTreeModel.getChild(Object, int)",12,12,0,0,1,11
"org.apache.pdfbox.preflight.utils.COSUtils.isStream(COSBase, COSDocument)",3,122,8,29,3,10
"org.apache.pdfbox.util.operator.SetGraphicsStateParameters.process(PDFOperator, List)",12,188,0,0,14,46
org.apache.pdfbox.pdmodel.graphics.xobject.PDXObjectImage.getSMaskImage(),6,66,6,8,6,10
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationLink.setBorderStyle(PDBorderStyleDictionary),12,286,16,49,4,3
org.apache.pdfbox.cos.ICOSVisitor.visitFromFloat(COSFloat),12,2,1,1,0,0
org.apache.pdfbox.cos.COSDictionary.getLong(String),12,7,0,0,3,3
org.apache.pdfbox.examples.persistence.CopyDoc.usage(),12,206,11,69,0,0
org.apache.pdfbox.preflight.process.CatalogValidationProcess.isStandardICCCharacterization(String),12,92,10,19,0,0
org.apache.pdfbox.pdmodel.interactive.form.PDFieldFactory.isButton(PDField),4,50,0,0,5,17
org.apache.pdfbox.pdmodel.PDPage.setContents(PDStream),3,220,8,47,3,2
"org.apache.pdfbox.pdmodel.graphics.xobject.PDJpeg.PDJpeg(PDDocument, InputStream)",12,177,2,1,11,32
org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDLayoutAttributeObject.getColumnGap(),12,81,7,35,4,5
org.apache.pdfbox.pdmodel.common.PDTypedDictionaryWrapper.getType(),12,13,0,0,4,4
org.apache.pdfbox.pdmodel.encryption.PDStandardEncryption.getOwnerKey(),12,79,10,19,2,3
org.apache.pdfbox.pdmodel.PDDocumentCatalog.setPageLayout(String),12,6,0,0,3,2
"org.apache.pdfbox.pdfparser.PDFXrefStreamParser.PDFXrefStreamParser(COSStream, COSDocument, boolean, XrefTrailerResolver)",4,46,4,9,6,7
org.apache.pdfbox.cos.COSInteger.COSInteger(String),-1,1,0,0,0,0
org.apache.pdfbox.pdmodel.PDDocumentCatalog.getOCProperties(),2,146,9,35,2,2
org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDArtifactMarkedContent.getSubtype(),12,13,0,0,4,4
org.apache.pdfbox.preflight.graphic.ICCProfileWrapper.isCMYKColorSpace(),0,142,11,32,0,0
org.apache.pdfbox.pdfparser.NonSequentialPDFParser.closeFileStream(),9,228,11,53,0,0
org.apache.pdfbox.preflight.font.util.Type1Parser.isEncodingKeyWord(byte[]),12,28,4,11,0,0
org.apache.pdfbox.pdmodel.interactive.measurement.PDNumberFormatDictionary.PDNumberFormatDictionary(COSDictionary),0,15,4,6,0,0
"org.apache.pdfbox.preflight.content.StubOperator.checkArrayOperands(List, int)",12,24,5,5,3,3
"org.apache.pdfbox.util.operator.pagedrawer.EndPath.process(PDFOperator, List)",12,6,0,0,2,4
org.apache.pdfbox.pdmodel.graphics.shading.PDShadingResources.setAntiAlias(boolean),12,5,0,0,3,2
org.apache.pdfbox.pdfparser.NonSequentialPDFParser.createTmpFile(InputStream),3,15,4,7,1,2
"org.apache.pdfbox.pdmodel.font.PDTrueTypeFont.loadTTF(PDDocument, InputStream, Encoding)",12,121,3,1,8,45
org.apache.pdfbox.pdmodel.interactive.form.PDCheckbox.setValue(String),12,8,0,0,3,4
org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDAttributeObject.notifyChanged(),6,30,3,4,5,12
"org.apache.pdfbox.util.PDFTextStripper.normalize(List, boolean, boolean)",4,71,5,30,3,3
org.apache.pdfbox.preflight.font.descriptor.TrueTypeDescriptorHelper.extractFontFile(PDFontDescriptorDictionary),12,17,0,0,4,7
"org.apache.pdfbox.pdfparser.NonSequentialPDFParser.parseCOSStream(COSDictionary, RandomAccess)",7,167,5,8,10,29
org.apache.pdfbox.pdmodel.interactive.form.PDField.isNoExport(),12,9,0,0,6,2
org.apache.pdfbox.pdfparser.ConformingPDFParser.parseXrefTable(),12,67,7,16,2,5
org.apache.pdfbox.pdmodel.fdf.FDFCatalog.getVersion(),12,15,0,0,5,4
"org.apache.pdfbox.preflight.content.ContentStreamEngine.checkSetColorSpaceOperators(PDFOperator, List)",7,206,14,31,6,17
"org.apache.pdfbox.preflight.exception.HeaderParseException.HeaderParseException(String, String)",12,2,0,0,1,1
org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDLayoutAttributeObject.setSpaceBefore(float),12,35,0,0,8,12
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationLine.setInteriorColour(PDGamma),12,9,0,0,4,3
org.apache.pdfbox.pdmodel.graphics.xobject.PDXObject.getMetadata(),12,7,0,0,2,3
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationLine.setCaptionPositioning(String),12,9,0,0,4,3
org.apache.pdfbox.pdmodel.edit.PDPageContentStream.closeAndStroke(),12,2,0,0,1,1
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSeedValueTimeStamp.PDSeedValueTimeStamp(),12,3,0,0,1,2
org.apache.pdfbox.pdmodel.graphics.xobject.PDXObject.getCOSStream(),1,474,10,135,1,1
"org.apache.pdfbox.util.operator.CloseAndStrokePath.process(PDFOperator, List)",12,8,0,0,3,4
org.apache.pdfbox.pdmodel.encryption.AccessPermission.isPermissionBitOn(int),0,9,1,8,0,0
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationRubberStamp.getName(),12,14,0,0,5,4
org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDPageXYZDestination.getLeft(),12,5,0,0,3,2
