method,layer,size,upperDepth,upperWidth,lowerDepth,lowerWidth
org.apache.cxf.transport.http.netty.server.NettyHttpServerEngine.shutdown(),0,61,7,17,2,1
org.apache.cxf.transport.jms.JMSConfiguration.setReplyDestination(String),10,500,14,81,0,0
org.apache.cxf.jaxrs.ext.MessageContextImpl.createAttachments(String),22,75,2,1,7,17
org.apache.cxf.tools.corba.processors.wsdl.WSDLToCorbaHelper.setWsdlDefinition(Definition),10,529,20,97,0,0
org.apache.cxf.systest.jaxrs.security.BookServerSecuritySpringInterface.BookServerSecuritySpringInterface(),22,20,8,6,2,1
org.apache.cxf.binding.soap.SOAPBindingUtil.getSoapBinding(List),22,5,0,0,3,2
org.apache.cxf.jaxrs.JAXRSServiceFactoryBean.setService(Service),6,449,16,86,1,1
org.apache.cxf.jca.servant.EJBEndpoint.getAddressPort(String),11,13,3,9,0,0
org.apache.cxf.transport.http.netty.server.NettyHttpServletPipelineFactory.HttpSessionWatchdog.run(),22,3,0,0,1,2
org.apache.cxf.transport.http.asyncclient.SharedInputBuffer.isEndOfStream(),0,5,2,2,1,1
"org.apache.cxf.jaxrs.provider.AbstractJAXBProvider.handleXMLStreamException(XMLStreamException, boolean)",5,821,23,80,7,4
"org.apache.cxf.tools.common.toolspec.parser.BadUsageException.BadUsageException(String, ErrorVisitor)",0,120,7,28,0,0
"org.apache.cxf.jibx.JibxDataReader.read(MessagePartInfo, XMLStreamReader)",22,11,0,0,3,6
org.apache.cxf.ws.policy.AssertionInfoMap.getAssertionInfo(QName),0,724,13,155,0,0
org.apache.cxf.systest.local_transport.Server.main(String[]),22,17,0,0,7,6
org.apache.cxf.ws.addressing.AddressingConstants.getMessageIDQName(),0,140,8,57,0,0
org.apache.cxf.sts.token.validator.TokenValidatorResponse.getAdditionalProperties(),0,465,9,154,0,0
org.apache.cxf.jaxrs.provider.AbstractJAXBProvider.objectFactoryOrIndexAvailable(Class),0,14,4,5,0,0
org.apache.cxf.sts.claims.ProcessedClaim.setPrincipal(Principal),0,37,3,30,0,0
"org.apache.cxf.bus.extension.ExtensionManagerImpl.getBeanOfType(String, Class)",22,52,0,0,6,13
org.apache.cxf.osgi.itests.soap.JmsTestActivator.createConnectionFactory(),22,1047,20,130,0,0
org.apache.cxf.systest.ws.addr_responses.Server.main(String[]),22,17,0,0,7,6
org.apache.cxf.tools.corba.common.ProcessorEnvironment.isVerbose(),7,315,12,62,2,1
org.apache.cxf.sts.request.KeyRequirements.setAuthenticationType(String),7,154,10,37,0,0
"org.apache.cxf.jaxws.support.JaxWsServiceConfiguration.getPartIndex(Method, int, boolean)",3,31,4,10,5,3
"org.apache.cxf.ws.security.wss4j.CryptoCoverageChecker.XPathExpression.XPathExpression(String, CoverageType)",12,297,2,5,15,57
org.apache.cxf.systest.type_test.AbstractTypeTestClient3.testChoiceWithGroups(),22,3,0,0,1,2
"org.apache.cxf.BusException.BusException(Message, Throwable)",22,2,0,0,1,1
org.apache.cxf.binding.corba.utils.ContextUtils.isRequestor(Message),1,221,12,49,2,6
org.apache.cxf.jaxrs.impl.ResponseBuilderImpl.build(),22,39,5,14,2,5
org.apache.cxf.transport.http.netty.client.NettyHttpConduit.NettyWrappedOutputStream.getResponseMessage(),22,3,0,0,2,1
org.apache.cxf.jaxrs.ext.search.visitor.ThreadLocalVisitorState.get(),22,2,1,1,0,0
org.apache.cxf.bus.ManagedBus.shutdown(boolean),22,2,0,0,1,1
org.apache.cxf.management.web.logging.ReadOnlyFileStorage.setRecordDateFormat(String),22,131,10,24,0,0
org.apache.cxf.transport.AbstractTransportFactory.getTransportIds(),1,3,2,1,0,0
org.apache.cxf.ws.rm.EncoderDecoder11Impl.getContext(),2,11,3,5,2,2
org.apache.cxf.management.web.browser.client.event.ChangedFilterOptionsEvent.ChangedFilterOptionsEvent(FilterOptions),22,10,2,8,0,0
org.apache.cxf.rs.security.saml.sso.SamlPostBindingFilter.filter(ContainerRequestContext),22,232,0,0,14,34
org.apache.cxf.wsdl.service.factory.ReflectionServiceFactoryBean.getIgnoredClasses(),0,7,2,4,0,0
"org.apache.cxf.rs.security.oauth.provider.OAuthServiceException.OAuthServiceException(String, Throwable)",0,2171,19,257,0,0
org.apache.cxf.jaxrs.resources.Book.compareTo(Book),22,2,0,0,1,1
org.apache.cxf.systest.jaxrs.GenericRestServiceImpl.getById(PK),-1,1,0,0,0,0
org.apache.cxf.ws.rm.RMEndpoint.setPolicies(Message),6,398,15,67,7,16
org.apache.cxf.ws.security.wss4j.policyvalidators.EncryptedTokenPolicyValidator.EncryptedTokenPolicyValidator(),22,16,3,11,1,1
org.apache.cxf.ws.security.wss4j.policyhandlers.AbstractStaxBindingHandler.storeSecurityToken.(Anon_4).getSecretKey(String),-1,1,0,0,0,0
"org.apache.cxf.transport.websocket.atmosphere.AtmosphereWebSocketServletDestination.invoke(ServletConfig, ServletContext, HttpServletRequest, HttpServletResponse)",22,56,0,0,7,20
org.apache.cxf.service.model.AbstractPropertiesHolder.setExtensionAttributes(Map),3,13,4,6,0,0
org.apache.cxf.management.jmx.export.runtime.ModelMBeanAssembler.getAttributeName(String),0,45,3,24,0,0
org.apache.cxf.wsdl.service.factory.ReflectionServiceFactoryBean.setEndpointName(QName),10,957,16,144,0,0
org.apache.cxf.wsdl11.ServiceWSDLBuilder.isSameTNS(ServiceInfo),2,88,6,35,1,3
org.apache.cxf.aegis.type.basic.XMLBeanTypeInfo.registerType(PropertyDescriptor),22,5,0,0,2,3
org.apache.cxf.systest.jaxws.RpcLitCodeFirstService.Foo.Foo(),0,4,2,2,0,0
org.apache.cxf.tools.corba.common.idltypes.IdlField.write(PrintWriter),22,17,2,2,4,6
org.apache.cxf.sts.token.delegation.UsernameTokenDelegationHandler.canHandleToken(ReceivedToken),22,2,0,0,1,1
"org.apache.cxf.transport.https.SSLSocketFactoryWrapper.SSLSocketFactoryWrapper(SSLSocketFactory, String[], String)",4,32,5,17,0,0
org.apache.cxf.jaxrs.impl.ResponseBuilderImpl.ResponseBuilderImpl(ResponseBuilderImpl),22,2,1,1,0,0
org.apache.cxf.sts.SignatureProperties.setMinimumKeySize(long),22,245,9,85,0,0
"org.apache.cxf.ws.security.policy.interceptors.SpnegoTokenInterceptorProvider.mapSecurityProps(Message, Map)",22,41,4,16,1,1
"org.apache.cxf.javascript.types.SchemaJavascriptBuilder.deserializeAny(XmlSchemaComplexType, ParticleInfo, ParticleInfo)",12,915,19,106,2,9
org.apache.cxf.wsdl.interceptors.DocLiteralInInterceptor.DocLiteralInInterceptor(),3,795,12,166,3,1
org.apache.cxf.endpoint.ServerImpl.initDestination(DestinationFactory),1,11,1,1,2,8
org.apache.cxf.ws.rm.persistence.jdbc.RMTxStore.getUserName(),22,72,5,31,0,0
org.apache.cxf.tools.wsdlto.frontend.jaxws.wsdl11.CustomizedWSDLLocator.getBaseInputSource(),22,55,0,0,8,11
org.apache.cxf.jaxws.service.Hello.getGreetings(),-1,1,0,0,0,0
org.apache.cxf.management.web.logging.atom.converter.StandardConverter.configure.(Anon_1).convert(List),22,26,0,0,5,9
"org.apache.cxf.staxutils.PrettyPrintXMLStreamWriter.writeNamespace(java.lang.String, java.lang.String)",-1,1,0,0,0,0
"org.apache.cxf.binding.corba.types.CorbaAnyEventProducer.CorbaAnyEventProducer(CorbaObjectHandler, ServiceInfo, ORB)",4,174,0,0,7,53
org.apache.cxf.jca.cxf.CXFInvocationHandlerData.setSubject(Subject),22,10,4,5,0,0
"org.apache.cxf.jaxws.support.JaxWsServiceConfiguration.getPartName(OperationInfo, Method, int, MessageInfo, String, boolean)",22,31,2,3,4,10
org.apache.cxf.attachment.AttachmentSerializer.setXop(boolean),22,37,3,26,0,0
org.apache.cxf.ws.security.wss4j.AbstractWSS4JStaxInterceptor.getProperties(),2,65,14,20,0,0
org.apache.cxf.sts.token.provider.TokenProviderResponse.getTokenId(),0,995,17,286,0,0
org.apache.cxf.jaxrs.ext.multipart.Attachment.getHeaderAsList(String),-1,1,0,0,0,0
org.apache.cxf.transport.http.URLConnectionInfo.URLConnectionInfo(URI),0,2,1,1,0,0
org.apache.cxf.sts.claims.LdapGroupClaimsHandler.getAppliesToScopeMapping(),22,17,3,14,0,0
org.apache.cxf.attachment.AttachmentDeserializer.findBoundaryFromContentType(String),2,45,5,20,0,0
org.apache.cxf.ws.rm.AbstractSequence.isAcknowledged(long),0,913,13,163,0,0
"org.apache.cxf.staxutils.StaxUtils.configureReader(XMLStreamReader, Integer, Integer, Integer, Integer, Integer, Long, Long)",2,13,3,2,2,6
org.apache.cxf.ws.security.wss4j.policyhandlers.AbstractCommonBindingHandler.getWss10(),5,18,3,7,1,2
org.apache.cxf.xkms.exception.XKMSLocateException.XKMSLocateException(String),22,2,0,0,1,1
org.apache.cxf.aegis.type.TypeMapping.removeType(AegisType),22,4,2,2,0,0
org.apache.cxf.jaxrs.client.JAXRSClientFactoryBean.setInitialState(ClientState),0,772,36,110,0,0
org.apache.cxf.bus.managers.ServerRegistryImpl.unregister(Server),22,8,1,1,2,5
org.apache.cxf.systest.type_test.xml.XMLServerImpl.run(),22,8,0,0,2,4
org.apache.cxf.sts.token.validator.TokenValidatorParameters.setToken(ReceivedToken),0,534,9,194,0,0
org.apache.cxf.jaxrs.impl.ResponseImpl.getStatusInfo.(Anon_1).getReasonPhrase(),-1,1,0,0,0,0
org.apache.cxf.wsdl11.WSDLManagerImpl.getDefinitions(),-1,1,0,0,0,0
"org.apache.cxf.ws.security.wss4j.SamlTokenInterceptor.getCrypto(SamlToken, String, String, SoapMessage)",2,31,5,6,3,7
"org.apache.cxf.jaxrs.utils.InjectionUtils.injectThroughMethod(Object, Method, Object, Message)",10,353,8,24,22,36
org.apache.cxf.jaxrs.fortest.jaxb.Book.getName(),16,734,22,76,0,0
org.apache.cxf.jaxrs.model.UserResource.setName(String),0,1729,17,339,0,0
org.apache.cxf.jaxrs.provider.json.utils.JSONUtils.IgnoreContentJettisonWriter.writeEndElement(),22,2,0,0,1,1
org.apache.cxf.configuration.spring.AbstractBeanDefinitionParser.getFirstChild(Element),1,3,1,1,1,1
org.apache.cxf.tools.corba.common.ToolTestBase.setUp(),0,296,11,91,0,0
org.apache.cxf.service.model.SchemaInfo.isAttributeFormQualified(),0,163,9,33,0,0
org.apache.cxf.aegis.type.encoded.StructType.getBeanTypeInfoWithProperty(QName),22,47,0,0,8,16
org.apache.cxf.jaxrs.ext.search.OrSearchCondition.isMet(T),22,2,0,0,1,1
org.apache.cxf.resource.ClassLoaderResolver.getAsStream(String),22,3,2,1,0,0
org.apache.cxf.systest.handlers.LoggingHandler.handleFault(SOAPMessageContext),22,2,0,0,1,1
org.apache.cxf.ws.addressing.WSAddressingFeature.isAddressingRequired(),0,345,13,88,0,0
"org.apache.cxf.helpers.IOUtils.newStringFromBytes(byte[], int, int)",1,20,4,11,1,1
org.apache.cxf.ws.rm.RewindableInputStream.rewind(),0,686,12,161,0,0
"org.apache.cxf.tools.corba.common.WSDLUtils.isElementFormQualified(SchemaCollection, QName)",10,4,1,2,1,1
org.apache.cxf.systest.jaxrs.BookStoreSpring.convertBook(Book2),2,1725,17,292,3,5
org.apache.cxf.javascript.JsSimpleDomNode.jsGet_localName(),-1,1,0,0,0,0
org.apache.cxf.sts.token.realm.SAMLRealm.getCallbackHandler(),5,50,4,23,3,2
org.apache.cxf.management.web.browser.client.ui.resources.LogBrowserCss.errorDialog(),22,9,2,7,0,0
org.apache.cxf.transport.jms.uri.JMSEndpoint.getMessageType(),10,495,15,89,0,0
org.apache.cxf.tools.common.VelocityGenerator.VelocityGenerator(boolean),1,144,16,23,2,2
org.apache.cxf.ws.security.trust.STSSamlAssertionValidator.isTrustVerificationSucceeded(),17,3,2,1,0,0
org.apache.cxf.systest.stringarray.Server.run(),22,435,0,0,16,54
org.apache.cxf.service.model.ServiceInfo.getInterface(),0,2729,16,650,0,0
"org.apache.cxf.rs.security.oauth2.services.RedirectionBasedGrantService.addAuthenticityTokenToSession(OAuthAuthorizationData, MultivaluedMap, UserSubject)",22,30,3,23,1,4
org.apache.cxf.jaxrs.model.wadl.WadlGenerator.setCheckAbsolutePathSlash(boolean),22,9,2,7,0,0
org.apache.cxf.jaxrs.resources.Chapter.getId(),22,642,16,106,0,0
"org.apache.cxf.performance.client.BenchClient.method2s(char, char)",22,27,2,24,0,0
org.apache.cxf.management.jmx.MBServerConnectorFactory.createConnector(),2,67,7,25,3,6
org.apache.cxf.jaxws.handler.HandlerChainInvoker.isRequestor(),9,318,13,62,0,0
org.apache.cxf.jca.outbound.ManagedConnectionFactoryImpl.createConnectionFactory(),22,2,0,0,1,1
"org.apache.cxf.bus.spring.SpringBeanLocator.hasConfiguredPropertyValue(String, String, String)",22,2,0,0,1,1
org.apache.cxf.systest.jaxrs.websocket.WebSocketTestClient.close(),22,497,18,86,0,0
org.apache.cxf.tools.corba.processors.idl.IDLLexer.mHEX(boolean),22,47,4,40,1,1
org.apache.cxf.tools.corba.common.idltypes.IdlScopeBase.holdForScope(IdlDefn),10,121,9,29,0,0
org.apache.cxf.ws.security.wss4j.StaxCryptoCoverageChecker.StaxCryptoCoverageChecker(),22,2170,17,139,18,124
"org.apache.cxf.ws.policy.WSPolicyFeature.initializeEndpointPolicy(Endpoint, Bus)",2,69,5,18,3,8
org.apache.cxf.aegis.databinding.AegisDatabinding.schemaImportsXmime(XmlSchema),22,33,6,16,1,1
org.apache.cxf.tools.corba.idlpreprocessor.IdlPreprocessorReader.handleIf(String),7,33,4,15,1,1
org.apache.cxf.tools.java2wsdl.processor.internal.jaxws.Wrapper.setClassName(String),22,848,18,107,0,0
org.apache.cxf.common.util.ASMHelper.ClassWriter.toByteArray(),0,1303,20,164,0,0
org.apache.cxf.maven_plugin.AbstractCodegenMoho.getJavaExecutable(),6,10,6,3,0,0
"org.apache.cxf.jms.testsuite.util.JMSTestUtil.buildJMSMessageFromTestCase(TestCaseType, Session, Destination)",22,1352,19,166,0,0
org.apache.cxf.maven_plugin.corba.maven.plugins.IDLToWSDLPlugin.execute(),22,20,0,0,7,7
org.apache.cxf.jca.core.classloader.FireWallClassLoader.processFilters(String[]),2,4,0,0,2,2
org.apache.cxf.tools.java2wsdl.processor.JavaToWSDLProcessor.getBindingId(),6,88,14,12,5,4
org.apache.cxf.tools.wsdlto.frontend.jaxws.processor.internal.OperationProcessor.addAsyncMethod(JavaMethod),22,233,7,42,6,40
org.apache.cxf.jaxrs.utils.ResourceUtils.findPreDestroyMethod(Class),2,15,4,5,1,1
org.apache.cxf.binding.corba.types.CorbaPrimitiveTypeEventProducer.CorbaPrimitiveTypeEventProducer(CorbaObjectHandler),4,174,7,45,1,1
org.apache.cxf.aegis.type.java5.AnnotatedBean2.setAttributeProperty(String),22,3,2,1,0,0
org.apache.cxf.ws.rm.RMConfiguration.getRMNamespace(),0,879,16,131,0,0
org.apache.cxf.management.web.browser.client.ui.settings.SubscriptionDialog.center(),1,6,2,4,0,0
"org.apache.cxf.jaxrs.impl.ConfigurationImpl.register(Object, int, Class...)",2,7,3,1,2,2
org.apache.cxf.transport.http_jetty.JettyHTTPServerEngine.setConnector(Connector),1,155,10,49,0,0
"org.apache.cxf.databinding.source.NodeDataWriter.write(Object, MessagePartInfo, Node)",22,28,0,0,7,7
org.apache.cxf.configuration.jsse.TLSParameterJaxBUtils.createTrustStore(java.io.InputStream),22,21,10,4,1,1
"org.apache.cxf.transport.udp.IoSessionOutputStream.write(byte[], int, int)",-1,1,0,0,0,0
org.apache.cxf.rs.security.oauth2.grants.AbstractGrantHandler.isCanSupportPublicClients(),22,36,6,16,0,0
"org.apache.cxf.tools.corba.common.idltypes.IdlAnonFixed.IdlAnonFixed(IdlScopeBase, int, int)",10,9,1,1,5,3
"org.apache.cxf.binding.corba.utils.CorbaAnyHelper.addReadOverride(ASMHelper, ClassWriter)",3,43,6,12,3,13
org.apache.cxf.systest.handlers.types.AddNumbersResponse.getReturn(),22,23,5,8,0,0
org.apache.cxf.staxutils.XMLStreamReaderWrapper.wrap(XMLStreamReader),4,31,7,6,0,0
org.apache.cxf.systest.ws.addressing.MAPTestBase.testOneway(),22,2,0,0,1,1
org.apache.cxf.tools.corba.processors.idl.StructVisitor.visitForwardDeclaredStruct(AST),22,114,9,30,3,5
org.apache.cxf.ws.rm.RMConstants.getWSRMNamespace(),0,603,17,119,0,0
"org.apache.cxf.jaxrs.client.AbstractClient.isDuplicate(String, String)",1,3,1,1,1,1
"org.apache.cxf.service.factory.SimpleMethodDispatcher.getBindingOperation(Method, Endpoint)",22,17,3,4,2,6
org.apache.cxf.aegis.xml.AbstractMessageReader.getValueAsDouble(),22,2,0,0,1,1
org.apache.cxf.ws.addressing.impl.InternalContextUtils.getActionFromMessageAttributes(MessageInfo),3,36,4,15,3,8
org.apache.cxf.transport.jms.continuations.JMSContinuation.cancelTimerTask(),0,29,8,11,0,0
org.apache.cxf.rs.security.oauth2.jwt.grant.JwtBearerClientCredentialsGrant.toMap(),22,6,0,0,2,3
org.apache.cxf.tools.validator.WSDLValidator.execute(boolean),22,359,0,0,10,71
org.apache.cxf.systest.jaxrs.failover.Server.tearDown(),22,3,0,0,1,2
org.apache.cxf.jaxrs.swagger.SwaggerFeature.calulateDefaultResourcePackage(Server),22,334,32,36,1,5
org.apache.cxf.jaxrs.client.WebClient.accept(MediaType...),-1,1,0,0,0,0
org.apache.cxf.systest.handlers.HandlerServer.main(String[]),22,17,0,0,7,6
"org.apache.cxf.configuration.jsse.SSLUtils.logUnSupportedPolicy(boolean, boolean, String, Logger)",22,2,1,1,0,0
"org.apache.cxf.transport.AbstractMultiplexDestination.extractStringElementFromAny(QName, EndpointReferenceType)",1,3,2,1,0,0
"org.apache.cxf.service.invoker.AbstractInvoker.releaseServiceObject(Exchange, Object)",4,27,5,11,0,0
org.apache.cxf.tools.common.Processor.process(),0,553,10,139,0,0
"org.apache.cxf.jaxrs.provider.CachingMessageBodyWriter.getWriter(Class, Type, Annotation[], MediaType)",22,16,2,2,6,5
org.apache.cxf.xkms.x509.repo.ldap.LdapSchemaConfig.getConstAttrNamesCSV(),22,12,3,8,0,0
"org.apache.cxf.helpers.IOUtils.copyAndCloseInput(InputStream, OutputStream, int)",1,3,1,1,1,1
org.apache.cxf.aegis.util.stax.JDOMStreamReader.isAttributeSpecified(int),22,5,0,0,3,2
org.apache.cxf.jaxrs.Customer.CustomerBean.getG(),20,950,15,173,0,0
org.apache.cxf.systest.jaxrs.MultipartStore.addBooks(List),22,1724,17,297,0,0
org.apache.cxf.profile.EndpointCreationLoop2.readBeans(Resource),22,2,1,1,0,0
org.apache.cxf.sts.token.delegation.UsernameTokenDelegationHandler.isDelegationAllowed(TokenDelegationParameters),22,4,0,0,1,3
org.apache.cxf.ws.discovery.WSDVersion.getHelloAction(),12,356,17,58,1,1
org.apache.cxf.service.model.EndpointInfo.setService(ServiceInfo),0,1132,14,248,0,0
"org.apache.cxf.transport.http_jetty.spring.JettySpringTypesFactory.createThreadingParametersMap(String, JAXBContext)",22,4,0,0,2,2
org.apache.cxf.tools.corba.processors.wsdl.WSDLToCorbaBinding.setWsdlFile(String),10,536,13,100,0,0
"org.apache.cxf.transport.https.HttpsMessageTrustDecider.HttpsMessageTrustDecider(CertConstraints, MessageTrustDecider)",22,11,3,7,0,0
org.apache.cxf.jaxws.EndpointUtils.hasWebServiceAnnotation(Class),0,1097,21,115,0,0
org.apache.cxf.binding.soap.SoapBindingConfiguration.setVersion(SoapVersion),0,1112,19,104,0,0
"org.apache.cxf.xkms.client.XKMSInvoker.parseValidateXKMSResponse(ValidateResultType, String)",2,12,3,4,2,2
org.apache.cxf.transport.jms.JMSConfiguration.getUserName(),2,495,14,85,0,0
org.apache.cxf.management.web.logging.MockApp.getClasses(),-1,1,0,0,0,0
org.apache.cxf.common.util.Compiler.setOutputDir(File),0,123,9,31,0,0
org.apache.cxf.javascript.fortest.AnyImpl.reset(),7,44,12,20,0,0
"org.apache.cxf.ws.security.wss4j.PolicyBasedWSS4JInInterceptor.getProps(Object, URL, SoapMessage)",22,26,5,9,0,0
"org.apache.cxf.wsdl11.WSDLServiceBuilder.buildMessage(AbstractMessageContainer, Message)",6,73,5,32,3,13
org.apache.cxf.jaxrs.impl.ResponseImpl.getHeaders(),0,556,18,55,0,0
org.apache.cxf.interceptor.ClientFaultConverter.parseStackTrackLine(String),22,13,4,5,0,0
"org.apache.cxf.systest.sts.batch.SimpleBatchSTSClient.writeElementsForRSTPublicKey(W3CDOMStreamWriter, X509Certificate)",22,23,0,0,5,11
org.apache.cxf.interceptor.AbstractInDatabindingInterceptor.AbstractInDatabindingInterceptor(String),2,79,7,23,2,1
org.apache.cxf.io.AbstractThresholdOutputStream.write(int),22,7,0,0,2,3
org.apache.cxf.databinding.AbstractWrapperHelper.createWrapperObject(List),22,4,0,0,1,3
org.apache.cxf.systest.jaxrs.provider.BookJsonStore.bookToJson(Book),1,885,19,105,1,5
org.apache.cxf.jaxws.EndpointImpl.setInvoker(Invoker),22,1051,20,134,0,0
org.apache.cxf.transport.http.netty.server.servlet.NettyServletResponse.getWriter(),0,105,11,24,0,0
"org.apache.cxf.rs.security.oauth2.tokens.hawk.HawkAuthorizationScheme.toAuthorizationHeader(String, String)",3,50,6,14,5,9
org.apache.cxf.systest.jaxrs.sdo.impl.StructureImpl.isSet(int),22,4,0,0,1,3
"org.apache.cxf.binding.corba.types.CorbaArrayHandler.CorbaArrayHandler(QName, QName, TypeCode, Object)",1,160,6,88,1,1
org.apache.cxf.jaxrs.provider.atom.AbstractEntryBuilder.getSummary(T),0,19,4,13,0,0
"org.apache.cxf.jaxrs.utils.JAXBUtils.getAdapter(Class, Annotation[])",1,261,14,49,1,1
"org.apache.cxf.rs.security.oauth2.utils.crypto.CryptoUtils.unwrapKey(byte[], String, Key, KeyProperties, int)",2,7,1,1,2,4
"org.apache.cxf.jca.servant.EJBServantConfig.EJBServantConfig(String, String)",11,774,19,98,6,5
org.apache.cxf.transport.https_jetty.CXFJettySslSocketConnector.CxfSslContextFactory.setNeedClientAuth(boolean),22,6,4,2,0,0
org.apache.cxf.ws.addressing.ContextUtils.retrieveDeferUncorrelatedMessageAbort(Message),22,28,5,14,1,2
org.apache.cxf.jca.cxf.handlers.CXFInvocationHandlerBase.setNext(CXFInvocationHandler),22,18,4,7,0,0
"org.apache.cxf.rs.security.oauth.client.OAuthClientUtils.getRequestToken(WebClient, Consumer, URI, Map)",22,11,0,0,3,4
"org.apache.cxf.wsdl.service.factory.ReflectionServiceFactoryBean.isInParam(Method, int)",2,114,7,45,1,1
org.apache.cxf.jaxrs.impl.UriInfoImpl.getMatchedURIs(boolean),22,14,1,1,5,8
"org.apache.cxf.rs.security.oauth2.client.OAuthClientUtils.getAccessToken(WebClient, Consumer, AccessTokenGrant, Map, boolean)",19,466,1,3,21,53
"org.apache.cxf.jaxws.support.JaxWsServiceFactoryBean.getFaultInfo(OperationInfo, Class)",22,17,3,10,1,2
"org.apache.cxf.management.web.browser.client.service.AbstractCallback.onError(Request, Throwable)",22,4,2,2,0,0
org.apache.cxf.rs.security.oauth2.tokens.refresh.RefreshToken.addAccessToken(String),-1,1,0,0,0,0
"org.apache.cxf.ws.security.policy.interceptors.HttpsTokenInterceptorProvider.HttpsTokenInInterceptor.assertHttps(AssertionInfoMap, Collection, Message)",22,17,3,5,2,6
org.apache.cxf.sts.token.provider.SAMLTokenProvider.testKeyType(TokenProviderParameters),5,100,6,39,1,6
org.apache.cxf.binding.corba.runtime.CorbaObjectReader.readWString(),3,83,0,0,5,44
org.apache.cxf.service.model.FaultInfo.hashCode(),22,6,0,0,2,4
org.apache.cxf.jca.core.resourceadapter.AbstractManagedConnectionFactoryImpl.AbstractManagedConnectionFactoryImpl(),1,3,1,1,1,1
org.apache.cxf.profile.FastInfosetExperiment.readWithFIDom(),22,5,2,3,0,0
org.apache.cxf.interceptor.AbstractInDatabindingInterceptor.getXMLStreamReader(Message),1,230,12,65,1,3
org.apache.cxf.tools.common.model.JavaMethod.getParameters(),22,243,6,110,0,0
org.apache.cxf.common.jaxb.JAXBUtils.JPackage.name(),11,867,19,110,0,0
org.apache.cxf.transport.http_jetty.osgi.HTTPJettyTransportActivator.createTlsServerParameters(Dictionary),22,99,7,29,2,17
org.apache.cxf.jaxrs.provider.RequestDispatcherProvider.classResourceSupported(Class),22,29,11,7,0,0
org.apache.cxf.jaxb.attachment.JAXBAttachmentSchemaValidationHack.JAXBAttachmentSchemaValidationHack(),22,3,0,0,2,1
org.apache.cxf.jaxrs.ext.MessageContextImpl.getProviders(),-1,1,0,0,0,0
org.apache.cxf.rs.security.oauth2.common.UserSubject.setProperties(Map),1,8,3,5,0,0
"org.apache.cxf.jaxws.interceptors.SwAOutInterceptor.processAttachments(SoapMessage, SoapBodyInfo)",22,65,4,10,7,12
org.apache.cxf.systest.ws.addressing.MAPVerifier.MAPVerifier(),3,30,4,15,2,1
org.apache.cxf.ws.rm.RetransmissionInterceptor.setManager(RMManager),22,11,4,6,0,0
org.apache.cxf.service.model.UnwrappedOperationInfo.getFault(QName),22,2,0,0,1,1
"org.apache.cxf.jaxws.support.JaxWsServiceConfiguration.getRequestWrapperPartName(OperationInfo, Method)",22,10,0,0,4,3
org.apache.cxf.bus.spring.BusApplicationContext.getSpringValidationMode(),22,4,3,1,0,0
org.apache.cxf.systest.type_test.AbstractTypeTestClient3.testGroupDirectlyInComplexType(),22,3,0,0,1,2
"org.apache.cxf.management.web.browser.client.Dispatcher.Dispatcher(EventBus, SettingsFacade, Provider, Provider, Provider)",22,2,0,0,1,1
org.apache.cxf.jaxrs.provider.json.JSONProvider.setTypeConverter(TypeConverter),22,2,1,1,0,0
org.apache.cxf.ws.security.trust.AbstractSTSClient.getEndpointQName(),22,832,21,77,0,0
org.apache.cxf.binding.corba.types.CorbaObjectHandler.getName(),0,231,6,82,0,0
org.apache.cxf.jca.cxf.ManagedConnectionFactoryImpl.setMonitorEJBServiceProperties(Boolean),22,876,0,0,24,96
org.apache.cxf.common.util.ProxyClassLoader.addLoader(ClassLoader),0,698,35,88,0,0
"org.apache.cxf.systest.jaxrs.security.saml.CustomSecurityContextProvider.getSubjectPrincipalName(Subject, ClaimCollection)",22,727,0,0,20,85
org.apache.cxf.tools.java2wsdl.processor.internal.jaxws.WrapperUtil.getJaxbAnnotations(Method),2,18,3,13,0,0
"org.apache.cxf.rs.security.saml.sso.AbstractRequestAssertionConsumerHandler.readSAMLResponse(boolean, String)",6,135,14,20,6,8
org.apache.cxf.common.xmlschema.SchemaCollection.addCrossImports(),1,114,7,42,4,5
"org.apache.cxf.sdo.tools.SDODatabinding.createPackageInfoTable(SchemaCollection, Map)",22,6,3,2,1,1
org.apache.cxf.binding.corba.utils.CorbaAnyHelper.isPrimitiveSchemaType(QName),3,4,2,2,0,0
org.apache.cxf.transport.http_jetty.JettyHTTPServerEngineFactory.setEnginesList(List),1,155,10,48,1,2
org.apache.cxf.jaxws.context.WrappedMessageContext.size(),-1,1,0,0,0,0
org.apache.cxf.transport.http_jaxws_spi.HttpServletResponseAdapter.flushBuffer(),-1,1,0,0,0,0
org.apache.cxf.wsdl.service.factory.ParamReader.MethodInfo.MethodInfo(int),22,7,3,4,0,0
org.apache.cxf.systest.corba.BaseGreeterImpl.pingMe(String),22,19,0,0,2,12
org.apache.cxf.tools.misc.processor.WSDLToXMLProcessor.isServiceExisted(),22,4,2,1,1,1
org.apache.cxf.jaxrs.ext.search.jpa.JPALanguageVisitor.visit(SearchCondition),22,109,0,0,9,22
org.apache.cxf.jaxrs.client.spec.ClientBuilderImpl.build(),22,12,0,0,6,3
org.apache.cxf.jaxws.binding.soap.JaxWsSoapBindingConfiguration.getJaxWsServiceFactory(),2,6,3,2,0,0
