method,LOC,Cyclomatic,FanIn,FanOut,Loop
org.apache.cxf.staxutils.StaxUtilsTest.testFactoryCreation(),4,1,0,3,0
org.apache.cxf.staxutils.StaxUtilsTest.getTestStream(String),3,1,10,3,0
org.apache.cxf.staxutils.StaxUtilsTest.testCommentNode(),7,1,1,9,0
org.apache.cxf.staxutils.StaxUtilsTest.testToNextElement(),10,1,0,8,0
org.apache.cxf.staxutils.StaxUtilsTest.testToNextTag(),8,1,0,8,0
org.apache.cxf.staxutils.StaxUtilsTest.testCopy(),27,2,0,17,1
org.apache.cxf.staxutils.StaxUtilsTest.testCXF2468(),15,1,0,15,0
org.apache.cxf.staxutils.StaxUtilsTest.testNonNamespaceAwareParser(),47,1,0,20,0
org.apache.cxf.staxutils.StaxUtilsTest.testEmptyNamespace(),14,1,0,1,0
org.apache.cxf.staxutils.StaxUtilsTest.cycleString(String),18,1,2,17,0
org.apache.cxf.staxutils.StaxUtilsTest.testRootPI(),13,1,0,13,0
org.apache.cxf.staxutils.StaxUtilsTest.testRootPInoProlog(),13,1,0,13,0
org.apache.cxf.staxutils.StaxUtilsTest.testDefaultPrefix(),10,1,0,8,0
org.apache.cxf.staxutils.StaxUtilsTest.testDefaultPrefixInRootElementWithIdentityTransformer(),16,1,1,16,0
org.apache.cxf.staxutils.StaxUtilsTest.testDefaultPrefixInRootElementWithXalanCopyTransformer(),16,1,1,18,0
org.apache.cxf.staxutils.StaxUtilsTest.testDefaultPrefixInRootElementWithJDKInternalCopyTransformer(),23,2,1,19,0
org.apache.cxf.staxutils.StaxUtilsTest.testCXF3193(),16,2,0,13,1
org.apache.cxf.staxutils.StaxUtilsTest.testCopyWithEmptyNamespace(),13,1,0,12,0
org.apache.cxf.staxutils.StaxUtilsTest.testQName(),22,2,1,11,0
org.apache.cxf.staxutils.StaxUtilsTest.testCopyFromTheMiddle(),26,2,0,19,1
org.apache.cxf.transport.jms.uri.URIConfiguredConduitTest.initConnectionFactory(),3,1,1,1,0
org.apache.cxf.transport.jms.uri.URIConfiguredConduitTest.testSendReceive(),11,1,3,1,0
org.apache.cxf.transport.jms.uri.URIConfiguredConduitTest.testSendReceiveCFFromContext(),7,1,2,1,0
"org.apache.cxf.transport.jms.uri.URIConfiguredConduitTest.sendAndReceive(SyncType, String)",24,2,8,22,0
org.apache.cxf.transport.jms.uri.URIConfiguredConduitTest.waitForAsyncReply(Exchange),7,2,2,2,1
org.apache.cxf.systest.ws.security.handler.HelloWorldImpl.sayHello(String),3,1,1,2,0
org.apache.cxf.aegis.type.java5.CollectionTestsWithService.before(),11,1,1,13,0
org.apache.cxf.aegis.type.java5.CollectionTestsWithService.testNestedMap(),16,1,2,10,0
org.apache.cxf.aegis.type.java5.CollectionTestsWithService.testListTypes(),11,1,1,7,0
org.apache.cxf.aegis.type.java5.CollectionTestsWithService.returnValueIsCollectionOfArrays(),20,3,2,4,1
org.apache.cxf.aegis.type.java5.CollectionTestsWithService.returnValueIsCollectionOfArraysOfAny(),4,1,1,3,0
org.apache.cxf.aegis.type.java5.CollectionService.getStrings(),3,1,0,1,0
org.apache.cxf.aegis.type.java5.CollectionService.setLongs(Collection<Long>),2,1,0,0,0
org.apache.cxf.aegis.type.java5.CollectionService.getUnannotatedStrings(),3,1,0,1,0
org.apache.cxf.aegis.type.java5.CollectionService.getStringCollections(),3,1,0,1,0
org.apache.cxf.aegis.type.java5.CollectionService.takeDoubleList(List<Double>),2,1,0,0,0
org.apache.cxf.aegis.type.java5.CollectionService.takeSortedStrings(SortedSet<String>),3,1,1,2,0
org.apache.cxf.aegis.type.java5.CollectionService.method1(List<String>),2,1,0,0,0
org.apache.cxf.aegis.type.java5.CollectionService.takeStack(Stack<String>),3,1,1,2,0
org.apache.cxf.aegis.type.java5.CollectionService.takeUnsortedSet(HashSet<String>),3,1,1,3,0
org.apache.cxf.aegis.type.java5.CollectionService.takeArrayList(ArrayList<String>),3,1,1,2,0
"org.apache.cxf.aegis.type.java5.CollectionService.mapOfMapWithStringAndPojo(Map<String, Map>)",3,1,1,1,0
org.apache.cxf.aegis.type.java5.CollectionService.getLastComplexMap(),3,1,2,1,0
org.apache.cxf.aegis.type.java5.CollectionService.returnCollectionOfPrimitiveArrays(),8,1,0,3,0
org.apache.cxf.aegis.type.java5.CollectionService.returnCollectionOfDOMFragments(),21,2,1,10,0
org.apache.cxf.aegis.type.java5.BeanWithGregorianDate.getDate(),3,1,1,1,0
org.apache.cxf.aegis.type.java5.BeanWithGregorianDate.setDate(XMLGregorianCalendar),3,1,1,1,0
org.apache.cxf.aegis.type.java5.BeanWithGregorianDate.getId(),3,1,1,1,0
org.apache.cxf.aegis.type.java5.BeanWithGregorianDate.setId(int),3,1,2,1,0
org.apache.cxf.aegis.type.java5.BeanWithGregorianDate.getName(),3,1,1,1,0
org.apache.cxf.aegis.type.java5.BeanWithGregorianDate.setName(String),3,1,2,1,0
org.apache.cxf.aegis.type.java5.BeanWithGregorianDate.getParent(),3,1,1,1,0
org.apache.cxf.aegis.type.java5.BeanWithGregorianDate.setParent(BeanWithGregorianDate),3,1,1,1,0
org.apache.cxf.aegis.type.java5.BeanWithGregorianDate.toString(),3,1,3,1,0
"org.apache.cxf.management.web.browser.client.Dispatcher.Dispatcher(EventBus, SettingsFacade, Provider<BrowsePresenter>, Provider<EditCriteriaPresenter>, Provider<SettingsPresenter>)",12,1,5,7,0
org.apache.cxf.management.web.browser.client.Dispatcher.start(),4,1,4,2,0
org.apache.cxf.management.web.browser.client.Dispatcher.go(Presenter),7,2,5,4,0
org.apache.cxf.management.web.browser.client.Dispatcher.bind(),17,1,5,1,0
org.apache.cxf.jaxrs.ext.search.tika.TikaContentExtractorTest.setUp(),4,1,0,3,0
org.apache.cxf.jaxrs.ext.search.tika.TikaContentExtractorTest.testExtractedTextContentMatchesSearchCriteria(),7,1,2,7,0
org.apache.cxf.jaxrs.ext.search.tika.TikaContentExtractorTest.testExtractedTextContentDoesNotMatchSearchCriteria(),7,1,2,7,0
org.apache.cxf.jaxrs.ext.search.tika.TikaContentExtractorTest.testExtractionFromTextFileUsingPdfParserFails(),4,1,1,4,0
org.apache.cxf.jaxrs.ext.search.tika.TikaContentExtractorTest.testExtractionFromRtfFileUsingPdfParserWithoutMediaTypeValidationFails(),5,1,0,4,0
org.apache.cxf.jaxrs.ext.search.tika.TikaContentExtractorTest.testExtractionFromEncryptedPdfFails(),4,1,1,4,0
org.apache.cxf.jaxrs.ext.search.tika.TikaContentExtractorTest.testExtractionFromNullInputStreamFails(),3,1,1,2,0
org.apache.cxf.ws.rm.AbstractSequenceTest.testIdentifierEquals(),14,1,0,4,0
org.apache.cxf.systest.soap_udp.Server.run(),5,1,1,2,0
org.apache.cxf.systest.soap_udp.Server.tearDown(),5,2,1,1,0
org.apache.cxf.systest.soap_udp.Server.main(String[]),11,2,2,4,0
org.apache.cxf.ws.addressing.soap.DecoupledFaultHandlerTest.testOnewayFault(),27,1,0,26,0
org.apache.cxf.bus.managers.EndpointResolverRegistryImpl.EndpointResolverRegistryImpl(),2,1,1,1,0
org.apache.cxf.bus.managers.EndpointResolverRegistryImpl.EndpointResolverRegistryImpl(Bus),3,1,1,2,0
org.apache.cxf.bus.managers.EndpointResolverRegistryImpl.setBus(Bus),6,2,3,2,0
org.apache.cxf.bus.managers.EndpointResolverRegistryImpl.register(EndpointResolver),3,1,7,1,0
org.apache.cxf.bus.managers.EndpointResolverRegistryImpl.unregister(EndpointResolver),3,1,3,1,0
org.apache.cxf.bus.managers.EndpointResolverRegistryImpl.resolve(EndpointReferenceType),10,3,3,2,1
"org.apache.cxf.bus.managers.EndpointResolverRegistryImpl.renew(EndpointReferenceType, EndpointReferenceType)",11,3,4,2,1
org.apache.cxf.bus.managers.EndpointResolverRegistryImpl.mint(QName),10,3,3,2,1
org.apache.cxf.bus.managers.EndpointResolverRegistryImpl.mint(EndpointReferenceType),10,3,3,2,1
org.apache.cxf.bus.managers.EndpointResolverRegistryImpl.getResolvers(),3,1,2,1,0
org.apache.cxf.ws.addressing.soap.MAPCodecTest.setUp(),4,1,0,4,0
org.apache.cxf.ws.addressing.soap.MAPCodecTest.tearDown(),9,1,0,7,0
org.apache.cxf.ws.addressing.soap.MAPCodecTest.testGetHeaders(),9,1,7,3,0
org.apache.cxf.ws.addressing.soap.MAPCodecTest.testRequestorInboundNonNative200403(),7,1,3,4,0
org.apache.cxf.ws.addressing.soap.MAPCodecTest.testResponderInboundNonNative200403(),7,1,3,4,0
org.apache.cxf.ws.addressing.soap.MAPCodecTest.testRequestorOutboundNonNative200403(),7,1,3,4,0
org.apache.cxf.ws.addressing.soap.MAPCodecTest.testResponderOutboundNonNative200403(),7,1,3,4,0
org.apache.cxf.ws.addressing.soap.MAPCodecTest.testRequestorOutbound(),6,1,2,4,0
org.apache.cxf.ws.addressing.soap.MAPCodecTest.testRequestorOutboundPreExistingSOAPAction(),7,1,2,5,0
org.apache.cxf.ws.addressing.soap.MAPCodecTest.testRequestorOutboundNonNative(),7,1,3,4,0
org.apache.cxf.ws.addressing.soap.MAPCodecTest.testResponderInbound(),6,1,2,4,0
org.apache.cxf.ws.addressing.soap.MAPCodecTest.testResponderOutbound(),6,1,2,4,0
org.apache.cxf.ws.addressing.soap.MAPCodecTest.testResponderInboundWithRelatesTo(),10,2,5,6,1
org.apache.cxf.ws.addressing.soap.MAPCodecTest.testResponderInboundNonNative(),7,1,3,4,0
org.apache.cxf.ws.addressing.soap.MAPCodecTest.testResponderOutboundInvalidMAP(),11,2,3,7,0
org.apache.cxf.ws.addressing.soap.MAPCodecTest.testResponderOutboundPreExistingSOAPAction(),7,1,2,5,0
org.apache.cxf.ws.addressing.soap.MAPCodecTest.testResponderOutboundNonNative(),7,1,3,4,0
org.apache.cxf.ws.addressing.soap.MAPCodecTest.testRequestorInbound(),6,1,2,4,0
org.apache.cxf.ws.addressing.soap.MAPCodecTest.testRequestorInboundNonNative(),7,1,3,4,0
org.apache.cxf.ws.addressing.soap.MAPCodecTest.testRequestorInboundNonReply(),7,1,2,5,0
org.apache.cxf.ws.addressing.soap.MAPCodecTest.testRequestorInboundNonNativeNonReply(),8,1,3,5,0
"org.apache.cxf.ws.addressing.soap.MAPCodecTest.setUpMessage(boolean, boolean)",3,1,7,2,0
"org.apache.cxf.ws.addressing.soap.MAPCodecTest.setUpMessage(boolean, boolean, boolean)",4,1,5,2,0
"org.apache.cxf.ws.addressing.soap.MAPCodecTest.setUpMessage(boolean, boolean, boolean, boolean)",4,1,8,2,0
"org.apache.cxf.ws.addressing.soap.MAPCodecTest.setUpMessage(boolean, boolean, boolean, boolean, String)",4,1,15,2,0
"org.apache.cxf.ws.addressing.soap.MAPCodecTest.setUpMessage(boolean, boolean, boolean, boolean, Boolean, String)",29,3,11,18,0
"org.apache.cxf.ws.addressing.soap.MAPCodecTest.setUpEncode(boolean, SoapMessage, Element, AddressingProperties, String, boolean, boolean)",17,3,10,5,0
"org.apache.cxf.ws.addressing.soap.MAPCodecTest.setUpDecode(SoapMessage, List<Header>, AddressingProperties, String, boolean)",35,22,17,9,0
"org.apache.cxf.ws.addressing.soap.MAPCodecTest.setUpHeaderDecode(List<Header>, String, String, Class<?>, int, Unmarshaller)",14,1,9,11,0
"org.apache.cxf.ws.addressing.soap.MAPCodecTest.setUpOutbound(Message, boolean)",5,2,3,4,0
"org.apache.cxf.ws.addressing.soap.MAPCodecTest.getMAPProperty(boolean, boolean)",3,2,5,1,0
"org.apache.cxf.ws.addressing.soap.MAPCodecTest.getMAPs(boolean, boolean, String)",91,12,24,33,0
org.apache.cxf.ws.addressing.soap.MAPCodecTest.verifyMAPs(Object),7,2,2,2,0
org.apache.cxf.ws.addressing.soap.MAPCodecTest.compareExpected(AddressingProperties),38,13,10,12,0
org.apache.cxf.ws.addressing.soap.MAPCodecTest.verifyAction(),7,1,4,6,0
"org.apache.cxf.ws.addressing.soap.MAPCodecTest.verifyMessage(SoapMessage, boolean, boolean, boolean)",44,12,30,15,1
org.apache.cxf.ws.addressing.soap.MAPCodecTest.isReply(boolean),17,3,5,5,0
"org.apache.cxf.sts.token.validator.DefaultSAMLRoleParser.parseRolesFromAssertion(Principal, Subject, SamlAssertionWrapper)",19,3,7,10,0
org.apache.cxf.sts.token.validator.DefaultSAMLRoleParser.isUseJaasSubject(),3,1,1,1,0
org.apache.cxf.sts.token.validator.DefaultSAMLRoleParser.setUseJaasSubject(boolean),3,1,1,1,0
org.apache.cxf.sts.token.validator.DefaultSAMLRoleParser.getRoleClassifier(),3,1,1,1,0
org.apache.cxf.sts.token.validator.DefaultSAMLRoleParser.setRoleClassifier(String),3,1,1,1,0
org.apache.cxf.sts.token.validator.DefaultSAMLRoleParser.getRoleClassifierType(),3,1,1,1,0
org.apache.cxf.sts.token.validator.DefaultSAMLRoleParser.setRoleClassifierType(String),3,1,1,1,0
org.apache.cxf.sts.token.validator.DefaultSAMLRoleParser.getRoleAttributeName(),3,1,1,1,0
org.apache.cxf.sts.token.validator.DefaultSAMLRoleParser.setRoleAttributeName(String),3,1,1,1,0
"org.apache.cxf.rs.security.oauth2.jwe.RSAJweEncryption.RSAJweEncryption(RSAPublicKey, String)",4,1,3,4,0
"org.apache.cxf.rs.security.oauth2.jwe.RSAJweEncryption.RSAJweEncryption(RSAPublicKey, JweHeaders, byte[], byte[])",3,1,5,2,0
"org.apache.cxf.rs.security.oauth2.jwe.RSAJweEncryption.RSAJweEncryption(RSAPublicKey, SecretKey, String, byte[])",6,2,8,5,0
"org.apache.cxf.rs.security.oauth2.jwe.RSAJweEncryption.RSAJweEncryption(RSAPublicKey, SecretKey, byte[])",5,1,3,5,0
"org.apache.cxf.rs.security.oauth2.jwe.RSAJweEncryption.RSAJweEncryption(RSAPublicKey, JweHeaders, byte[], byte[], int, boolean)",4,1,8,2,0
"org.apache.cxf.rs.security.oauth2.jwe.RSAJweEncryption.RSAJweEncryption(RSAPublicKey, JweHeaders, byte[], byte[], JwtHeadersWriter)",4,1,5,2,0
"org.apache.cxf.rs.security.oauth2.jwe.RSAJweEncryption.RSAJweEncryption(RSAPublicKey, JweHeaders, byte[], byte[], int, boolean, JwtHeadersWriter)",4,1,9,2,0
org.apache.cxf.interceptor.security.DefaultSecurityContextTest.testUserNotInRole(),6,1,0,7,0
org.apache.cxf.interceptor.security.DefaultSecurityContextTest.testUserInRole(),7,1,0,8,0
org.apache.cxf.interceptor.security.DefaultSecurityContextTest.testMultipleRoles(),15,1,0,13,0
org.apache.cxf.interceptor.security.DefaultSecurityContextTest.testGetSubject(),4,1,0,4,0
org.apache.cxf.interceptor.security.DefaultSecurityContextTest.testUserInRole2(),9,1,0,10,0
org.apache.cxf.interceptor.security.DefaultSecurityContextTest.testUserInRole3(),11,1,0,10,0
org.apache.cxf.interceptor.security.DefaultSecurityContextTest.testUserInImplicitRoles(),11,1,0,8,0
org.apache.cxf.systest.ws.saml.PolicyDecisionPointMockImpl.PolicyDecisionPointMockImpl(),3,1,0,2,0
org.apache.cxf.systest.ws.saml.PolicyDecisionPointMockImpl.evaluate(Source),41,2,2,13,0
org.apache.cxf.systest.ws.saml.PolicyDecisionPointMockImpl.requestSourceToRequestType(Source),14,3,3,9,0
org.apache.cxf.systest.ws.saml.PolicyDecisionPointMockImpl.responseType2Source(ResponseType),10,2,3,5,0
org.apache.cxf.systest.ws.saml.PolicyDecisionPointMockImpl.getSubjectRole(RequestType),16,6,3,8,2
"org.apache.cxf.binding.object.LocalServerListener.LocalServerListener(Bus, BindingFactory)",6,1,3,3,0
org.apache.cxf.binding.object.LocalServerListener.startServer(Server),17,2,8,12,0
org.apache.cxf.binding.object.LocalServerListener.stopServer(Server),11,2,5,7,0
org.apache.cxf.binding.object.LocalServerListener.getDestinationFactory(),6,2,3,2,0
org.apache.cxf.binding.object.LocalServerListener.retrieveDF(),10,3,5,4,0
org.apache.cxf.binding.object.LocalServerListener.getConfiguration(),3,1,1,1,0
org.apache.cxf.binding.object.LocalServerListener.setConfiguration(ObjectBindingConfiguration),3,1,1,1,0
org.apache.cxf.systest.handlers.TrivialSOAPHandlerTest.startServers(),4,1,0,2,0
org.apache.cxf.systest.handlers.TrivialSOAPHandlerTest.testInvocation(),13,2,2,6,0
org.apache.cxf.systest.ws.security.Server.run(),8,1,0,4,0
org.apache.cxf.systest.ws.security.Server.main(String[]),11,2,2,4,0
"org.apache.cxf.tools.corba.common.idltypes.IdlArrayBase.IdlArrayBase(IdlScopeBase, String, IdlType, int)",15,3,8,11,1
org.apache.cxf.tools.corba.common.idltypes.IdlArrayBase.write(PrintWriter),5,2,3,1,1
"org.apache.cxf.tools.corba.common.idltypes.IdlArrayBase.write(PrintWriter, String)",6,2,3,1,1
org.apache.cxf.tools.corba.common.idltypes.IdlArrayBase.isEmptyDef(),3,1,1,2,0
"org.apache.cxf.tools.corba.common.idltypes.IdlArrayBase.getCircularScope(IdlScopeBase, List<Object>)",3,1,3,2,0
org.apache.cxf.tools.corba.common.idltypes.IdlArrayBase.elemType(),3,1,3,1,0
org.apache.cxf.tools.corba.common.idltypes.IdlArrayBase.size(),3,1,1,1,0
org.apache.cxf.tools.corba.common.idltypes.IdlArrayBase.dimensions(),3,1,2,1,0
"org.apache.cxf.tools.corba.common.idltypes.IdlAnonArray.IdlAnonArray(IdlScopeBase, IdlType, int)",3,1,4,2,0
"org.apache.cxf.tools.corba.common.idltypes.IdlAnonArray.create(IdlScopeBase, IdlType, int)",3,1,4,2,0
org.apache.cxf.tools.corba.common.idltypes.IdlAnonArray.write(PrintWriter),2,1,0,0,0
"org.apache.cxf.systest.sts.cross_domain.CrossDomainValidator.validate(Credential, RequestData)",9,2,2,6,0
org.apache.cxf.transport.http.policy.HTTPClientAssertionBuilder.HTTPClientAssertionBuilder(),3,1,3,3,0
org.apache.cxf.transport.http.policy.HTTPClientAssertionBuilder.buildAssertion(),3,1,2,2,0
org.apache.cxf.systest.mtom.TestMultipartMessageInterceptor.TestMultipartMessageInterceptor(),3,1,4,2,0
org.apache.cxf.systest.mtom.TestMultipartMessageInterceptor.handleMessage(Message),4,1,1,4,0
"demo.handlers.server.AddNumbersImpl.addNumbers(int, int)",12,2,3,4,0
org.apache.cxf.systest.ws.rm.MessageCallbackOnewayTest.tearDown(),11,3,0,3,0
org.apache.cxf.systest.ws.rm.MessageCallbackOnewayTest.verifyCallbacks(),15,3,5,10,1
org.apache.cxf.systest.ws.rm.MessageCallbackOnewayTest.testAtLeastOnce(),3,1,0,1,0
org.apache.cxf.systest.ws.rm.MessageCallbackOnewayTest.testAtLeastOnceAsyncExecutor(),3,1,0,2,0
org.apache.cxf.systest.ws.rm.MessageCallbackOnewayTest.testOnewayAtLeastOnce(Executor),12,2,8,10,1
org.apache.cxf.systest.ws.rm.MessageCallbackOnewayTest.testAtMostOnce(),3,1,0,1,0
org.apache.cxf.systest.ws.rm.MessageCallbackOnewayTest.testAtMostOnceAsyncExecutor(),3,1,0,2,0
org.apache.cxf.systest.ws.rm.MessageCallbackOnewayTest.testOnewayAtMostOnce(Executor),12,2,8,10,1
org.apache.cxf.systest.ws.rm.MessageCallbackOnewayTest.testExactlyOnce(),3,1,0,1,0
org.apache.cxf.systest.ws.rm.MessageCallbackOnewayTest.testExactlyOnceAsyncExecutor(),3,1,0,2,0
org.apache.cxf.systest.ws.rm.MessageCallbackOnewayTest.testOnewayExactlyOnce(Executor),12,2,8,10,1
org.apache.cxf.systest.ws.rm.MessageCallbackOnewayTest.testExactlyOnceInOrder(),3,1,0,1,0
org.apache.cxf.systest.ws.rm.MessageCallbackOnewayTest.testExactlyOnceInOrderAsyncExecutor(),3,1,0,2,0
org.apache.cxf.systest.ws.rm.MessageCallbackOnewayTest.testOnewayExactlyOnceInOrder(Executor),12,2,8,10,1
"org.apache.cxf.systest.ws.rm.MessageCallbackOnewayTest.init(String, Executor)",6,1,6,4,0
"org.apache.cxf.systest.ws.rm.MessageCallbackOnewayTest.initServer(SpringBusFactory, String)",20,2,7,12,0
"org.apache.cxf.systest.ws.rm.MessageCallbackOnewayTest.initGreeterBus(SpringBusFactory, String)",6,1,5,4,0
org.apache.cxf.systest.ws.rm.MessageCallbackOnewayTest.initProxy(Executor),15,3,7,9,0
org.apache.cxf.systest.ws.rm.MessageCallbackOnewayTest.stopClient(),10,3,3,6,0
org.apache.cxf.systest.ws.rm.MessageCallbackOnewayTest.stopServer(),13,3,4,5,0
org.apache.cxf.transport.jms.uri.JMSEndpointWSDLUtil.JMSEndpointWSDLUtil(),2,1,0,1,0
"org.apache.cxf.transport.jms.uri.JMSEndpointWSDLUtil.retrieveWSDLInformation(JMSEndpoint, EndpointInfo)",44,10,4,14,0
"org.apache.cxf.transport.jms.uri.JMSEndpointWSDLUtil.getWSDLExtensor(EndpointInfo, Class<T>)",18,5,3,6,0
org.apache.cxf.interceptor.ServiceInvokerInterceptorTest.testInterceptor(),19,1,1,17,0
org.apache.cxf.interceptor.ServiceInvokerInterceptorTest.createEndpoint(Invoker),10,1,2,11,0
org.apache.cxf.ws.security.wss4j.saml.SamlTokenTest.SamlTokenTest(),2,1,0,1,0
org.apache.cxf.ws.security.wss4j.saml.SamlTokenTest.testSaml1Token(),29,1,10,13,0
org.apache.cxf.ws.security.wss4j.saml.SamlTokenTest.testSaml1TokenSignedSenderVouches(),36,1,15,13,0
org.apache.cxf.ws.security.wss4j.saml.SamlTokenTest.testSaml2Token(),30,1,10,14,0
org.apache.cxf.ws.security.wss4j.saml.SamlTokenTest.testSaml2TokenSignedSenderVouches(),38,1,16,14,0
org.apache.cxf.ws.security.wss4j.saml.SamlTokenTest.testSaml1TokenHOK(),46,2,16,18,0
org.apache.cxf.ws.security.wss4j.saml.SamlTokenTest.testSaml2TokenHOK(),52,3,16,19,0
org.apache.cxf.ws.security.wss4j.saml.SamlTokenTest.testSaml2TokenWithRoles(),35,1,11,19,0
org.apache.cxf.ws.security.wss4j.saml.SamlTokenTest.testSaml2TokenWithRolesSingleValue(),35,1,11,19,0
org.apache.cxf.ws.security.wss4j.saml.SamlTokenTest.testSaml1TokenWithRoles(),34,1,11,18,0
"org.apache.cxf.ws.security.wss4j.saml.SamlTokenTest.makeInvocation(Map<String, Object>, List<String>, Map<String, Object>)",7,1,5,3,0
"org.apache.cxf.ws.security.wss4j.saml.SamlTokenTest.makeInvocation(Map<String, Object>, List<String>, Map<String, Object>, Map<String, String>)",46,4,13,33,3
org.apache.cxf.ws.security.wss4j.saml.SamlTokenTest.getMessageBytes(Document),7,1,2,6,0
org.apache.cxf.ws.security.wss4j.saml.SamlTokenTest.serialize(Document),3,1,1,2,0
org.apache.cxf.jaxrs.resources.TagVO.TagVO(),2,1,0,1,0
"org.apache.cxf.jaxrs.resources.TagVO.TagVO(String, String)",4,1,2,3,0
org.apache.cxf.jaxrs.resources.TagVO.setName(String),3,1,1,1,0
org.apache.cxf.jaxrs.resources.TagVO.setGroup(String),3,1,1,1,0
org.apache.cxf.jaxrs.resources.TagVO.getName(),3,1,1,1,0
org.apache.cxf.jaxrs.resources.TagVO.getGroup(),3,1,1,1,0
org.apache.cxf.binding.xml.interceptor.XMLFaultOutInterceptorTest.setUp(),3,1,0,1,0
org.apache.cxf.binding.xml.interceptor.XMLFaultOutInterceptorTest.testFault(),34,1,7,21,0
org.apache.cxf.binding.xml.interceptor.XMLFaultOutInterceptorTest.getXMLReader(),5,1,2,5,0
"org.apache.cxf.rs.security.oauth2.services.TokenRevocationService.handleTokenRevocation(MultivaluedMap<String, String>)",14,3,5,9,0
org.apache.cxf.ws.addressing.impl.AddressingWSDLExtensionLoader.AddressingWSDLExtensionLoader(Bus),5,1,1,3,0
"org.apache.cxf.ws.addressing.impl.AddressingWSDLExtensionLoader.createExtensor(WSDLManager, Class<?>, Class<?>)",10,2,4,2,0
org.apache.cxf.sts.interceptor.SCTInInterceptor.SCTInInterceptor(),3,1,1,2,0
org.apache.cxf.sts.interceptor.SCTInInterceptor.handleMessage(SoapMessage),14,3,7,7,0
org.apache.cxf.ws.security.wss4j.DelegatingCallbackHandler.DelegatingCallbackHandler(CallbackHandler),3,1,2,2,0
org.apache.cxf.ws.security.wss4j.DelegatingCallbackHandler.handle(Callback[]),8,3,2,2,1
org.apache.cxf.ws.security.wss4j.DelegatingCallbackHandler.handleCallback(Callback),2,1,1,0,0
org.apache.cxf.binding.soap.interceptor.RPCOutInterceptor.RPCOutInterceptor(),3,1,4,2,0
org.apache.cxf.binding.soap.interceptor.RPCOutInterceptor.handleMessage(Message),68,14,6,26,2
"org.apache.cxf.binding.soap.interceptor.RPCOutInterceptor.addOperationNode(NSStack, Message, XMLStreamWriter, boolean, BindingOperationInfo)",21,4,5,12,0
org.apache.cxf.binding.soap.interceptor.RPCOutInterceptor.getXMLStreamWriter(Message),3,1,2,2,0
org.apache.cxf.systest.aegis.SportsServiceImpl.getTeams(),5,1,0,4,0
"org.apache.cxf.systest.aegis.SportsServiceImpl.testForMinOccurs0(String, Integer, String)",3,1,3,1,0
org.apache.cxf.systest.aegis.SportsServiceImpl.getAttributeBean(),3,1,0,1,0
org.apache.cxf.systest.aegis.SportsServiceImpl.getCharBean(),3,1,0,1,0
org.apache.cxf.systest.aegis.SportsServiceImpl.testComplexMapResult(),8,1,0,4,0
org.apache.cxf.systest.aegis.SportsServiceImpl.getGeneric(Collection<T>),8,2,1,4,0
"org.apache.cxf.systest.aegis.SportsServiceImpl.getReturnGenericPair(T1, T2)",3,1,2,2,0
"org.apache.cxf.systest.aegis.SportsServiceImpl.getReturnQualifiedPair(Integer, String)",3,1,2,2,0
"org.apache.cxf.systest.aegis.SportsServiceImpl.getGenericPair(Pair<T1, T2>)",3,1,1,2,0
"org.apache.cxf.systest.aegis.SportsServiceImpl.getQualifiedPair(Pair<Integer, String>)",3,1,1,2,0
org.apache.cxf.systest.jaxrs.security.xml.JAXRSXmlSecTest.JAXRSXmlSecTest(TestParam),3,1,1,2,0
org.apache.cxf.systest.jaxrs.security.xml.JAXRSXmlSecTest.startServers(),6,1,0,2,0
org.apache.cxf.systest.jaxrs.security.xml.JAXRSXmlSecTest.data(),7,1,2,3,0
org.apache.cxf.systest.jaxrs.security.xml.JAXRSXmlSecTest.testPostBookWithEnvelopedSigAndProxy(),4,1,3,1,0
org.apache.cxf.systest.jaxrs.security.xml.JAXRSXmlSecTest.testPostBookWithEnvelopedSigAndProxy2(),4,1,3,1,0
org.apache.cxf.systest.jaxrs.security.xml.JAXRSXmlSecTest.testPostBookEnvelopingSigAndProxy(),7,2,4,2,0
"org.apache.cxf.systest.jaxrs.security.xml.JAXRSXmlSecTest.doTestSignatureProxy(String, boolean, String, boolean)",44,7,10,28,0
org.apache.cxf.systest.jaxrs.security.xml.JAXRSXmlSecTest.testPostBookWithEnvelopedSig(),4,1,3,1,0
org.apache.cxf.systest.jaxrs.security.xml.JAXRSXmlSecTest.testPostBookWithEnvelopedSigNoKeyInfo(),4,1,3,1,0
org.apache.cxf.systest.jaxrs.security.xml.JAXRSXmlSecTest.testPostBookWithEnvelopingSig(),7,2,4,2,0
org.apache.cxf.systest.jaxrs.security.xml.JAXRSXmlSecTest.testPostBookWithEnvelopingSigFromResponse(),7,2,4,2,0
"org.apache.cxf.systest.jaxrs.security.xml.JAXRSXmlSecTest.doTestSignature(String, boolean, boolean, boolean, boolean)",60,8,12,38,0
org.apache.cxf.systest.jaxrs.security.xml.JAXRSXmlSecTest.testPostEncryptedBook(),10,1,3,3,0
org.apache.cxf.systest.jaxrs.security.xml.JAXRSXmlSecTest.testPostEncryptedBookGCM(),19,2,4,8,0
org.apache.cxf.systest.jaxrs.security.xml.JAXRSXmlSecTest.testPostEncryptedBookSHA256(),16,1,6,6,0
