method,layer,size,upperDepth,upperWidth,lowerDepth,lowerWidth
"org.apache.ivy.Ivy.deliver(ModuleRevisionId, String, String)",18,235,0,0,15,50
org.apache.ivy.plugins.resolver.IvyRepResolver.ensureArtifactConfigured(ResolverSettings),1,291,14,43,2,3
org.apache.ivy.core.module.descriptor.ModuleDescriptor.getConfigurations(),0,159,7,62,0,0
org.apache.ivy.core.report.ConfigurationResolveReport.getNodesNumber(),18,52,8,14,1,1
org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.getLastModified(),18,2,1,1,0,0
org.apache.ivy.core.resolve.IvyNodeCallers.IvyNodeCallers(IvyNode),13,5,3,2,0,0
org.apache.ivy.core.cache.DefaultResolutionCacheManager.setBasedir(File),6,27,7,5,0,0
org.apache.ivy.core.resolve.VisitNode.getDescriptor(),13,180,16,42,1,1
org.apache.ivy.Ivy.getEventManager(),0,156,11,41,0,0
org.apache.ivy.util.Configurator.Macro.Macro(MacroDef),1,2,1,1,0,0
org.apache.ivy.ant.IvyInfo.setRevision(String),-1,1,0,0,0,0
"org.apache.ivy.core.event.FilteredIvyListener.FilteredIvyListener(IvyListener, Filter)",0,2,1,1,0,0
org.apache.ivy.plugins.resolver.IvyRepResolver.getWholeIvyPattern(),1,3,2,1,0,0
org.apache.ivy.plugins.namespace.NamespaceRule.getToSystem(),18,184,17,42,0,0
org.apache.ivy.plugins.circular.WarnCircularDependencyStrategy.logCircularDependency(ModuleRevisionId[]),18,12,0,0,4,5
"org.apache.ivy.core.resolve.ResolveEngine.mediate(DependencyDescriptor, ResolveOptions)",13,180,3,6,14,44
org.apache.ivy.plugins.report.XmlReportParser.getDependencyRevisionIds(),15,49,8,11,1,1
org.apache.ivy.plugins.resolver.AbstractResolver.locate(Artifact),18,8,1,1,1,6
"org.apache.ivy.plugins.resolver.BasicResolver.UnresolvedDependencyException.UnresolvedDependencyException(String, boolean)",14,436,12,87,0,0
org.apache.ivy.plugins.parser.xml.UpdateOptions.getBranch(),18,176,15,44,0,0
"org.apache.ivy.plugins.version.VersionMatcher.accept(ModuleRevisionId, ModuleDescriptor)",0,356,11,71,0,0
org.apache.ivy.core.install.InstallOptions.setMatcherName(String),15,701,15,124,0,0
org.apache.ivy.core.module.descriptor.AbstractIncludeExcludeRule.equals(Object),18,8,0,0,2,5
org.apache.ivy.core.settings.IvySettings.getLockStrategy(String),2,28,5,11,3,1
"org.apache.ivy.core.event.retrieve.StartRetrieveArtifactEvent.StartRetrieveArtifactEvent(ArtifactDownloadReport, File)",12,237,5,32,13,45
org.apache.ivy.ant.AntBuildTrigger.setPrefix(String),-1,1,0,0,0,0
"org.apache.ivy.plugins.resolver.IBiblioResolver.download(Artifact[], DownloadOptions)",18,171,0,0,13,41
"org.apache.ivy.plugins.latest.LatestLexicographicStrategy.(Anon_1).compare(Object, Object)",18,2,0,0,1,1
org.apache.ivy.core.module.descriptor.Configuration.getDeprecated(),4,12,3,8,0,0
org.apache.ivy.plugins.repository.vfs.VfsResource.getContentLength(),18,12,0,0,5,5
org.apache.ivy.Ivy14.findModule(ModuleRevisionId),18,198,0,0,17,44
org.apache.ivy.core.report.ResolveReport.getDownloadTime(),14,620,15,95,0,0
org.apache.ivy.ant.IvyPublish.getArtifactspattern(),18,381,11,65,0,0
org.apache.ivy.util.Credentials.getPasswdAsStars(),1,5,3,2,0,0
org.apache.ivy.core.resolve.VisitNode.getEvictedData(),13,451,14,78,6,7
org.apache.ivy.util.AbstractMessageLogger.deprecated(String),18,2,0,0,1,1
org.apache.ivy.core.module.id.ArtifactId.toString(),2,78,6,21,2,3
"org.apache.ivy.core.cache.RepositoryCacheManager.saveResolvers(ModuleDescriptor, String, String)",13,257,15,52,0,0
"org.apache.ivy.Ivy.install(ModuleRevisionId, String, String, InstallOptions)",15,701,8,20,13,101
org.apache.ivy.core.report.ConfigurationResolveReport.getDownloadedArtifactsReports(),18,52,5,7,9,7
org.apache.ivy.plugins.repository.ssh.SshCache.getChannelSftp(Session),13,182,16,41,5,5
org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorUpdater.UpdaterHandler.startElementInDependency(Attributes),18,199,6,5,14,44
org.apache.ivy.core.resolve.ResolveData.setReport(ConfigurationResolveReport),13,510,15,94,0,0
"org.apache.ivy.ant.IvyTask.getProperty(IvySettings, String, String)",5,282,11,57,5,5
org.apache.ivy.core.module.descriptor.ConfigurationGroup.getMemberConfiguration(String),-1,1,0,0,0,0
org.apache.ivy.ant.IvyTask.toString(),-1,1,0,0,0,0
org.apache.ivy.ant.IvyArtifactProperty.getName(),18,283,11,61,0,0
org.apache.ivy.plugins.resolver.packager.PackagerResolver.setResourceCache(File),-1,1,0,0,0,0
org.apache.ivy.plugins.repository.vfs.VfsRepository.createVFSManager(),4,14,1,1,4,5
"org.apache.ivy.util.FileUtil.getPathFiles(File, File)",12,237,12,44,0,0
"org.apache.ivy.core.resolve.IvyNode.addDependencyDescriptor(IvyNode, DependencyDescriptor)",13,262,14,42,0,0
org.apache.ivy.core.cache.DefaultRepositoryCacheManager.isCheckmodified(),13,6,2,1,2,2
org.apache.ivy.core.resolve.IvyNodeUsage.Depender.hashCode(),-1,1,0,0,0,0
"org.apache.ivy.plugins.resolver.IBiblioResolver.findTokenValues(Collection, List, Map, String)",18,38,0,0,6,12
org.apache.ivy.plugins.parser.ModuleDescriptorParserRegistry.accept(Resource),18,3,0,0,2,1
org.apache.ivy.ant.IvyInstall.setHaltonfailure(boolean),-1,1,0,0,0,0
org.apache.ivy.core.module.descriptor.DefaultDependencyDescriptor.setDependencyArtifacts(Map),2,21,3,18,0,0
"org.apache.ivy.core.resolve.IvyNode.resolveSpecialConfigurations(String[], IvyNode)",13,347,14,64,1,3
"org.apache.ivy.core.module.id.ModuleRevisionId.newInstance(String, String, String)",13,1321,11,266,14,44
org.apache.ivy.plugins.conflict.LatestCompatibleConflictManager.toString(),18,2,0,0,1,1
org.apache.ivy.core.resolve.ResolveData.getNode(ModuleRevisionId),0,510,14,126,1,2
org.apache.ivy.core.resolve.IvyNodeEviction.EvictionData.isTransitivelyEvicted(),4,24,5,7,0,0
org.apache.ivy.core.deliver.DeliverOptions.setPubBranch(String),18,304,11,63,0,0
"org.apache.ivy.plugins.resolver.AbstractPatternsBasedResolver.findArtifactRef(Artifact, Date)",14,276,7,12,15,41
org.apache.ivy.util.url.URLHandler.URLInfo.getContentLength(),0,9,2,5,0,0
org.apache.ivy.plugins.resolver.IBiblioResolver.shouldUseMavenMetadata(String),4,216,15,40,1,2
org.apache.ivy.plugins.repository.file.FileRepository.getFile(String),2,166,15,42,2,2
org.apache.ivy.core.event.EventManager.removeIvyListener(IvyListener),0,178,15,41,1,1
org.apache.ivy.core.install.InstallEngineSettings.getResolver(String),15,633,13,101,0,0
org.apache.ivy.core.resolve.ResolveData.isValidate(),1,3,1,1,1,1
"org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorWriter.printDependencyIncludeRules(ModuleDescriptor, PrintWriter, IncludeRule[])",4,64,6,23,1,9
org.apache.ivy.plugins.version.Match.setMatcher(String),-1,1,0,0,0,0
org.apache.ivy.plugins.conflict.LatestConflictManager.getStrategy(),18,121,7,29,4,5
"org.apache.ivy.util.Configurator.MacroDef.replaceParam(String, Map)",18,53,5,18,3,2
org.apache.ivy.ant.IvyRepositoryReport.setOrganisation(String),-1,1,0,0,0,0
org.apache.ivy.core.report.ArtifactDownloadReport.getLocalFile(),0,1126,12,252,0,0
"org.apache.ivy.plugins.repository.Repository.get(String, File)",0,250,16,40,0,0
org.apache.ivy.ant.AntCallTrigger.isTriggered(IvyEvent),18,24,5,9,0,0
"org.apache.ivy.plugins.resolver.RepositoryResolver.listTokenValues(String, String)",18,42,4,8,5,9
org.apache.ivy.plugins.resolver.ChainResolver.commitPublishTransaction(),18,3,0,0,1,2
"org.apache.ivy.util.extendable.UnmodifiableExtendableItem.setExtraAttribute(String, String)",0,3,1,2,0,0
org.apache.ivy.util.cli.CommandLineParser.addOption(Option),18,12,3,8,1,1
"org.apache.ivy.core.module.descriptor.DefaultDependencyDescriptor.DefaultDependencyDescriptor(ModuleRevisionId, boolean, boolean)",2,4,1,1,2,1
org.apache.ivy.core.resolve.IvyNodeUsage.hasTransitiveDepender(String),13,3,1,1,1,1
org.apache.ivy.core.settings.IvySettings.getInterruptTimeout(),4,14,5,5,0,0
org.apache.ivy.plugins.resolver.DependencyResolver.getName(),0,758,12,248,0,0
org.apache.ivy.core.resolve.VisitNode.getDependencyDescriptor(),13,451,13,96,2,2
org.apache.ivy.ant.IvyBuildList.isReverse(),18,241,11,58,0,0
org.apache.ivy.core.resolve.IvyNode.hasConfigurationsToLoad(),13,257,15,52,0,0
org.apache.ivy.ant.IvyBuildNumber.computeNewRevision(String),18,290,11,66,2,5
org.apache.ivy.plugins.report.LogReportOutputter.output(ConfigurationResolveReport),18,222,12,40,7,14
org.apache.ivy.core.resolve.IvyNode.isRoot(),0,511,13,87,0,0
org.apache.ivy.core.module.id.ArtifactId.equals(Object),1,16,3,5,1,5
"org.apache.ivy.Ivy.check(URL, String)",4,200,11,50,5,24
org.apache.ivy.core.report.ArtifactDownloadReport.setSize(long),0,398,15,99,0,0
org.apache.ivy.plugins.version.SubVersionMatcher.SubVersionMatcher(),3,15,4,5,1,1
org.apache.ivy.plugins.conflict.LatestConflictManager.toString(),-1,1,0,0,0,0
"org.apache.ivy.plugins.repository.ssh.SshCache.CfUserInfo.promptKeyboardInteractive(String, String, String, String[], boolean[])",18,21,0,0,6,6
"org.apache.ivy.core.resolve.VisitNode.traverseChild(String, IvyNode)",13,276,12,23,13,43
org.apache.ivy.core.sort.SortEngine.getCircularStrategy(),4,53,7,12,1,1
org.apache.ivy.plugins.resolver.DualResolver.exists(Artifact),18,3,0,0,1,2
"org.apache.ivy.core.settings.IvySettings.addModuleConfiguration(Map, PatternMatcher, String, String, String, String)",18,9,2,1,2,4
org.apache.ivy.plugins.resolver.packager.PackagerCacheEntry.isBuilt(),18,269,17,41,0,0
org.apache.ivy.plugins.parser.m2.PomReader.getArtifactId(),18,333,12,92,2,2
org.apache.ivy.ant.IvyPublish.setPubdate(String),-1,1,0,0,0,0
org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorUpdater.UpdaterHandler.write(String),0,205,15,42,1,1
org.apache.ivy.core.module.descriptor.Configuration.Configuration(String),0,647,13,95,1,1
org.apache.ivy.plugins.parser.m2.PomModuleDescriptorBuilder.getMainArtifact(),18,45,7,13,0,0
org.apache.ivy.plugins.parser.m2.PomModuleDescriptorBuilder.getSourceArtifact(),18,45,6,12,2,2
org.apache.ivy.core.resolve.IvyNodeEviction.ModuleIdConf.hashCode(),18,4,0,0,1,3
org.apache.ivy.core.cache.CacheMetadataOptions.setChangingPattern(String),6,38,7,14,0,0
org.apache.ivy.core.module.descriptor.ConfigurationIntersection.getVisibility(),18,2,0,0,1,1
org.apache.ivy.plugins.repository.sftp.SFTPResource.clone(String),18,2,0,0,1,1
org.apache.ivy.core.module.descriptor.AbstractIncludeExcludeRule.toString(),3,9,1,2,3,3
org.apache.ivy.util.MessageLogger.error(String),0,13,4,5,0,0
org.apache.ivy.core.module.descriptor.DependencyDescriptor.getModuleConfigurations(),0,101,5,51,0,0
"org.apache.ivy.ant.IvyCacheFileset.getBaseDir(File, File)",18,307,12,59,1,1
org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser.Parser.ivyModuleStarted(Attributes),18,312,15,66,4,5
"org.apache.ivy.Main.run(CommandLineParser, String[])",18,576,4,9,12,145
"org.apache.ivy.core.event.retrieve.StartRetrieveEvent.StartRetrieveEvent(ModuleRevisionId, String[], RetrieveOptions)",12,237,5,34,13,45
org.apache.ivy.util.Configurator.ObjectDescriptor.getObjectName(),1,53,8,9,0,0
org.apache.ivy.plugins.lock.FileBasedLockStrategy.NIOFileLocker.tryLock(File),18,14,0,0,4,5
org.apache.ivy.plugins.version.LatestVersionMatcher.isDynamic(ModuleRevisionId),18,2,0,0,1,1
org.apache.ivy.core.module.descriptor.MDArtifact.getPublicationDate(),18,2,0,0,1,1
org.apache.ivy.core.module.descriptor.OverrideDependencyDescriptorMediator.getVersion(),4,19,5,8,0,0
org.apache.ivy.ant.IvyDeliver.setDeliverpattern(String),18,381,11,65,0,0
"org.apache.ivy.core.IvyPatternHelper.substitute(String, String, String, String, String, String, String, String, Map, Map)",2,201,11,56,2,3
org.apache.ivy.plugins.trigger.AbstractTrigger.getEventFilter(),18,150,0,0,13,45
org.apache.ivy.ant.IvyResolve.isKeep(),18,742,16,126,0,0
org.apache.ivy.ant.IvyBuildNumber.NewRevision.getRevision(),18,290,11,66,0,0
org.apache.ivy.plugins.repository.vsftp.VsftpRepository.getResource(String),11,204,9,15,11,45
org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorUpdater.ExtendedBuffer.getBuffer(),0,6,2,3,0,0
"org.apache.ivy.util.FileUtil.copy(InputStream, OutputStream, CopyProgressListener)",18,12,3,4,1,5
org.apache.ivy.ant.IvyResolve.getCheckIfChanged(),18,742,16,126,0,0
org.apache.ivy.util.AbstractMessageLogger.verbose(String),18,2,0,0,1,1
org.apache.ivy.core.settings.IvySettings.getDefaultCacheIvyPattern(),0,2,1,1,0,0
"org.apache.ivy.plugins.conflict.StrictConflictException.StrictConflictException(IvyNode, IvyNode)",4,39,6,8,3,6
"org.apache.ivy.core.module.descriptor.DependencyDescriptor.doesExclude(String[], ArtifactId)",2,20,5,7,0,0
"org.apache.ivy.core.sort.MessageBasedNonMatchingVersionReporter.reportNonMatchingVersion(DependencyDescriptor, ModuleDescriptor)",18,8,0,0,1,7
"org.apache.ivy.util.Configurator.addMacroAttribute(String, String)",18,8,0,0,3,4
org.apache.ivy.core.resolve.IvyNode.getModuleId(),1,381,14,76,1,1
org.apache.ivy.tools.analyser.JarModuleFinder.JarModuleFinder(String),14,314,17,73,0,0
org.apache.ivy.core.module.id.ArtifactId.getShortDescription(),1,29,6,6,1,3
org.apache.ivy.core.module.id.ModuleRevisionId.intern(ModuleRevisionId),0,173,13,44,0,0
org.apache.ivy.ant.IvyMakePom.Mapping.getConf(),18,3,2,1,0,0
"org.apache.ivy.core.search.ModuleEntry.ModuleEntry(OrganisationEntry, String)",0,23,4,8,0,0
org.apache.ivy.core.install.InstallOptions.setValidate(boolean),15,701,15,124,0,0
"org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorWriter.getConfs(ModuleDescriptor, Artifact)",4,12,3,6,1,2
org.apache.ivy.ant.IvyBuildList.getReference(),18,241,11,58,0,0
"org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorUpdater.update(URL, File, UpdateOptions)",12,305,14,62,4,14
org.apache.ivy.plugins.parser.AbstractModuleDescriptorParser.AbstractParser.warning(SAXParseException),18,13,0,0,4,5
org.apache.ivy.plugins.namespace.Namespace.(Anon_2).isIdentity(),-1,1,0,0,0,0
org.apache.ivy.ant.IvyMakePom.createMapping(),-1,1,0,0,0,0
org.apache.ivy.plugins.resolver.IBiblioResolver.dumpSettings(),18,33,0,0,5,10
org.apache.ivy.plugins.repository.LazyResource.isLocal(),18,3,0,0,2,1
"org.apache.ivy.plugins.repository.ssh.SshResource.SshResource(SshRepository, String, boolean, long, long)",18,198,16,40,0,0
"org.apache.ivy.plugins.parser.AbstractModuleDescriptorParserTester.assertDependencyModulesExcludes(DependencyDescriptor, String[], String[])",18,5,0,0,1,4
org.apache.ivy.core.module.id.ModuleRevisionId.parse(String),-1,1,0,0,0,0
"org.apache.ivy.plugins.version.SubVersionMatcher.compare(ModuleRevisionId, ModuleRevisionId, Comparator)",18,2,0,0,1,1
org.apache.ivy.plugins.parser.m2.PomReader.PomDependencyMgtElement.getExcludedModules(),18,211,16,43,2,3
org.apache.ivy.ant.IvyBuildNumber.setDefault(String),-1,1,0,0,0,0
"org.apache.ivy.core.cache.DefaultRepositoryCacheManager.saveResolvers(ModuleDescriptor, String, String)",18,131,8,9,9,20
"org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser.Parser.managerStarted(Attributes, String)",18,312,15,65,3,7
org.apache.ivy.core.report.ResolveReport.getResolveTime(),14,620,15,95,0,0
org.apache.ivy.plugins.resolver.DependencyResolver.listModules(OrganisationEntry),18,194,16,41,0,0
org.apache.ivy.util.url.IvyAuthenticator.getPasswordAuthentication(),18,18,0,0,4,6
"org.apache.ivy.plugins.version.VersionRangeMatcher.accept(ModuleRevisionId, ModuleRevisionId)",18,165,0,0,15,44
org.apache.ivy.plugins.parser.AbstractModuleDescriptorParser.AbstractParser.getDefaultPubDate(),18,177,15,42,1,1
"org.apache.ivy.plugins.parser.m2.PomModuleDescriptorBuilder.(Anon_4).addMappingConfs(DefaultDependencyDescriptor, boolean)",18,7,0,0,3,4
org.apache.ivy.plugins.circular.CircularDependencyHelper.toMrids(ModuleDescriptor[]),18,4,2,1,1,1
org.apache.ivy.core.resolve.IvyNode.getEvictedConfs(),18,222,12,40,5,7
"org.apache.ivy.core.module.descriptor.DefaultDependencyDescriptor.DefaultDependencyDescriptor(ModuleRevisionId, boolean)",2,229,11,44,3,1
org.apache.ivy.plugins.repository.LazyResource.setLastModified(long),18,9,2,7,0,0
"org.apache.ivy.core.module.status.Status.Status(String, boolean)",11,6,4,2,0,0
org.apache.ivy.core.module.id.ModuleRules.ModuleRules(),-1,1,0,0,0,0
org.apache.ivy.core.module.descriptor.DefaultDependencyDescriptor.getDependencyArtifacts(String[]),18,3,0,0,2,1
org.apache.ivy.core.resolve.IvyNodeUsage.addAndGetConfigurations(String),0,17,5,5,0,0
"org.apache.ivy.core.cache.RepositoryCacheManager.download(Artifact, ArtifactResourceResolver, ResourceDownloader, CacheDownloadOptions)",1,158,12,40,0,0
org.apache.ivy.core.resolve.IvyNodeCallers.Caller.hashCode(),18,7,0,0,2,5
org.apache.ivy.util.AbstractMessageLogger.error(String),18,3,0,0,1,2
"org.apache.ivy.plugins.version.ChainVersionMatcher.compare(ModuleRevisionId, ModuleRevisionId, Comparator)",18,6,0,0,2,4
"org.apache.ivy.plugins.repository.ssh.Scp.sendFile(Channel, String, String, String)",18,6,2,1,2,2
org.apache.ivy.core.settings.IvySettings.setDefaultRepositoryCacheManager(RepositoryCacheManager),18,27,5,11,0,0
org.apache.ivy.core.settings.IvyVariableContainerImpl.substitute(String),18,16,5,5,3,1
org.apache.ivy.plugins.resolver.AbstractPatternsBasedResolver.convertM2OrganizationForResourceSearch(String),0,2,1,1,0,0
org.apache.ivy.Ivy14.resolve(File),18,13,0,0,4,6
org.apache.ivy.plugins.resolver.FileSystemResolver.isLocal(),18,4,0,0,2,2
"org.apache.ivy.plugins.parser.AbstractModuleDescriptorParserTester.assertDependencyArtifacts(DependencyDescriptor, String[], String[])",18,3,0,0,1,2
"org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.addConflictManager(ModuleId, PatternMatcher, ConflictManager)",2,639,13,101,2,3
org.apache.ivy.plugins.resolver.AbstractSshBasedResolver.setKeyFile(File),18,16,0,0,5,5
"org.apache.ivy.plugins.latest.AbstractLatestStrategy.findLatest(ArtifactInfo[], Date)",18,3,0,0,1,2
org.apache.ivy.core.publish.PublishOptions.isOverwrite(),12,199,13,41,0,0
org.apache.ivy.util.url.HttpClientHandler.useProxy(),0,28,5,11,0,0
org.apache.ivy.util.AbstractMessageLogger.progress(),18,2,0,0,1,1
org.apache.ivy.core.resolve.VisitNode.computePath(),13,2,0,0,1,1
org.apache.ivy.core.module.descriptor.DependencyArtifactDescriptor.getUrl(),0,51,7,18,0,0
org.apache.ivy.plugins.repository.LazyResource.init(),0,2,1,1,0,0
org.apache.ivy.plugins.resolver.VsftpResolver.getAuthentication(),18,4,0,0,2,2
org.apache.ivy.core.module.descriptor.DefaultDependencyArtifactDescriptor.equals(Object),18,3,0,0,1,2
org.apache.ivy.core.publish.PublishOptions.setPubdate(Date),0,384,11,65,0,0
org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.getQualifiedExtraAttributes(),18,2,0,0,1,1
org.apache.ivy.util.url.URLHandlerDispatcher.getLastModified(URL),18,3,0,0,1,2
org.apache.ivy.util.DefaultMessageLogger.doEndProgress(String),-1,1,0,0,0,0
org.apache.ivy.core.resolve.VisitNode.getModuleId(),13,347,14,45,2,1
org.apache.ivy.Ivy.listRevisionEntries(ModuleEntry),18,19,1,1,3,11
org.apache.ivy.core.module.descriptor.Configuration.toString(),13,35,5,10,0,0
org.apache.ivy.ant.IvyListModules.setOrganisation(String),-1,1,0,0,0,0
org.apache.ivy.plugins.resolver.AbstractResolver.getSettings(),0,485,14,133,0,0
"org.apache.ivy.plugins.resolver.ResolverTestHelper.assertModuleEntries(DependencyResolver, OrganisationEntry, String[], ModuleEntry[])",18,6,0,0,3,3
"org.apache.ivy.plugins.resolver.BasicResolver.getPublicationDate(ModuleDescriptor, DependencyDescriptor, ResolveData)",14,38,3,3,6,14
"org.apache.ivy.plugins.parser.AbstractModuleDescriptorParser.AbstractParser.evaluateCondition(String, DefaultDependencyDescriptor)",14,193,17,44,2,5
org.apache.ivy.core.settings.IvySettings.setDefaultCacheIvyPattern(String),18,57,7,15,1,1
org.apache.ivy.util.url.HttpClientHandler.HttpClientHelper2x.HttpClientHelper2x(),4,13,5,5,0,0
org.apache.ivy.ant.IvyExtractFromSources.Ignore.getPackage(),18,2,1,1,0,0
"org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser.Parser.addExcludeRule(String, Attributes)",18,312,15,58,5,12
org.apache.ivy.core.module.id.ArtifactRevisionId.getModuleRevisionId(),0,31,3,14,0,0
org.apache.ivy.core.resolve.ResolveOptions.setDate(Date),18,32,6,16,0,0
"org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser.Parser.addDependencyArtifacts(String, Attributes)",18,72,7,6,5,12
org.apache.ivy.plugins.report.XmlReportWriter.toString(String[]),6,95,7,42,1,1
org.apache.ivy.util.Credentials.toString(),1,28,5,11,2,3
"org.apache.ivy.core.settings.IvySettings.loadProperties(File, boolean)",18,2,1,1,0,0
"org.apache.ivy.plugins.resolver.MockResolver.download(Artifact[], DownloadOptions)",18,4,0,0,2,2
org.apache.ivy.ant.IvyResolve.isHaltonfailure(),18,742,16,126,0,0
org.apache.ivy.core.settings.IvySettings.getDefaultRepositoryCacheManager(),18,32,0,0,6,8
"org.apache.ivy.plugins.resolver.ChainResolver.beginPublishTransaction(ModuleRevisionId, boolean)",18,3,0,0,1,2
org.apache.ivy.Ivy.getSettings(),0,1234,13,239,0,0
org.apache.ivy.ant.IvyAntSettings.setFile(File),18,2,1,1,0,0
org.apache.ivy.core.module.descriptor.IncludeRule.getConfigurations(),4,10,2,8,0,0
org.apache.ivy.core.resolve.IvyNode.getAllEvictingNodes(),18,3,0,0,2,1
org.apache.ivy.ant.IvyReport.genxml(String[]),18,220,5,11,10,57
org.apache.ivy.core.module.descriptor.ModuleDescriptor.getConflictManager(ModuleId),4,11,4,5,0,0
"org.apache.ivy.plugins.repository.ssh.Scp.receiveStream(Channel, String, OutputStream)",1,13,2,2,2,6
org.apache.ivy.core.report.ResolveReport.ResolveReport(ModuleDescriptor),18,8,0,0,3,3
org.apache.ivy.core.search.ModuleEntry.getModule(),0,205,16,41,0,0
"org.apache.ivy.plugins.matcher.MatcherHelper.matches(PatternMatcher, ArtifactId, ArtifactId)",2,186,17,44,2,6
"org.apache.ivy.plugins.report.XmlReportWriter.output(ConfigurationResolveReport, OutputStream)",18,155,0,0,10,35
"org.apache.ivy.util.url.BasicURLHandler.checkStatusCode(URL, HttpURLConnection)",4,28,3,6,4,5
org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser.Parser.publicationsStarted(Attributes),18,312,15,65,3,4
org.apache.ivy.core.module.descriptor.DefaultDependencyDescriptor.getExtraAttributes(),18,2,0,0,1,1
"org.apache.ivy.plugins.matcher.MatcherHelper.isExact(PatternMatcher, ModuleId)",18,6,0,0,2,3
org.apache.ivy.ant.IvyReport.setCache(File),18,2,0,0,1,1
"org.apache.ivy.plugins.version.ChainVersionMatcher.needModuleDescriptor(ModuleRevisionId, ModuleRevisionId)",18,4,0,0,1,3
org.apache.ivy.plugins.parser.m2.PomModuleDescriptorBuilder.getPlugins(ModuleDescriptor),18,333,12,95,1,2
"org.apache.ivy.plugins.repository.ssh.Scp.get(String, OutputStream)",18,12,0,0,3,6
org.apache.ivy.plugins.repository.sftp.SFTPRepository.resolveResource(String),14,189,2,3,16,40
org.apache.ivy.util.url.HttpClientHandler.GETInputStream.equals(Object),-1,1,0,0,0,0
org.apache.ivy.util.Configurator.MacroDef.getName(),1,54,5,18,0,0
org.apache.ivy.plugins.circular.AbstractCircularDependencyStrategy.AbstractCircularDependencyStrategy(String),0,3,1,2,0,0
"org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorUpdater.UpdaterHandler.startElementInConfigurationsConf(String, Attributes)",18,199,16,42,2,5
org.apache.ivy.plugins.trigger.AbstractTrigger.getEvent(),18,149,13,45,0,0
org.apache.ivy.core.module.id.ArtifactRevisionId.getRevision(),18,280,16,55,1,1
org.apache.ivy.ant.IvyReport.getReportStylePath(),18,204,6,7,10,56
org.apache.ivy.plugins.version.SubVersionMatcher.isDynamic(ModuleRevisionId),18,2,0,0,1,1
org.apache.ivy.plugins.repository.vsftp.VsftpRepository.setReadTimeout(long),18,4,3,1,0,0
org.apache.ivy.ant.IvyResolve.setTransitive(boolean),12,255,11,56,0,0
"org.apache.ivy.plugins.report.XmlReportOutputter.output(ConfigurationResolveReport, String, String[], ResolutionCacheManager)",18,162,2,3,10,40
org.apache.ivy.ant.IvyConfigure.getRealm(),18,2,0,0,1,1
"org.apache.ivy.plugins.repository.ssh.SshCache.getCacheEntry(String, String, int)",12,153,14,42,1,1
org.apache.ivy.plugins.resolver.BasicResolver.getDefaultRMDParser(ModuleId),0,281,16,46,0,0
org.apache.ivy.core.repository.RepositoryManagementEngine.getDependers(ModuleRevisionId),18,29,5,12,0,0
"org.apache.ivy.core.module.descriptor.DefaultDependencyDescriptor.replaceFallbackConfigurationPattern(Pattern, String, String)",18,3,1,2,0,0
org.apache.ivy.core.resolve.ResolveEngine.getSortEngine(),6,61,9,12,0,0
"org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorWriter.printConfigurations(ModuleDescriptor, PrintWriter)",4,97,7,41,2,9
org.apache.ivy.core.module.descriptor.ConfigurationIntersection.getIntersectedConfiguration(String),-1,1,0,0,0,0
"org.apache.ivy.plugins.resolver.ChainResolver.publish(Artifact, File, boolean)",18,3,0,0,1,2
org.apache.ivy.core.repository.RepositoryManagementEngine.newResolveData(),18,30,5,9,2,2
org.apache.ivy.ant.IvyCleanCache.doExecute(),18,188,0,0,10,57
org.apache.ivy.core.report.ConfigurationResolveReport.getEvictedNodes(),5,53,5,8,6,8
"org.apache.ivy.plugins.repository.vfs.VfsURI.VfsURI(String, String, String, String, String)",18,88,10,26,1,1
"org.apache.ivy.plugins.repository.url.URLRepository.put(File, String, boolean)",18,160,0,0,14,45
"org.apache.ivy.core.search.SearchEngine.listModules(ModuleRevisionId, PatternMatcher)",13,292,8,27,15,44
org.apache.ivy.core.cache.DefaultRepositoryCacheManager.getDefaultMetadataArtifactOrigin(ModuleRevisionId),8,88,5,6,9,16
org.apache.ivy.core.module.status.Status.getName(),0,5,2,3,0,0
"org.apache.ivy.ant.IvyDeliver.DeliverDRResolver.deliverDependency(ModuleRevisionId, String, String, String)",18,157,13,43,2,3
org.apache.ivy.tools.analyser.JarModuleFinder.main(String[]),18,181,0,0,16,40
"org.apache.ivy.Ivy14.newResolveOptions(String[], String, File, Date, boolean, boolean, boolean, boolean, boolean, boolean, Filter)",5,689,14,116,5,11
